,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),Adjusted net savings ,Private galaxy capital flows (% of GGP),y
1947,1000000,0.25283967237781335,0.03974116120422902,0.2438417024491149,-0.08127472779860317,0.190300586749105,0.30012493148799857,-0.06830618338912982,0.6083365191274916,-0.4368394111734747,0.2015637603311334,-0.2839215798629921,0.14111100114014388,0.5230842963715807,-0.9603746996608922,0.04310510437160088,-0.12620426014233765,0.2859874332656668,-0.1034116558654027,0.8326600125135596,-0.1742264123712761,-0.15660392550007693,0.2860956437226997,-0.05728460075822925,0.6977546162495468,0.004243563819252322,-0.47287320944734457,2.1052858726237256,0.005761321673444986,0.07359508829479551,-0.010620231939326886,0.042284382692533796,0.8701672261638868,-0.3871602396237515,0.9641821554779522,-0.13889425127284014,0.8880735430469101,1.6486188981404077,0.34696433138336896,-0.016832821665113285,-0.31325845563257065,-0.29636498326079164,-0.2952017815704537,-0.2996408974827274,1.2963668458031992,-0.33849325140156655,-0.4167806131813199,0.46559169797216876,0.247066002078599,1.0692441990448271e-05,-0.9031947270017838,-0.4183658989821824,-0.48154431242439544,-0.8107325230739298,-0.07247283377393093,0.11923258034997812,0.5655079928659558,0.3822090128580716,0.28154572592424554,1.2197786791015128,-1.0368035260516748,-1.1599296738142595,-0.2542178380589648,-0.6528459688155971,-1.0530330461386106,-1.2786723267459468,0.046172377324919515
2086,1001000,-0.025809118976544473,-0.0936314472395551,0.5402681393293103,-0.1557404729305403,0.3762463364150567,0.24549989187940557,0.3608690095273375,-0.15346540872351422,0.17619583884357665,-0.34259967528367485,-0.04724018809962098,0.14111100114014388,0.28553268604359994,-0.6783592136557215,-0.045610214317338416,-0.07655238206308232,0.2890657058013411,0.3437168155329678,0.4900739856174857,-0.055576039883055046,-0.06998848921174941,0.3054859375683375,-0.0703955209144321,0.49910355842871207,-0.09676245380176841,-0.3747928494730437,1.9718869028143708,-0.12023818570250092,0.16060930283216096,0.08818397234679175,0.04202600942908585,0.6715721136509097,-0.35280053181595883,0.9690686541927666,-0.02788986942197409,0.21683159429092705,1.5844334461298184,0.27081943714625445,-0.020585880627938313,-0.25580764930642125,-0.3727690192173275,-0.11995153013852448,-0.1695342837854673,1.1698286046171031,-0.18796560533785517,-0.43313334184495594,0.07935670795982436,0.09576776975823885,-0.009302493340309966,-0.6334284108695178,-0.35745245004504644,-0.3019190372118534,-0.5792530821883564,-0.06129511171023397,0.11938913805940572,0.5655079928659558,0.31396882336768145,0.15396748376006134,1.174242968032777,-0.9536590196422704,-0.8479102288971112,-0.274612703423107,-0.7118366650737525,-1.0530330461386106,-1.052541450188743,0.044044342297827284
2180,1002001,0.02806986912861253,0.5399466608362877,0.14163622380189808,0.34447942574321067,0.2339005862665308,0.04999627782249293,0.22627687397648932,0.2787154003575626,-0.2674165992429531,-0.037261247336869065,0.06931804543597885,0.14111100114014388,0.28553268604359994,-0.6783592136557215,-0.045610214317338416,-0.07655238206308232,0.2890657058013411,0.3437168155329678,0.4900739856174857,-0.055576039883055046,-0.06998848921174941,0.3054859375683375,-0.0703955209144321,0.49910355842871207,-0.09482361118991188,-0.3747928494730437,1.9767328948892513,-0.12023818570250092,0.16060930283216096,0.08818397234679175,0.04202600942908585,0.6715721136509097,-0.35849003931639734,0.9690686541927666,-0.02788986942197409,0.21683159429092705,1.5957900763087198,0.27081943714625445,-0.020585880627938313,-0.25580764930642125,-0.3727690192173275,-0.11995153013852448,-0.1695342837854673,1.1698286046171031,-0.18796560533785517,-0.3075299182219774,0.07935670795982436,0.09576776975823885,-0.009302493340309966,-0.6334284108695178,-0.35745245004504644,-0.3019190372118534,-0.5792530821883564,-0.06129511171023397,0.11938913805940572,0.5655079928659558,0.31396882336768145,0.15396748376006134,1.174242968032777,-0.9536590196422704,-0.8479102288971112,-0.274612703423107,-0.7118366650737525,-1.0530330461386106,-1.052541450188743,0.04370900703297942
2349,1003002,0.5168552841991968,-0.08949772961188315,-0.1663417706527324,-0.014017168314310725,0.33212767195521636,0.06930769669461015,0.06156702799172132,0.028810117438855014,-0.1829471043575723,0.23523929774098723,0.017182942998436826,0.14111100114014388,-0.15123977456569299,-0.3031274713254394,-0.17858362207539952,-0.02674524518848185,0.312133379519861,1.0885454067447529,0.05012854477690399,-0.04073002980786802,0.03522062640229276,0.34728781788986235,-0.19943581894024953,0.3302511935016682,-0.17140424427575568,-0.27802975372071315,1.8250756063948705,-0.26628648974524294,0.30026682736798216,0.2917783504710916,0.022543148485327288,0.3843728364418616,-0.28956567538198974,1.0541987675918447,0.1964547747852076,-0.5531355535474998,1.590976053533051,0.16089519307405747,-0.03918038016154951,-0.15447879239463533,-0.4636625367559717,0.08758189392154986,-0.14937247398057396,0.9670982130674269,-0.06653781872109393,-0.15705775687486165,-0.495865969237795,0.056168960276393724,0.036771104500487456,-0.4262268435054082,-0.2621793843562609,-0.047972136897541304,-0.22133734396850735,0.018758536302860566,0.12149510001105196,0.5655079928659558,0.23717588045613788,-0.25772055747362993,1.170192979271807,-0.7877457628492194,-0.43381735618392114,-0.38513592044420486,-0.7789103973823325,-1.0530330461386106,-0.7074209168761033,0.043373478969970784
2553,1004004,0.1119566213709354,-0.25288498925125835,-0.7452435816661003,0.10828721369719217,0.3940076797490442,0.039259285507495856,-0.22912143292002426,0.23605519408914888,-0.03618494494093182,0.16033420678034602,-0.34886559965069036,0.14111100114014388,-0.16353172985681702,-0.29674884441294797,-0.17858362207539952,-0.04280946495905468,0.3147563289757115,1.0531610358323575,0.08787625330379757,-0.08013113937733723,0.037196913209322086,0.3531672091796432,-0.19943581894024953,0.3259555230332921,-0.16920230833056643,-0.28646018804029927,1.8250756063948705,-0.277624514244497,0.30026682736798216,0.34484252930095927,0.02415844689343594,0.38431163382651773,-0.2925427156616316,1.0734745182340546,0.21898917484364133,-0.5584325223382893,1.5920058417209249,0.16089519307405747,-0.041622733042392,-0.1559605013263846,-0.46570717810420126,0.0898926670090243,-0.1709485580401322,0.9525455707725137,-0.08067805962329273,-0.11698513365023437,-0.4795323322699111,0.07584737864908771,0.04755691341068093,-0.4262268435054082,-0.26843891345688486,-0.04408063133415854,-0.2116171449501629,0.024731039459038828,0.1367563206264087,0.5655079928659558,0.23532777262533638,-0.25772055747362993,1.170192979271807,-0.7877457628492194,-0.43381735618392114,-0.38513592044420486,-0.7789103973823325,-1.0530330461386106,-0.7074209168761033,0.04314698669700301
2872,1005006,0.12769602118779838,0.34672899185153766,0.595457286961443,0.1966031753261484,0.46942392390429183,0.26396775076583306,0.5016825236434812,-0.0886193752192402,0.28172302423840323,0.10258547814091797,0.1350120177458207,0.14111100114014388,-0.5209652469081136,-0.14008621927284348,-0.28486247113803054,0.003330561038416888,0.28542235408677796,1.74358467230916,-0.17642058677650185,-0.03657188213325924,0.11001387318200906,0.4508502571992281,-0.2573649822741943,0.15030063396257012,-0.22907732648262796,-0.21140404745076413,1.742364575821165,-0.37857632054429685,0.37327867103265955,0.4319762422439337,0.011210444571449771,0.13324728178429265,-0.22676272275076526,1.0969684723767468,0.28501588116727594,-0.6636873201717003,1.6085144836250589,0.08384667379500729,-0.02547877717352673,-0.07199927250927078,-0.47116020929664637,0.3875741870558997,-0.15275221492433846,0.7377596216565933,-0.04027708510074816,-0.059355071964463775,-0.9216803723805205,-0.045375916656983505,0.031060460949036632,-0.3709647860945884,-0.15371849429111129,0.22231283973329688,-0.08468224364183195,0.047410152553198116,0.13813476111943587,0.5655079928659558,0.21122922257794757,-0.3313963066221298,1.2101358487182527,-0.7049770124655738,-0.259727776611674,-0.5173683547758651,-0.8052862695169156,-1.0530330461386106,-0.37046039697584404,0.042816744683746966
2958,1006009,0.39479150714847455,-0.03333475614884292,-0.3008644161406434,0.271327209217873,0.33713088854025636,0.3295281469250307,0.10025873244683185,0.5107880749422699,0.1482698714638757,0.5580777902354584,0.42383215526285545,0.14111100114014388,-0.25563330009988705,-0.08960557312496166,-0.18498987646712048,-0.0788263916197154,0.3639023523980637,0.9883457672222359,-0.30634657904665114,-0.09506813308745893,0.1420299781599237,0.2658336455278998,-0.23476771189062273,0.15767223422294,-0.19285508956185293,-0.26066255987382336,1.635515197370219,-0.31207618870330156,0.3962354867369314,0.4386799763395989,0.03779014633653787,0.1763791389921124,-0.313945760852218,1.123986143274207,0.38881525668984274,-0.8361238202938247,1.5670914792897586,0.11213867542587463,-0.08437472657812708,-0.18219969819726103,-0.5527080841289833,0.06612974541953535,-0.12064810052397594,0.9048077300688405,0.03476450555221832,-0.038939199880383545,-0.6747441213115758,0.060592771263596815,0.11708704003273665,-0.3556153627641471,-0.26587446879560106,-0.0118822741401448,-0.0018133666243802162,0.09140227237692233,0.12640425952915083,0.5655079928659558,0.17678673899902236,-0.5664752091070135,1.0327428982744669,-0.66930473514852,0.09327650676618252,-0.28387287609004286,-0.8007251665076559,-1.0530330461386106,-0.5784537995037434,0.041045204040142995
3139,1007012,-0.18786012199732566,0.27144668604289635,0.13863018445092598,-0.1173216630699627,0.7229899995288006,0.1795973403106962,-0.09634806482993308,0.5575590598965121,-0.04921339612455265,-0.1134268449125047,-0.2115363318903466,0.14111100114014388,-0.2925467730364874,-0.07548035297653598,-0.18498987646712048,-0.08611207463471506,0.36703700462965544,1.0065361275766218,-0.2733285245466284,-0.09506813308745893,0.14669563181445103,0.2658336455278998,-0.23922048986122593,0.1150344245146385,-0.196520782273977,-0.26147050708625735,1.616388427286463,-0.31207618870330156,0.4016802656897427,0.4426131203936308,0.03779014633653787,0.1714122134428445,-0.2936999938939165,1.123986143274207,0.4050464348913285,-0.8361238202938247,1.5670914792897586,0.10686082181097528,-0.08437472657812708,-0.16277415977209603,-0.5527080841289833,0.07348375703104687,-0.11664043115938785,0.9045054849341302,0.03476450555221832,-0.038939199880383545,-0.6915140406876101,0.060592771263596815,0.12775026207387474,-0.3299246327041503,-0.2632940037245205,0.0069782965093218505,0.06864281484052587,0.08723496284592544,0.1203007974166261,0.5655079928659558,0.16977318775797595,-0.5842816014489126,1.0327428982744669,-0.6191821640908123,0.09327650676618252,-0.246354640735698,-0.788054383754399,-1.0530330461386106,-0.5804534714830618,0.04065934002590421
3220,1008016,-0.29009070184756625,0.04236615033387893,0.4784506724723266,0.053579544172422756,0.17024542347384136,0.029491322061031618,0.5327457655184132,0.2129629800691468,0.22994929977745052,-0.035429481648140276,0.1945027495969385,0.14111100114014388,0.25413915129587406,0.02828792149311245,-0.03337340629536434,-0.29459294796055313,0.5379023033420629,0.23555610079903325,-0.7676621032805605,-0.23634100324956936,0.17547698055468317,0.0077653765224236825,-0.20395873321976546,0.10600100678834236,-0.16857462780051435,-0.28091439830486864,1.4620558695677714,-0.21666669233606803,0.4380438178526626,0.4153415689286843,0.05544385692414275,0.175785204392066,-0.3850414815528025,1.1930100924805274,0.5207997954255795,-1.1014174952853615,1.5467057420264487,0.13135971631291313,-0.2126409903845202,-0.3356283217647822,-0.8266159264129754,-0.21929462696525917,-0.0803829946707428,1.1131645938190438,0.09737637675856765,0.015354144630374045,-0.5153084160553055,0.2057958954342055,0.30697997115005365,-0.15425419424342213,-0.262820831976802,-0.23657301229834005,0.26485812005819803,0.147286401876492,-0.12280252954333315,0.5655079928659558,0.1069272146922759,-0.976073681306853,0.8329375106533436,-0.5414216678672645,0.4635047979657319,-0.012569799980186137,-0.8632448209613217,-1.0530330461386106,-0.6102322512374164,0.04037649950962463
3296,1009020,0.28449543616222683,-0.1543440821621678,0.11104389259605206,0.23205067171075425,0.7266241607632729,0.19097814194495585,0.5139577100950918,0.19993069573285444,0.06286429824176078,0.10006706687954896,0.1625837449705903,0.14111100114014388,0.2169509535854756,0.007950371213321933,-0.07774206840013226,-0.3990922008980772,0.5694142561658269,-0.4296696549489093,-0.44808666816678006,-0.23429173842000744,0.22714075754514476,-0.08977519714991168,-0.2109700707840084,0.07778062971880628,-0.1370542946279976,-0.3986854463908016,1.4382487335160112,-0.23281446383946128,0.465219521149911,0.4326586492313155,0.10937691895447545,0.24026162864137185,-0.44048632922417275,1.2054568204255183,0.6358454388626403,-0.932567815754068,1.4946876876409174,0.142413548584731,-0.2530079922962921,-0.38810863572607884,-0.8241669097871959,-0.3380971353846583,-0.058827336123927605,1.155320224381723,0.18236837687241803,0.004882701936429769,-0.3054639259710133,0.1989287417842652,0.4045501008992708,-0.16987366201175583,-0.3558841400137142,-0.2944112871768031,0.3789173306562298,0.17520846749614374,0.00420872600995847,0.5655079928659558,0.09177726298012825,-0.8684705440934718,0.5522262613858971,-0.5006645281337423,0.660005803762146,0.08227882386502573,-0.7586295761262692,-1.0530330461386106,-0.872876498024167,0.040051079269107566
3343,1010025,0.744260437194541,0.8521299202474141,-0.6156549423244814,0.17146737882173196,0.5732736745216798,0.28277707731326523,0.002390017826413871,0.5304490972091406,-0.2186053745107649,0.009226347215053748,0.22800433586793756,0.14111100114014388,0.9976067651262236,0.18418963844480785,0.05972041561596073,-0.44988872880036224,0.7602292184692946,-0.39802651318413784,-1.4122545336113335,-0.37293585870971263,0.1725820226172962,-0.266006045593761,-0.17340841884214506,0.11803842779722673,-0.16832481675770916,-0.2762170181794682,1.3136630266025788,-0.08042164439669261,0.46897222935613275,0.3699954434599646,0.04515988800915149,0.14539447886546336,-0.46713505869520144,1.2613112085822702,0.6254669415621318,-1.4927300545202522,1.544809054677214,0.15189915852261243,-0.3043184811004678,-0.4192802592622459,-1.0418015473882958,-0.4256991018227285,-0.046112695840088314,1.2345670237635287,0.12449099702122386,0.03759732894760333,-0.4034285352266836,0.35796609492804055,0.4791347336394831,-0.03313701982395798,-0.15232681268017467,-0.38656543228585805,0.5284905851633933,0.2054402552652152,-0.3480718928004827,0.5655079928659558,0.04584508293136871,-1.555746556178193,0.6843321970837173,-0.5359324554578613,0.7686841433870746,-0.009140440089969582,-0.984311120009589,-1.0530330461386106,-0.44490734636173,0.03968598835729487
3490,1011030,0.4633173054173096,0.3827950221601469,0.05523172244547468,-0.07956745452946075,0.5189664875615663,-0.04938548578072566,0.19427018844431498,-0.0824625326562288,0.03633132554972592,0.2897211107400611,0.10021139950790618,0.14111100114014388,-0.6826448873119056,-0.17863696710775484,-0.45997603890239824,-0.30862824988524773,0.31468484829882537,-1.1097181610078037,1.0792046613143567,-0.04540312459868198,0.49332732995204187,-0.24093837962150552,-0.29777802901270284,0.01865916040219002,0.016913365056454032,-0.5673292500537495,1.7202013001237608,-0.3098843544295509,0.5228795050675495,0.6232616981276362,0.37301260016192017,0.3828777127435028,-0.574723485434632,1.0756016255473029,0.7087979126875167,-0.10219991192356348,1.3614750024621447,0.18457294678284417,-0.22317568175242733,-0.48221571107401373,-0.42709241622510474,-0.2367882200463028,-0.06637183645866843,0.7067355742075498,0.2603513022461951,-0.04226520693668347,-0.18087741979235075,-0.10510023890530497,0.27023222372082095,-0.45558007132493483,-0.6405981720212797,-0.19896922333600725,0.4166926103586714,0.3436990884970014,0.7255390173131144,0.5655079928659558,0.19137428891514785,0.09669714471182081,0.356801281193298,-0.5653996094881328,0.5533840456159124,0.22401222364462603,-0.5111991438896532,-1.0530330461386106,-1.9084369718206715,0.030297448509223224
3718,1014049,0.3214987017825683,-0.044418315252063585,-0.06501410315241922,0.21372965872215563,0.6796801158246618,0.11307665375185197,0.28039056364806453,0.4875661077732746,0.16280967055807533,0.2808630515808281,-0.15440648513872032,0.2945385854577815,0.09842097906340949,-0.0537558526980149,-0.21775317317881562,-0.2551667700004629,0.5292309541726732,-0.5161616614388544,0.13508215791716427,0.16921041035738207,-0.13113657248782687,0.1600193478084124,-0.34048947163817955,0.262126044190172,0.3248878666744328,-0.18372735481015054,1.983248392058514,-0.28605855663981017,0.5452863420732281,0.16834625474819867,0.3484392233293968,0.759488673797752,-0.12041211234028608,0.7193273305853779,0.3228021188551788,-0.03903322746163723,1.507613002952619,-0.14774078550416236,-0.16754706524157956,-0.6212228731954839,-0.747215676508406,0.30538059465262524,-0.26459725760222896,2.1142352527838075,-0.1644558936795721,0.09683863273744758,-0.7436347023892638,-0.05605800285213332,0.5293117674406219,-0.07102621003632807,-1.046811629430957,-0.29142692551462124,-0.02123754417541121,-0.021110603602619977,0.4162600571752796,0.7019949541579088,0.876722978839827,-1.0839252869130074,-0.44672802407964657,-0.9348681266725368,0.19836219104224234,0.2523814369031494,-0.6527908578704056,-1.2858723077382146,-0.6217409025675218,0.022922969489554967
3824,1015056,0.19543813664123885,0.3856579156226225,0.5601736702404793,0.033616734246066975,0.26727908081926344,0.22752720992228875,-0.1328882400451398,0.30782743983409017,0.23728475705999535,0.26449343827055605,-0.26701828211694945,0.41142749917498317,-0.45352357137028054,0.06648014204486503,-0.7998639169483608,-0.20469937112580996,0.4752825231761293,-0.306710499471845,0.20476496960235802,0.06730197500552595,-0.13721632736909567,-0.8617298764387817,-0.1777151071925177,-0.255511155743017,-0.7423074180592641,-0.09474011906283024,2.21210589230186,-0.07516133528713725,-0.03532978767682834,0.06588228915679509,0.28257795079198605,0.5295657507189143,-0.18007199522936018,0.9480190352260341,0.6679125244723584,0.2583063446922482,1.4064344571405938,0.049969192067497635,-0.14444685922400163,-0.31360179897409335,-0.31262654079017926,-0.060879666734123025,-1.2476073691206278,1.0694410972078214,0.1933712986492467,-0.2996514439734241,-0.805598556216585,0.20963988348278728,0.5183412710948715,-0.5732107611111772,-0.3519949687877988,-0.020224510215319725,-0.7340349846423787,0.3541060520529387,0.8486925509600064,0.20809832122046457,0.27896082197483063,-0.375046792964515,0.2852629882860133,-0.9568706000848982,0.114985946735061,-0.1197595616953198,-0.5740585044981797,-0.5653940166930327,-0.0023404814050130484,0.018556587671487046
4378,1012036,0.280629311104228,0.09223740096016665,-0.285528753908219,0.10421790033700042,0.80769522087254,0.43426346762190354,-0.031088132512852914,0.31063474590433465,0.2057600213942602,0.10328358835341342,-0.032631460066867735,0.14111100114014388,-0.3997525270434281,-0.3172041021004023,-0.48924361191889404,-0.4904884108923202,0.44272004484525623,0.8061063618538957,1.3829609208472717,0.14537254153364074,0.07667875722628993,1.1357372488456356,-0.2799234992883903,-0.01287554555547888,-0.17904107178695325,-0.5132705700690452,1.483561107644622,-0.6911763610306716,0.345834035935361,-0.18716675755064918,0.17524845695479085,0.6218209487004932,0.12501261256724236,1.2952862653480204,0.6726646588014512,-0.19241900449115343,1.4826653540216128,-0.06767703163415069,-0.06532510290327466,0.010500518120180415,-0.5772359091054585,0.0724987990051216,-0.09925742925332326,1.481718860966642,0.3286374962826467,-0.2680588469190955,0.03456911034974858,-0.04037983299267868,0.5331717944988986,-0.47501589266850286,-0.28934264542815463,0.46148422004893647,0.05316015433748164,-0.17856293765481449,0.3763948689833354,0.5655079928659558,0.0315314508057511,-0.1636140826232285,-0.02540810177973503,0.2162607503910162,0.5872382571607488,0.3710860845134494,-0.3360763999841731,-1.0530330461386106,-1.1988601375547483,
4559,1013042,0.5573262559954915,0.04468577792511159,0.004697758379144857,0.014353945115434627,0.5248446151006401,0.21786876241200276,-0.09074512466746981,0.4145371808924811,0.3338595585051419,-0.027969930017835615,-0.028446313134684965,0.07170397554018461,0.1371939893807089,-0.25411369223960995,0.09294730172211044,0.05934132301389348,0.5776557523291208,0.790389199706676,0.0016307741065929983,0.31393223500173967,0.18708858789715585,-0.0794806369994644,-0.2620337543812893,-0.010550547005374018,-0.3464201341889696,-0.37390916784339423,1.7706721334150184,-0.406843776301269,0.4261479923498611,0.3625834963735954,0.7809387412484191,0.6568739657714951,-0.3992175960906669,0.6232143440137481,0.5353955974599457,-0.8006609787684589,2.047701458410883,0.08307165063840108,0.11119353222954698,-0.5604757227503759,-0.6862679634865884,-0.2190071114624219,0.4333941193981809,1.2812545890676832,0.6454191872548682,-0.06178441751908843,-0.3729042708295492,0.374216228482939,-0.19938707276192158,-0.13455416718244437,-0.26977327070555207,-0.1545362437999355,-0.3451670025683947,-0.06865810256200985,-0.1859405252762584,0.483703525479971,-0.04458591916230067,-0.08549214253544306,0.35085607377423084,-0.1750123382535948,0.6817433680915798,0.5334556093267162,-0.640449787785926,-1.0685865881502599,-1.4584681149030634,
