,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),y
1940,1000000,-1.752108340648526,-1.5583675305283131,0.1448220224861563,-0.5853212855835193,-0.7253118804314996,-0.41454145732322367,-0.7083747885322816,-0.7666201000795594,0.7328217771379354,-1.4398149216935312,-0.3616606658076255,1.6003752545153058,-0.23558649913667556,-0.6872899354869335,2.3854083677123707,2.0906127640126595,0.11117514398283958,-0.11125326968973774,0.7804719010596944,-1.4908516781477748,-1.7506473402147533,0.9256591675571215,1.099429574966758,0.9019174636358374,-1.020425274620604,1.221118524308933,-0.03748099546151363,0.6486282153799708,-0.22452404202340856,-0.3401861229467564,-0.33100905237535677,-1.2634280361435535,-0.4467970887680373,-0.462459430726218,0.32223202067896317,-1.1467547998698415,-0.11525590138813124,1.8718407851512593,1.1627209551992297,2.776971916113379,6.2137769333079165,-0.01869977162827325,-0.7805622376085417,-0.7049666897232167,-0.72482641474246,-0.7331755717252421,0.8019490477381455,-0.41208887822825213,-0.3093700722344678,-1.4617491535927487,-0.7904860951265854,2.8351337329394237,1.281450533449684,-0.7669265933106031,-0.9169378801649363,-1.0052743239909891,-0.3930052327000795,1.3411586766617587,-0.37622833345001705,0.8736354652255165,-0.02953310190735311,0.6739925231145478,-1.2500686522728244,-0.5351989340730492,-0.8392077174096814,-0.797999201139259,-0.9482482857054735,-1.0936272054304683,0.47354655046370975,0.6620728586742816,1.3208383835551636,0.7151474382037907,0.07019808577145759,0.04715919244465317
2013,1001000,-1.8450877152712717,-1.5251596483914347,-0.5207268740154771,-0.4622766883120107,-0.7000006542594396,-0.41454145732322367,-0.7083747885322816,-0.7666201000795594,0.7328217771379354,-1.5702794722713846,-1.0382371198280436,0.9282435303257658,-0.19543054290093254,-0.6287287192456237,2.3886640752401904,2.160916225435309,-0.056621648478097475,0.3795153149155325,0.3645997614698815,-1.5903308240749041,-1.6092625912111733,0.8400415343855765,0.9092457098262511,1.0051069143898212,-1.010350997190862,1.0951908152337229,-0.10157078602440611,0.6274115108594119,-0.2217594443617641,-0.2825402430504203,-0.378791635004239,-1.197648481292895,-0.42038414696095694,-0.4610876292639028,0.3237171229083128,-0.9239397488273476,-0.07458011214250312,1.7974049174892222,1.2346685015972378,2.6532868289265092,5.77563676526527,-0.2238892915268928,-0.6992954842750084,-0.5361095770264681,-0.7917684060232446,-0.7488634110366328,0.9241352488607367,-0.41208887822825213,-0.3093700722344678,-1.2707969048915497,-0.9513799986719484,2.748334157967796,1.226545117881047,-0.5453662016715544,-0.6733345236723852,-0.9310781188308935,-0.4825730449272415,1.0069541371715744,-0.014531485070778127,0.1131905407563217,-0.045626065696457274,0.7765100499589341,-1.1502955328758084,-0.5653205682973015,-0.8266105373090968,-0.797999201139259,-0.9482482857054735,-1.0936272054304683,0.47354655046370975,0.6620728586742816,1.2261869626154096,0.8518639118998316,0.004368557543218056,0.04483931205222536
2309,1002001,-1.5878779215597754,-1.007343335617668,-0.44927306329957767,-0.29613100992344144,-0.7857299575430915,-0.41454145732322367,-0.7083747885322816,-0.7666201000795594,0.7328217771379354,-1.7527647459723779,-0.8287949201277306,0.9282435303257658,-0.19543054290093254,-0.6287287192456237,2.3886640752401904,2.160916225435309,-0.056621648478097475,0.3795153149155325,0.3645997614698815,-1.5903308240749041,-1.6092625912111733,0.8400415343855765,0.9092457098262511,1.0051069143898212,-1.010350997190862,1.0951908152337229,-0.10157078602440611,0.6274115108594119,-0.2217594443617641,-0.2825402430504203,-0.378791635004239,-1.197648481292895,-0.42038414696095694,-0.4610876292639028,0.3237171229083128,-0.9239397488273476,-0.07458011214250312,1.7974049174892222,1.2346685015972378,2.6532868289265092,5.77563676526527,-0.2238892915268928,-0.6992954842750084,-0.5361095770264681,-0.7917684060232446,-0.7488634110366328,0.9241352488607367,-0.41208887822825213,-0.3093700722344678,-1.2707969048915497,-0.9513799986719484,2.748334157967796,1.226545117881047,-0.5453662016715544,-0.6733345236723852,-0.9310781188308935,-0.4825730449272415,1.0069541371715744,-0.014531485070778127,0.1131905407563217,-0.045626065696457274,0.7765100499589341,-1.1502955328758084,-0.5653205682973015,-0.8266105373090968,-0.797999201139259,-0.9482482857054735,-1.0936272054304683,0.47354655046370975,0.6620728586742816,1.2261869626154096,0.8518639118998316,0.004368557543218056,0.04445687771197149
2397,1003002,-1.2512388107830554,-1.1592196087802105,-0.6798207791848624,-0.6241789256470228,-0.6987273536720521,-0.4774865862420822,-0.7656750794166884,-0.714490940578043,0.6800953208425226,-1.3760877972661112,-0.8812609197340155,0.46641931003900666,-0.48155751837208044,-0.5385762049321614,2.2670695700715218,1.946093914090105,-0.33891617531217383,0.9660453289140386,-0.11946340531088417,-1.7336172498981615,-1.4315952597757613,0.8883780408638454,0.6976155557608459,1.132566253431941,-1.0621205734953847,0.9948894356118748,-0.19147550691731727,0.5068481868396657,-0.1329891360879918,-0.20675447853295453,-0.38301383743365847,-1.0984742297041579,-0.3810189035759441,-0.47744766978056224,0.36154086658835205,-0.676143038596943,-0.004178682070354678,1.6621119163383988,1.2232452446166757,2.438747462790932,5.393208405385171,-0.4758382369806809,-0.75271809512112,-0.05619040158929226,-0.8939387927217826,-0.7772415771035157,1.0106346392602155,-0.41208887822825213,-0.3093700722344678,-0.9496802709674779,-0.932390558620716,2.584918327478613,1.1778990430972853,-0.3775404157978218,-0.288183225647766,-0.8008543583448917,-0.5481992639930973,0.35093611913790196,1.0318271041772242,-1.0140036551488878,0.05396186399583803,0.8246710660480148,-1.161876361749809,-0.7151581989462437,-0.7934687923268808,-0.797999201139259,-0.9482482857054735,-1.0936272054304683,0.47354655046370975,0.6620728586742816,1.1090480755401595,0.9972869008815934,0.0742421029829441,0.044021265848918856
2616,1004004,-1.6231073897472479,-1.4520469111065577,-0.18935530926507432,-0.5782434316648539,-0.6461287774935938,-0.1487832973630592,-0.6299550720434004,-0.9786391637713397,0.7402331755508302,-1.4486480156059172,-0.6751412931160041,-0.11016273131599068,-0.49926598746186635,-0.5385762049321614,2.2670695700715218,1.9195166260198393,-0.33891617531217383,0.9439018799363135,-0.11946340531088417,-1.7245518672537308,-1.4315952597757613,0.9021290499668213,0.6976155557608459,1.1283095631943216,-1.0621205734953847,0.9988579072383688,-0.18845948764976952,0.5068481868396657,-0.1329891360879918,-0.20675447853295453,-0.38301383743365847,-1.0984742297041579,-0.3810189035759441,-0.47744766978056224,0.3767322127463412,-0.676143038596943,-0.004880633212197494,1.6621119163383988,1.1972070966232595,2.4396627127319577,5.405542799952263,-0.4758382369806809,-0.7597514360177954,-0.05619040158929226,-0.8910402553169189,-0.7772415771035157,1.0106346392602155,-0.41208887822825213,-0.3093700722344678,-0.9496802709674779,-0.9099363266768491,2.4799780813054313,1.1877533752273606,-0.381035187104609,-0.275345399600908,-0.8048479157048563,-0.5441841658739385,0.35093611913790196,1.0366152372890862,-1.009265846870845,0.05396186399583803,0.8246710660480148,-1.161876361749809,-0.7151581989462437,-0.7934687923268808,-0.797999201139259,-0.9482482857054735,-1.0936272054304683,0.47354655046370975,0.6620728586742816,1.040586242956287,0.9972869008815934,0.07946392584320701,0.04385205494656763
2791,1005006,-1.5956446496118057,-1.931735510978416,0.10343033573429086,-0.2864536555598893,-0.4978498480864066,-0.5360465527078736,-0.627472673813184,-0.4243177664955679,1.065674256600892,-1.2352085726868838,-0.8938320339599054,-0.07015215815965507,-0.787159990545809,-0.5252543504741551,2.3034272220521355,1.9971222785615397,-0.4691711176332211,1.759062516312353,-0.6282846584149819,-1.8888695276568255,-1.2580268307608822,0.7854399465999526,0.5388525515994845,1.2652448030193557,-1.247644643258056,0.9106896948563963,-0.2265210346202097,0.46028523568339696,-0.08351317955966567,-0.1812808745360357,-0.49140106131075173,-1.0682544803410745,-0.3944170725672385,-0.47672850886526097,0.1987516710654415,-0.42876682687732476,0.08140294726368934,1.6189861823329612,1.2743792634028617,2.502638246689926,5.378183779515174,-0.6428548520341814,-0.7041988219154575,0.18259517178161014,-0.992373583806993,-0.8007426337892487,1.1712693530597396,-0.4148155273682799,-0.27785216015454073,-0.8100087520353534,-1.005381076544341,2.378848520907062,1.1093359837801002,-0.2368992798398976,-0.09660458570192093,-0.6968324245428751,-0.6036342044313424,0.2511556249620383,1.6209238220265587,-1.941274148533986,0.2182444442992503,0.8007320391384444,-1.2763887178955529,-0.8609329137446614,-0.7602988007853578,-0.9069236798639702,-0.9804589437321523,-1.131329599624346,0.2887556130274732,0.6230956000281624,1.2094150910087116,1.099202869735246,0.020016804933282877,0.04348179817174791
2957,1006009,-1.3166277176415688,-1.7599622545993876,0.2524593587442033,-0.4408739319886685,-0.7932847654777203,-0.4380290801264056,-0.7431285352542956,-0.9956648086925415,0.6668692003216262,-1.559511989800073,-0.9319402152730667,-0.13312210675198288,-0.3847895856825508,-0.3846534998435232,2.1848124002984166,1.7208176540141238,-0.4557407999326755,0.9028955069502851,-0.15995385879960022,-1.658595241623877,-1.3167021678663116,1.0430730117620193,0.6427305915543934,1.1546504589726183,-0.7244939147175006,0.9072617078965108,-0.2665455993775947,0.43954008626910324,-0.14855678445033893,-0.15445441473917593,-0.21892351693674958,-1.0781852630994975,-0.27670697348541906,-0.48347718218481894,0.7348374625625155,-0.4404385930130899,-0.07631282433525399,1.6242081846569758,1.1254855384366713,2.350355429767764,4.915922906359345,-0.5485425661170613,-0.8172024295393492,0.053185369288992854,-0.8244059130894844,-0.7594801114100495,0.9318197250103957,-0.41208887822825213,-0.3093700722344678,-0.8239698507348442,-0.8868470528872366,2.381378206993871,1.1752415799807634,-0.3036673526380255,-0.10966441773669457,-0.785908021029634,-0.4939035059401386,0.052901415978634375,1.1560893896280293,-1.307405363083693,-0.11860762821277233,0.9322775587548503,-1.0090384407791155,-0.6314488155200554,-0.8093125436908624,-0.797999201139259,-0.9482482857054735,-1.0936272054304683,0.47354655046370975,0.6620728586742816,0.6740926765270604,1.0783390776253845,0.2009752258700412,0.0412881961702799
3559,1012036,-1.5965624139535213,-1.4437400299637686,0.2090486192276953,-0.38448379958716616,-0.5369104687723899,0.05983869075025856,-0.7047308919763681,-0.46214347564560804,0.7194166875021627,-0.692661278626497,-0.8711624440913284,-0.7311383200273636,0.4386185842089522,-0.49015336044188085,1.5616254661433433,1.357079327193273,-0.3487031082422128,-0.14066571734770106,0.12852633713626568,-1.4761791071055985,-1.3553940796378208,2.329187820736334,0.8568345034364019,1.0609056632738736,0.4030759196602589,0.6818673654507339,-0.17748485762769617,0.5884696908461482,-0.2428689128920024,0.8340170806739158,-0.5097234985035698,-0.9372370671773481,-0.6337667626580665,-0.4760414132007461,0.8711545289228934,0.38224114979311946,-0.10649738694232701,1.901570161054479,1.1260066851167885,2.860790042084703,4.503583779169921,-0.10106053367928182,0.4692484611647212,0.378158729312616,-0.07846342699377161,-0.5436754378415086,0.6678242482696491,-0.5766995711747598,-0.1907501154015328,-0.8272960614904262,-0.7676267966691445,1.5052355675959759,1.2802699146150154,-0.03789587972163218,0.04653542747711792,-1.2040714496722227,0.029874883086823102,-1.0021609913657368,0.2533990765423406,-0.7509796858983595,-0.21084716241769746,1.4628296516325556,-0.7773948323384287,-0.6138359773354845,-1.1539539301028445,-0.53268499403349,-0.5985095665630017,-1.3004252264022012,0.575858659076676,0.8719755854006018,0.4566238932407507,1.0606268555763234,-1.6332613857243703,0.030083788557932038
3687,1013042,-1.2442809064801985,-1.3014551814920454,-0.2827975615115009,-0.1453254361643478,-0.6098471346005522,-0.08320539090160485,-0.8168097807319603,-0.47034002209657216,0.5368092068965634,-1.381989027979732,-1.1993519919543107,-0.6383763121947559,-1.277081280633913,-0.1370539951251887,1.316316519586609,1.3721102100018014,-0.34214072688064584,0.08204003418135751,-0.18886714642582847,-1.161357462983707,-1.4403685834917794,1.7380987910566912,0.551236022953908,0.8594233699690238,-0.40850179881440696,0.5081690249902419,-0.253808932918052,0.35696678312289054,-0.6985999123872895,0.012672438274964622,0.04393395703847148,-1.3757954516482358,-0.10610138640826203,-0.4001384514974974,0.8927582785519453,0.6166864680413698,-0.4400385544665334,1.917184012800898,1.24592408497936,3.114798675731325,4.638743148514404,-0.6042295556800634,0.1882024772788961,-0.5885582448230724,-0.45245354475808175,-0.3774445967309347,1.1650136044896493,-0.2546300057856846,-0.19033636145283456,-0.45868996469806883,-0.16673255078551544,2.077573048668566,1.1834881308672098,-0.15029467239116312,0.08930224486776094,-0.7706594497027706,-0.5659498367487084,-1.3316081507962028,-0.04095351777249924,0.16077018276485563,-1.2901337140389524,0.9681808930526677,-0.12790664777332642,0.13292881318512653,-0.8310632784426373,-0.32131502552772395,-0.6561160536120834,-0.42887820869612014,0.5824543272668485,0.5297055746898354,-0.9579966579590059,-0.091306766898973,0.06637392766845134,0.02299119877673628
3697,1014049,-1.3281749631096569,-1.4295232370248916,0.2080826958312422,0.024492088267546147,-0.3095788714183434,-0.370698921066471,-0.7403118531220061,-0.06107066036347437,0.729640721060418,-0.8419204841683957,-1.1019879583324865,-0.8337984422649769,0.8172710156543151,-0.5772919244643564,1.1466294784173183,1.5008430178502468,-0.38895249715930924,0.62514762164916,-0.6797258884342151,-1.0863422819805804,-1.820385057141376,1.4721054832510414,0.9051464645312496,1.1985420950857804,-1.2766228770666177,0.9301163307947757,-0.018721584438444603,0.3933944436702802,-0.7244496335344929,-0.05986757471624274,0.21793946996960378,-1.2001097166001053,-0.4183350348538619,-0.5167453524469174,0.5514477531391526,0.2818885233632009,-0.11993322917469112,1.2516068036995984,0.7823517706363017,2.380511843894991,5.470654586294243,0.1600190513596728,0.9813154187163339,-0.03681931028389335,-0.44162855120022737,-0.4803553069398157,0.86743274897327,-0.18062996468859632,-0.40368264742843657,-0.5969090940124796,-0.6408538008997895,2.036527427639455,1.458676292438645,-0.48662896008171536,-0.2934380981157613,-0.9300231326564853,-0.5859206585340396,-0.8162994422660166,-0.2682874718452959,0.3190501629938826,-1.1593656872038975,1.0673188793047046,0.09521326412273028,-0.23857477851992476,-0.7909411656954103,-0.4050993116833251,-0.4322661983965367,-0.3435525116369277,0.9159337637765124,1.1157698888406684,-0.22433400459789118,0.850062374999972,-0.38588372440007296,0.023263989558669484
3840,1015056,-1.1934799526848394,-1.3824210546661797,-0.8034800034788027,-0.12040532735717463,-0.7364195095510268,-0.5540086404796757,-0.8870415918369426,-0.293310415657488,0.9033951339742614,-0.8020085540451801,-1.0189775391112363,-0.8575196922089953,0.938213963068872,-0.5543418359244228,1.3010870020190508,0.6193011435444955,-0.5209119334524982,-0.3613985810058045,0.9433440121305045,-1.232162449168986,-1.890530229567648,1.2253653457124232,1.107101230846079,0.8431506817347154,0.13372055208615355,0.8300109302576892,0.18825056835883375,0.27207817813714325,-0.29575013364375996,0.1288609421125763,-0.3425237045916925,-0.9834456910665711,-0.6371713872050884,-0.8251419649014794,1.0536129221818382,-0.24812133037452355,0.26151114242503304,1.3525940742166245,0.7567758506846257,2.3804377055011723,3.7484122148861787,-0.6357872621764685,-0.2549003884376676,-0.20152136192915238,-1.0511043717416366,-0.2703572994348238,0.24316498476701615,-0.23528801288724363,0.012523401828208389,-0.4495805907568706,-0.10390454936041503,1.9238179968560931,1.2385955089091978,-0.5817523064610783,-0.14797384093619254,-0.8444464748074088,0.01895232441063708,-0.7474143804679676,0.5433458861159738,1.0117637310269216,-1.0838728152679262,-0.2559042791898366,0.23970012779746633,0.09614012695743548,0.056812765283277944,-0.8385781774308839,-0.8395331467229402,-0.9440465960933562,0.7353748764569802,0.44698423188269354,-0.5948896846856214,1.3699658858191468,0.5660588198497092,0.019483133702952626
3873,1007012,-1.4437099845277095,-1.292284233513692,-0.1276766191768988,-0.1470512630213256,-0.8276829075242432,-0.4492620117216904,-0.526108428293398,-0.16254013502528997,0.6226601711611951,-1.2333507054652146,-0.9753820665118421,-0.4975035359097271,-0.3713054840156383,-0.3846534998435232,2.168336742267036,1.6771062654611313,-0.4557407999326755,0.9005425111376479,-0.1729927700780688,-1.6514184544789083,-1.3167021678663116,1.0711435848256035,0.6159509480432722,1.163339869077564,-0.6960238908318835,0.8787437279237632,-0.272145753864242,0.43833691577842676,-0.1492905792850827,-0.10748628659434907,-0.22249780585931384,-1.0781852630994975,-0.2698930594382236,-0.4827740418992257,0.7348374625625155,-0.3792787550265716,-0.07631282433525399,1.6242081846569758,1.1254855384366713,2.350355429767764,4.915922906359345,-0.5635475922801374,-0.7672100015884189,0.0748478776697095,-0.8114786533345106,-0.7594801114100495,0.9237722370422858,-0.41208887822825213,-0.3093700722344678,-0.8239698507348442,-0.8863898669180879,2.381378206993871,1.1752179676040702,-0.2767540999478573,-0.0903949515838535,-0.785908021029634,-0.4854459036244006,0.052901415978634375,1.1560893896280293,-1.307405363083693,-0.11860762821277233,0.9480543013252104,-1.0090384407791155,-0.6345942972505528,-0.8156074679447255,-0.797999201139259,-0.9482482857054735,-1.0936272054304683,0.47354655046370975,0.6620728586742816,0.6568083867207721,1.0783390776253845,0.2009752258700412,
3880,1010025,-1.375260592130586,-1.1373812483920198,-0.45471770778904375,0.05542837907000925,-0.7716046643178308,-0.3344509194777176,-0.5514252387819326,-0.5678055910621176,0.9788580967803163,-0.9083040548017262,-0.7518901951908955,-0.6001978101523009,0.2170632341593575,-0.09527953129986476,1.7054895673890496,1.0455658485789021,-0.42619170487465446,-0.5858680769900566,0.8639164857204041,-1.2499982192162438,-1.3593177607702462,1.5594066841942058,0.8416590335146846,1.0443003437918001,0.162528754225531,0.7561010008396072,-0.3773908690035979,0.3360359512746029,-0.005804995448978129,-0.024813838685492674,0.26440301461347854,-1.0514541542525133,0.05586581415779585,-0.5222380716662246,1.3202818778220773,-0.45593600106201154,-0.3762819888905898,1.6523486517643389,0.7929254699555628,1.3131993889021332,3.709570008516715,-0.5454081930753593,-1.2198309864524917,-0.25507055014651164,-0.16954022951383987,-0.6590053148616067,0.0866361938696663,-0.344796414782711,-0.5434832839739764,-0.8825400353005052,-0.6866247755209619,2.6183361769193763,1.251600159018848,-0.3832527322875957,-0.14582675333714537,-0.9959165477015693,-0.14160193303108007,-0.49504431599887855,0.1628887275825829,-0.21026631938732496,-1.030010784321942,1.1628315275054537,-0.2948316462059891,-0.17881790761508012,-1.0766406312653392,-0.6122138117952418,-0.8977180732056274,-1.045768764293402,0.8556063567691279,0.6916977575475122,-0.1221409767534353,0.9961250369615317,0.7379434209268987,
3882,1011030,-1.3287118032148881,-1.151791602522377,-0.2499832440407649,-0.11073920682037973,-1.040931634544264,-0.32992151227510996,-1.137772287888294,-0.7268039351464606,0.6736502137445475,-0.8283845936541497,-1.0213670189968735,-0.8535789345759982,0.31440433063048173,-0.37480892573120106,1.6721438806737112,1.5657550050740803,-0.3912896516709849,-0.0036681406230148752,-0.815901528783172,-1.3549884200430125,-1.462641495898177,0.6467731126145684,0.4173456962607252,0.9375163311470044,-0.7004487395723186,0.9705938187815707,-0.46159201083200135,0.5887837937536522,-0.8018779780580011,0.11098522793453514,-0.0661162471304991,-1.2785683958842815,-0.21625362937012155,-0.5534185998926286,1.1440010786703374,0.018377431296388552,-0.3349041544497929,1.5827238932764374,1.0767481078204202,2.739948632825405,4.27064457678276,-0.26911835902417197,-0.273849633487943,0.45479109371544274,-0.26703740563444484,-0.5854916572280675,1.153080458458045,-0.6494478253767587,-0.11489525807882511,-0.8938519541670733,-0.6133875045109611,1.6709222112707174,1.2220034047315549,-0.3515996191884998,0.045152521640439265,-0.711444224079264,-0.8721155084055853,-0.7071555326771559,0.2063086731711305,0.05738285455003269,0.09574174185957365,1.4897560594466641,-0.18655360790560052,-0.26992105380128845,-0.39097149857572905,-0.6505297010628099,-1.1128454321484291,-0.9878010966017434,0.4103273409158516,0.8482230084429179,0.09488570452177875,1.1960750636310165,-0.23074608933489177,
3908,1008016,-1.1556983417057056,-1.4358533337101085,-0.3322247450334544,-0.5912583522690524,-0.38304003708935214,-0.44004740607810044,-0.5045884976810414,-0.6636531401513542,0.8238812618816628,-0.9192470563767753,-0.5788184690016237,-0.5656535869807248,-0.0700385166040881,-0.23846206132426429,1.9052441742152786,1.3535770792670354,-0.43253191704304944,0.009468885682731526,0.39404366469337815,-1.383092504933865,-1.3444325640072785,1.3962096146151899,0.7431296704476569,1.0749620853865423,-0.13195453183844885,0.8230917980777193,-0.3140141192711294,0.38615221632673324,-0.11043648722973888,-0.03864079082011013,-0.02598874611901387,-1.072473152229386,-0.08077424701370928,-0.500977867019611,1.0264353163192408,-0.38742950728197756,-0.25023310007388005,1.6395549205954103,0.9714203245335356,1.6366921150950886,4.148360571700055,-0.5245689286966089,-0.9837755106939734,-0.04769852447016463,-0.4329753103596596,-0.69995043746044,0.5549969629176603,-0.38128046869060195,-0.4156225217622421,-0.8631367436980264,-0.7397619684473336,2.472383516278551,1.234968921204345,-0.3440766880737985,-0.11500603540146574,-0.9175050352194591,-0.26367041335227503,-0.23065456158651404,0.5437146499615586,-0.6150022314250296,-0.6654714759396038,1.1291040455087147,-0.518259904934334,-0.3208213944309453,-0.9547978733559178,-0.6683268591890187,-0.9151519374948633,-1.0628253047113283,0.6549387884610397,0.6977459805843437,0.17744820232639916,1.0268001612385271,0.5168629369072326,
3924,1009020,-1.0460937381421997,-1.4422604175846092,-0.010185406885276832,0.20056493348103457,-0.8282178408613893,-0.4120581996231066,-0.5512620078386481,-0.6040345717967325,0.621822979595779,-0.9918808267274467,-1.3514225726176325,0.15592254615869938,0.22878963225959442,-0.20255598867823255,1.707017698639322,1.2461557384269462,-0.41680979143269603,-0.3458171972388358,0.39054506784915377,-1.3107729636091832,-1.3974347735953065,1.4440928461821068,0.7427674907036707,1.0233743203771306,0.032752210378938565,0.8304961762746405,-0.37885326907058087,0.4092515934983205,-0.21419467368615253,0.08380563608004778,0.048363827970293455,-1.1130186107385618,-0.042802014448217775,-0.5177809774791805,1.2343901859923174,-0.2655603365804171,-0.3364423984346678,1.681142128285201,0.9220065671739556,1.6889878486925562,3.9186782992421523,-0.4289022742068157,-0.9321336080826715,0.03480622868449221,-0.21479526218009215,-0.6252158542467435,0.5290387124535147,-0.43613725512859675,-0.3790764843623316,-0.8735436741429345,-0.6801277827651563,2.3350155819235248,1.2485663236948292,-0.33962644999919744,-0.09226958199322098,-0.9392557761782718,-0.2632472506575791,-0.5048817948992601,0.2636170443927457,-0.24760533242616123,-0.7010039026106718,1.2388093606017474,-0.35570311182459824,-0.2281958565825059,-0.8814189694561493,-0.6151052605830507,-0.8954911081562271,-1.0437539992383742,0.7006691349703331,0.7302139208407165,-0.009283856099090161,1.0334012994953905,0.43866005212580783,
