,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Gender Inequality Index (GII),y
1973,1000000,-0.971630503816703,-1.4182578107422081,-0.3157026108745494,-1.0261252677434098,-1.3134034844328322,-0.8804044869513956,-1.9168837725593495,-1.447579634021785,1.1275953390820541,-2.478564179267,-1.3745875500990339,-2.5069053711108666,-0.5500952336036906,-1.2292851099854283,1.6606067854929027,1.5218048078064463,-0.6768363261174348,-0.2729661122056272,0.3353396695733224,-0.809757504961506,-1.6781520049894711,1.6222701068125505,1.143875255505037,0.9021998256060278,0.4968617779523678,1.227290064580565,-0.31918916572379313,1.444752452895277,0.9774174833652709,0.7016887320080334,-1.0518074231508716,1.4914475833890117,1.4654807756909969,-0.2848667298890859,1.7940749354468677,1.6388367793254661,-0.23176199603054895,1.4176142347444944,1.1832538540600641,3.1370529433564185,5.385204435130976,0.01816388191028285,-0.3784221300610328,0.4712053600340609,-0.4779989898053108,0.3904122706750832,1.5856831665409077,-0.745397618664448,-0.9099782889053408,-1.8026835445147849,-1.4863549560343245,2.689987134877171,1.3478534443388135,-1.1478376056724744,-0.6033253779327711,-1.0973974780893405,-0.40544550973633636,-0.8668308367199219,-1.082749204191291,1.4245278508263797,0.7949023897265283,-1.0799443740919425,-0.5371232499733036,-3.2934502237263663,2.214395459238551,-0.9191405700756285,-0.3128201063473197,-0.7850483976391036,-1.391639628192583,-1.7127019392343372,-1.707743049022782,0.6958747839651032,0.4613031860171248,0.24287006306437292,2.1786105168244254,0.6333991763440523,0.04473175965934662
2134,1001000,-1.3220022189308938,-1.4205101582994792,-0.8897183479812036,-1.2309559723188173,-1.4516794513750988,-1.0784047954220233,-1.4386285355652153,-1.309836704306433,1.2393020459010629,-2.387121512258546,-1.5121679694188064,-2.582108501851886,-0.5916481046189608,-1.0919681515944333,1.5948727679822177,1.3047321044117959,-0.7164536628594326,-0.4208286539356381,-0.10456368604804364,-0.8216919680297162,-1.3841572901056403,1.2234550535002233,1.0448373979518113,0.9054546844106652,0.41012878452687745,1.180479024216109,-0.48731004894255553,1.489784868875086,1.115960702625971,0.9231790665552885,-1.1969855747166127,1.3759152879240921,1.3885333645096227,-0.42327033469696074,1.7160907088494803,1.3832749175596062,-0.3757320639535673,1.428252969215017,1.0800928853610146,3.041940812627814,4.727332495103852,-0.024028849531970247,-0.5799302246134035,0.4700965011346793,-0.4779989898053108,0.3904122706750832,1.7725939170925307,-0.8082581307431117,-0.9857836778516738,-1.703923675421335,-1.4303313106867304,2.582270557985582,1.2785970737792272,-0.9367933258092925,-0.6194958016037423,-1.1345178494147847,-0.25660780307322917,-0.8668308367199219,-1.082749204191291,1.4245278508263797,0.32718993800850477,-1.0799443740919425,-0.4865296433166785,-2.7856813612727622,2.0324341193086783,-0.9193086050914853,-0.4617764311511551,-0.6318842041955339,-1.3242610154728862,-1.6121890238742904,-1.7178700752479374,0.7758503682750709,0.551423281586326,0.24287006306437292,1.804338250468366,0.6333991763440523,0.04275544034891987
2171,1002001,-1.3956117825969885,-0.9240293544189369,-0.3674274817944641,-1.2339763476144565,-1.3892588042802843,-1.1569753906141522,-1.1364217456738934,-1.2630946891415438,1.1373939936058355,-2.228832601395131,-1.5128598374052487,-2.5982659219381166,-0.5916481046189608,-1.0919681515944333,1.5948727679822177,1.3047321044117959,-0.7164536628594326,-0.4208286539356381,-0.10456368604804364,-0.8216919680297162,-1.3841572901056403,1.2234550535002233,1.0448373979518113,0.9054546844106652,0.41012878452687745,1.180479024216109,-0.48731004894255553,1.4914971105666734,1.115960702625971,0.9231790665552885,-1.1969855747166127,1.3759152879240921,1.3885333645096227,-0.42327033469696074,1.7160907088494803,1.3832749175596062,-0.379185591800476,1.428252969215017,1.0800928853610146,3.041940812627814,4.727332495103852,-0.024028849531970247,-0.5799302246134035,0.4700965011346793,-0.4779989898053108,0.3904122706750832,1.7671704645511956,-0.8082581307431117,-0.9857836778516738,-1.703923675421335,-1.4303313106867304,2.582270557985582,1.2785970737792272,-0.9367933258092925,-0.6194958016037423,-1.1345178494147847,-0.25660780307322917,-0.8668308367199219,-1.082749204191291,1.4245278508263797,0.32718993800850477,-1.0799443740919425,-0.4865296433166785,-2.7856813612727622,2.0324341193086783,-0.9193086050914853,-0.4617764311511551,-0.6318842041955339,-1.3242610154728862,-1.6121890238742904,-1.7178700752479374,0.7758503682750709,0.551423281586326,0.24287006306437292,1.804338250468366,0.6333991763440523,0.04245580250762794
2387,1003002,-1.274850701034697,-1.185022510233294,-0.45895397526256654,-1.153162368152508,-1.1546882090153572,-0.8942808518509822,-1.4563235180998202,-0.932233618394846,1.3357116151131379,-2.3665368111634932,-1.4982099742476576,-2.6806982307364695,-0.5621908590525228,-1.0143212997027398,1.5044742124921129,1.0127796221379048,-0.7894307119971791,-0.6656371642972065,-0.7819327575459163,-0.8168598872670932,-0.9955150519431164,0.48192608162414297,0.8715880226957092,0.8264085844288005,0.29841173504211765,1.0866132943466091,-0.7683617715613711,1.561460221822065,1.3202483973570258,1.094939580717506,-1.327747060503045,1.3265118413234047,1.262183496344299,-0.6112485291234608,1.6406743385142344,1.3585808189328794,-0.5693206443847607,1.3764316165220756,0.9574028748595608,2.821903549490288,4.221078925866432,-0.06883844190104817,-0.8317819272733076,0.6227116637120959,-0.4779989898053108,0.3904122706750832,1.7406526820198236,-0.9156277004446676,-1.0882751884917554,-1.4725432119871522,-1.2578517713742812,2.132121300814646,1.1866082334544683,-0.6115801792809347,-0.6874874313499454,-1.1565342293948755,-0.025037836900979618,-0.8668308367199219,-1.082749204191291,1.4245278508263797,-0.0004078310438170285,-1.0799443740919425,-0.5068515545590178,-1.4769612696561238,1.7411833079415413,-0.9165307279768773,-0.6041751883055047,-0.4793496723811229,-1.2869045014101794,-1.5147293305678995,-1.7698840186185851,0.9039901984808013,0.6787411181656843,0.24287006306437292,1.1635853442145254,0.6333991763440523,0.04207866993661913
2663,1004004,-0.9316829506713702,-1.590272171645297,-0.11993743920989096,-1.261579013102975,-1.25677581054453,-0.6610175458645264,-1.3328608773536066,-1.00768371196098,1.0743922934627006,-2.001008690496527,-1.2912387023695775,-2.6909778403758713,-0.5759558626442166,-1.0131830647597422,1.4314263931588664,0.991640706888846,-0.7894307119971791,-0.7858861734782566,-0.7962516112978548,-0.7893824517739664,-0.9662982278323349,0.48192608162414297,0.8701664754502736,0.8238832864266772,0.29841173504211765,1.0866132943466091,-0.7683617715613711,1.5689200012697504,1.3258759148180375,1.0880329282248302,-1.3315000531836427,1.3265118413234047,1.2731875755452893,-0.6112485291234608,1.6406743385142344,1.3956123762035415,-0.5693206443847607,1.3629582799577178,0.9227590852022284,2.821903549490288,4.221078925866432,-0.06883844190104817,-0.8346254698585936,0.6227116637120959,-0.4779989898053108,0.3904122706750832,1.7406526820198236,-0.9156277004446676,-1.0882751884917554,-1.4725432119871522,-1.2069087520089063,2.0955863553808256,1.1866082334544683,-0.6115801792809347,-0.6900226472233533,-1.1565342293948755,-0.025037836900979618,-0.8668308367199219,-1.082749204191291,1.4245278508263797,-0.023842755761488813,-1.0799443740919425,-0.4976503963830591,-1.4769612696561238,1.7411833079415413,-0.9165307279768773,-0.6041751883055047,-0.4793496723811229,-1.2869045014101794,-1.5147293305678995,-1.7698840186185851,0.9039901984808013,0.6787411181656843,0.24287006306437292,1.0941620784793622,0.6333991763440523,0.04191986120132285
2817,1005006,-0.9520882604287888,-0.6632232896144563,-1.1552912424100703,-1.4531485129195283,-1.3078084974751074,-0.9888852927991387,-1.379819054193715,-1.196360653195562,1.0827661441715821,-2.437775666062349,-1.1527136569494396,-2.739545508717607,-0.3623120335144275,-1.0174139702506937,1.4227158499926258,0.814501909729102,-0.8434329965652692,-0.9529897520988718,-1.4284452680320152,-0.7992529815644983,-0.8436765187469143,0.1076998086716186,0.7375020537541755,0.7955440073614458,0.17923552890155128,0.9984106528102035,-0.9148567189015774,1.6206932851246554,1.4562830250450873,1.260546349827068,-1.4386438435945874,1.3213448684117444,1.2060068977358827,-0.735507621269834,1.6084310221341518,1.325024585908668,-0.632048940661988,1.4568015715484919,1.0402594373096739,2.8476791800696626,3.87109234048712,-0.045444002085503324,-1.0110403258493474,0.7546043598870426,-0.4779989898053108,0.25590994869893857,1.7688778693910823,-0.989419367986167,-1.1235022694055101,-1.3497381540879756,-1.1150612760126262,2.0700560432687882,1.114184596542413,-0.49550500957182103,-0.7729180730402918,-1.1585540891451485,0.09796746020333649,-0.8712474692735497,-1.1649154211073092,1.4245278508263797,-0.40135152056544393,-1.0799443740919425,-0.4771859248737955,-0.8592682733988029,1.6318938365042763,-0.9118303671424474,-0.7083722095538474,-0.47997933401028064,-1.287871533573953,-1.480655050409596,-1.8315857713338453,0.9744396322384303,0.7380810916244249,0.24287006306437292,0.6737324815256124,0.7052318294997331,0.04169902972952877
2990,1006009,-0.5513637960461243,-1.172377435739159,-0.09002548422078785,-1.1214329163195054,-0.7097336063284335,-1.0601515492741678,-1.0479376673450982,-1.304976917266312,1.0861140612897218,-2.273219411328424,-1.4490885884991416,-2.5028505359855893,-0.8075224479994657,-0.9753770682807485,1.3256754951291712,0.8166488632532767,-0.7301003475700408,-0.8738617794531421,-0.9280884176246786,-0.6821082788354489,-0.8471347965894784,0.459476101741318,0.779265748918432,0.7352213818351884,0.32045920331517425,1.079118654931179,-0.8069632611552585,1.5439180510864705,1.4324605577194993,1.0830176643037621,-1.3351005528244118,1.2706880995843388,1.2574831111929015,-0.6249282674101062,1.5647210222515333,1.3865260918179017,-0.661965715628017,1.1815299196606621,0.8060925771230394,2.3756370182486064,3.3158403138644967,-0.2019563118585974,-1.0424038276785774,0.45469410979440794,-0.4779989898053108,0.3904122706750832,1.85771729771276,-0.9342352894639301,-1.0963959899291142,-1.2971179462905524,-1.1468008612839082,1.7582928622745841,1.2052181033639051,-0.5490968358908873,-0.6583444806994605,-1.2196746785114525,-0.025037836900979618,-0.8668308367199219,-1.082749204191291,1.4245278508263797,-0.18812534758344263,-1.0799443740919425,-0.4841068141836059,-0.9077827737787812,1.6493579544226424,-0.9209200530826146,-0.6924514607827039,-0.42598173322404653,-1.207324031082403,-1.419510352609524,-1.6977314407567545,0.9302839267908719,0.868048397346719,0.24287006306437292,0.790957611954632,0.6333991763440523,0.040391065828841
3811,1015056,-0.2077724072865741,-0.44790511178969283,-0.8046267939965788,-0.9194925270195542,-0.049007632774990734,-0.932609387683386,-0.7017057890745908,-0.733772579744463,1.4027163509298322,-1.415777917588201,-1.2398928027576752,1.8102355086336237,0.9131708200266455,-0.6499221424291262,0.32949828519647617,0.591262794650192,-0.16702843027492423,1.2771486246436108,1.014486003686814,-0.33905693325065356,-0.23450457517069084,-1.2052544910236125,0.8530440145760344,0.4763950900193787,0.5155721055061329,0.9923390788498765,-1.2319866540714661,1.2084796854878321,1.193120775218361,1.3489135776050658,-1.0958566215378782,1.3309994820307045,1.2140381991127263,-0.6744107227239581,1.3801415089249016,0.640469567147908,-0.7800231494937697,0.6935317482825096,0.08352075243852823,1.348719097947385,0.9220251366555622,-0.6909783998161225,-0.7970014326897306,-0.16745186407887147,-0.1567640422156183,1.3671475010196517,1.6046136028734284,-0.7207918667960815,-0.7889110131231333,-0.7344456259292509,-1.370411825634098,0.8476553268926866,1.2686498105833903,-0.45619393276358305,-0.7336916732204454,-1.0886175782347154,-0.025037836900979618,-0.6768464705901226,-0.5611097873405664,2.6426121293174174,0.5564217736112185,-1.5097886234855342,0.1566256563540227,0.6556550523904102,0.9213956924334071,-0.6882376639993827,-0.3999493421094318,-0.1963696046478785,-1.1037909614414096,-1.2577286964463947,-1.273574972786006,1.0199474289055757,0.7596863987454934,-0.19851384055221605,0.9075695464161747,0.3385336991920971,0.023905698414304344
3947,1007012,-0.8462977988552923,-0.9429705699015695,-0.49651859114792135,-1.634082627052689,-1.1399601333883849,-1.0992377895550356,-1.4248433895240094,-1.206567087454009,1.1401532499071372,-2.148123050112895,-1.5569645539901502,-3.0533245340831603,-0.773463514459381,-0.9694206556027729,1.3114727574673766,0.7991690574108283,-0.718276067666662,-0.8738617794531421,-0.9334178634361758,-0.6821082788354489,-0.8061543534244315,0.44549684686675534,0.7699344097562958,0.7011873464626227,0.33204297735533883,1.080185346537818,-0.8069632611552585,1.5432080580460932,1.4429474128987219,1.095713077387658,-1.3351005528244118,1.2470882968701877,1.2586330106376895,-0.6417662902936382,1.5494297315251062,1.3815976541691588,-0.661965715628017,1.1815299196606621,0.8060925771230394,2.28942461138022,3.3158403138644967,-0.2019563118585974,-1.0424038276785774,0.4391170846431253,-0.4779989898053108,0.3904122706750832,1.8493022545450055,-0.9342352894639301,-1.0963959899291142,-1.2792720272506939,-1.1468008612839082,1.6531425130167563,1.2196551415562795,-0.5120143585666828,-0.6592799595694642,-1.2202356347189411,-0.025037836900979618,-0.8668308367199219,-1.082749204191291,1.4245278508263797,-0.2023959305811014,-1.0799443740919425,-0.4841068141836059,-0.863640493315889,1.6493579544226424,-0.9209200530826146,-0.6919881295827075,-0.42598173322404653,-1.201806667220084,-1.3950878784651548,-1.6826708778519932,0.9384483326676597,0.868048397346719,0.24287006306437292,0.790957611954632,0.6333991763440523,
3978,1009020,-0.7081364227643001,-0.6353338262724186,-0.5657161831665484,-1.0209822178680625,-0.5902132257227336,-1.1456916850080274,-1.1470331112369845,-0.9625209702895462,0.7582638571928441,-2.5023729611406553,-1.543822929913396,-2.816122132530371,-1.1068064118164698,-0.8534605841309171,0.9270720988436946,0.7719036575937214,-0.22188598086250055,-0.7166799156990186,-0.1300425207817435,-0.44617820339437914,-0.690294912458937,1.316740869115981,0.7845206551492985,0.5851856572355122,0.5613324037949123,1.2018658978242918,-0.5285330870894772,1.2861993078239424,1.4355313381315966,0.7206480315409634,-1.0441561338196146,1.1014825936451649,1.3586994771375225,-0.40669695446359777,1.3942734657286706,1.4169808652195703,-0.7177131092430459,0.57715995857405,0.4156542005470775,1.3637584389191892,2.509946736035538,-0.6758390597476612,-1.0455114931847245,-0.5483563037215751,-0.4779989898053108,0.6609974895671686,1.9503594530210706,-0.8434141822576707,-1.0079444284016312,-1.1581887455769746,-1.1835377887304088,0.8680474325051495,1.4611799277048,-0.6169963115253602,-0.4660392952255683,-1.3579028148739467,-0.025037836900979618,-0.907617597495051,-0.957641978011614,1.4245278508263797,0.07480218163508352,-1.0799443740919425,-0.45389391448321104,-0.7607809467083286,1.6335210773510556,-0.9273744674158105,-0.6631452090561382,-0.29387650325580966,-1.0252997703036772,-1.2467030732700106,-1.4038445322894648,0.8542750741134681,1.0985810187352145,0.24287006306437292,0.8766297772612534,0.539995839391564,
3981,1008016,-0.6912449504340423,-0.6388773949782679,-0.7605478773841192,-1.4786254854462704,-1.0980458721419581,-1.0243777351387542,-0.9432257294655724,-0.7769168415183336,1.1518241288562614,-2.1857726875947674,-1.1014223902451286,-2.8274536422005183,-1.1975476331438906,-0.8962975725784834,1.020587173782876,0.778611806654042,-0.2734341824384579,-0.7561453864075638,-0.3759421912853052,-0.5163856495459738,-0.7730059790280809,1.15516273806216,0.7560692979517134,0.517769437607891,0.5638010594752457,1.1452580219850212,-0.662224665591199,1.2787473620612126,1.4283825579021867,0.765368721807207,-1.1305896779417801,1.165585031309311,1.2895759246938803,-0.45997903123793726,1.5323305995364882,1.3844323418775715,-0.7234377161254912,0.7102699374441539,0.5707862219724799,1.6420449938791588,2.820666859548736,-0.5029680576901814,-1.1246931555403816,-0.20792992496815885,-0.4779989898053108,0.5410519987587054,1.9742445839840874,-0.868032915414191,-1.0147196342233595,-1.2330460359169122,-1.1887756999360777,0.9548510478776825,1.3872219987142973,-0.621232599008097,-0.5211172813151776,-1.3123175957494109,-0.025037836900979618,-0.8468612826219858,-0.9683420193308805,1.4245278508263797,0.03421358320322306,-1.0799443740919425,-0.5556934893146691,-0.765879745058134,1.7137148016217703,-0.9402755111421653,-0.7178883755200717,-0.2582485108660436,-1.0818897352238281,-1.312239635085916,-1.6044979457254385,0.905777431515158,1.056782860817683,0.24287006306437292,1.0300891374622598,0.5422481148745154,
4014,1010025,-0.6033689865655119,-0.5321157807268081,-0.5327134141219921,-0.8494601991971658,-0.6971504414530735,-0.8819621650845951,-0.8957816925763926,-1.229888682839064,1.3881794147883417,-2.189121921335253,-1.5020052581274672,-2.374509137894474,-1.4783228721578718,-0.8512251451954901,0.8840388431694792,0.7716743039857974,-0.07646422893043447,-0.6970845498258762,-0.034756087654837196,-0.42261064227023737,-0.7746174054211845,1.5861704153287128,0.7152089689308357,0.3312686705680775,0.78912521869078,1.2017627635827128,-0.5728387600934624,1.045778728635785,1.40426568577175,0.5723289423677944,-0.9273666563880085,1.0666471635340045,1.2655125016900948,-0.3988645489444624,1.5677188031136333,1.330930185301193,-0.7549929416569374,0.47500994193076496,0.3481819221609688,1.4403321855021372,2.568004302814065,-0.6475820860310344,-1.2069672969488823,-0.5934102434697988,-0.4779989898053108,0.6743536378201115,2.05283770902536,-0.838959426964033,-0.9776516342166637,-1.2492468685797544,-1.2199983726430506,0.7769237004186516,1.463282215621616,-0.6905375817886324,-0.3891328556672729,-1.3777968535034089,-0.025037836900979618,-0.8088426127174986,-0.9048990918791053,1.4245278508263797,0.16200446463532842,-1.0933865939660758,-0.6263248313968439,-0.6957760159194168,1.765970601502457,-0.9687581849646549,-0.7731228243972578,-0.11534189410157876,-1.0572620489657705,-1.2923635881840538,-1.645459742461096,0.8836871290370366,1.209917250301836,0.24287006306437292,1.4210184987369496,0.45203443652879693,
4074,1014049,-0.422341023096465,-0.23693535171667632,-0.8078906572353097,-0.6982440345721619,-0.5923898988240993,-1.0727485740454663,-0.8719741495909346,-1.201321170418575,1.1673303833681592,-1.9364786436890522,-1.286037437248654,1.559441572298624,-0.8785176674941986,-0.7737688354456863,-0.06290181375625896,0.5603815805244824,-0.11863469631359418,0.4975446962239936,-0.939524269576442,-0.43121469667360607,-0.6629065971113209,-0.06500532354505523,0.8518951920960472,0.5525357819434371,0.6813546712051786,0.7992548622967448,-0.9486724401074633,1.2908618409396861,1.3297989762017464,1.0022613693486968,-1.2942201782663216,1.0446259355518899,1.2778679014769128,-0.35789997105105875,1.1902500079875133,1.927290921599762,-0.5693588533439914,0.34878779959848105,0.1781125553669133,1.9777827543566453,2.3819516590718264,-0.6209822866155876,-0.2891156743517932,0.4850486052553479,-0.4888941978479679,0.6573228909311013,1.382263020916763,-0.998515676731905,-0.8280114986837953,-1.254518839187273,-0.9249925281915721,0.714720530594743,1.580492462128563,-0.4777866459201916,-0.5315387582618526,-1.2832620206973637,-0.025037836900979618,-1.3313035419806525,-0.7393663315472894,2.158772185163032,1.1528294126872125,-0.6851333115375495,-0.13126173801894572,-0.6943044155500183,0.4546070604821856,-0.719220353753637,-0.19335367343440718,-0.7795589427431002,-1.1004418476172495,-0.9806477217549512,-1.331707757369061,0.8317263182218109,1.1182724812171516,0.1709444667317148,1.0706446594493062,0.271280940317033,
4075,1011030,-0.42016552017466374,-0.1960265123950478,0.12528477759765555,-1.041290762583307,-0.8107380122307511,-0.6208108587882324,-0.5494892600065169,-0.8516981041244228,1.360457072508484,-2.0314361031408525,-1.8417685714550929,0.663816420061467,-1.1241084541588522,-0.7517532315985512,0.9582541905590841,0.8556655920089071,-0.7121785906955266,-0.7758825110967578,-0.5724288950556551,-0.47895807302213556,-0.5061354230546411,0.7524689530581633,0.9579242498386255,1.2212539058072867,-0.012470739711926198,1.1874704109829024,-0.39645282527713444,1.6930094902731045,1.4732835911702074,0.9683646945155806,-1.2212544354233492,1.3018493549654755,1.6727739888840074,-0.3755342170601197,0.9808985957349817,2.0005763629385904,-0.7293846254987109,0.5932182463589366,0.35432831820057764,1.1843754755237172,1.0660399951425288,-0.6471905406471071,-1.0158826576774476,-0.5547278660876366,-0.45920753760299227,0.6648563371936569,2.135296467303168,-0.8363401109476738,-1.0808440122852896,-0.8551002441611039,-1.1445262536971794,0.9533718278259676,1.4668138782263234,-0.5003540686889795,-0.5821852103487292,-1.414111516640459,-0.025037836900979618,-1.1304628283453675,-1.189052483591177,1.2598954791984285,-0.14767278036631618,-1.0887200502055459,0.20287342141895062,-0.7535217619240708,1.264036194474348,-0.873722114332754,-0.5566173995008042,-0.7954774539353824,-0.7563919040719046,-1.152972241330069,-0.9148316122328443,0.6450969425959084,0.9561090150682879,0.3777217523131593,-0.09695985893366323,0.7364739586687872,
4078,1012036,-0.4110178182628255,0.005597085742493804,-1.1747568544550162,-1.207628672356899,-0.19231094968383852,-1.014172930441329,-0.9869140817273327,-0.854932541404623,0.8328029755669216,-2.1873177378609308,-1.4918923973366576,1.9391597480123495,1.1528514434005408,-0.747612353308258,0.950469902403172,0.6478145156840227,-0.4854562678493877,-0.5736813856906424,0.575280147042052,-0.5900136046650107,-0.6536409258632977,0.923307363084419,0.6773082973982277,0.3349659027299349,1.0760504799606019,1.2806246449125027,-0.4237886712929726,1.4092528008764138,1.5017602423264012,1.0190740591054324,-1.0103927665812338,0.31145744768144645,1.533794435382565,-0.48337591454049234,1.0295103991255314,-0.2256935501461044,-0.24463177144439888,0.9654685740925368,0.5917578381513519,0.9817427716467669,2.432493409059945,-1.002838450680798,-0.012795465704460642,-0.14400865755616776,-0.6178077523663129,0.7328626125679332,1.236891681431243,-0.9862680672271265,-1.113464146594299,-1.2562717715850453,-0.5879809165681891,1.0799279209705874,1.6384175109123695,-0.24004910338056443,-0.4659089723032994,-1.151635458734808,-0.025037836900979618,-1.0198015202519066,-0.7887976069482436,1.8161180943413373,0.0813732398435891,-0.6952938898849639,0.5324367389426394,-1.0863362005817523,1.1536662633955355,-0.8614840486373662,-0.2896535463474999,-0.2664357240165767,-1.1157714350766457,-1.009581846906752,-1.3990212309395196,1.104095077804496,0.8245022187058452,0.2564363953878115,0.9419483931928441,0.4927142965806814,
4188,1013042,-0.10079078910269208,-0.38565853151771995,-0.5577646733672973,-0.9636842110393911,-0.9437837202069632,-0.8638578564451338,-0.8814223502848714,-0.6923850739446294,1.0838846979415875,-1.797595418951485,-1.543661704738822,1.1985694947056793,0.7195961880497694,-1.4131372327638074,0.6744431420181719,0.9113345940131143,-0.08562233094849019,-0.6460223206159286,0.0688673789984601,-0.39577429958661736,-0.24074538972710205,0.29895606643644174,0.6939402633090882,0.22367765258263614,0.8048808752485337,1.0233026602370097,0.1470255896107413,1.3040061266237284,1.627436114937642,0.8924809938092287,-1.0357148782385392,1.3225310261048442,1.454662088238827,-0.5312403201114717,1.5702682986630836,1.3924148968883399,-0.5961655596920997,0.5386825833806133,0.3540416363380707,1.8745728853122914,3.55634900717465,0.061505105408374276,-0.702061014231882,-0.3076458975300672,-0.5080647163694311,0.7012181523693873,1.164931008153178,-0.648051762293938,-0.7357348892448521,-0.910387592521859,-0.8505685734940859,0.6525880997989555,1.4885772208104262,-0.20150224175416032,-0.6500993214329579,-1.071207307818309,-0.025037836900979618,-0.9390323039088124,-0.5738568309705354,1.3710209715476454,-0.4762807083160007,-1.1857563356373122,-0.7571201190750969,-1.0012735548022527,0.47336595969947615,-0.6810859282169269,-0.6720476272369961,-0.734097381175023,-1.3302300881676723,-1.1946983243434555,-1.2634367218679865,1.0013464984224931,1.349297834314527,-0.8227829355952779,0.006364672620525074,0.29816305541131216,
