,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Gender Inequality Index (GII),y
1802,1000000,-1.0287492982990727,-0.8435120156854871,-0.3602365453843417,-1.103684437525623,-1.225137556186934,-1.1833572082929928,-1.2205243096809821,-1.3026263122000086,0.5430905045496859,-0.5496912577023975,-0.5746113566748041,-1.8009485995239263,0.10325762525754019,-0.16846826838379536,0.9636359117419953,0.9236107106692959,-0.19297979529958875,-0.30259586996740556,0.310266241531015,-0.8927119154339934,-1.2219015987082082,0.8952351171697711,1.345157767037217,1.1009865495138285,0.31351796496149037,0.8304696738753605,0.544889923410142,0.23770988468905785,-0.6141971892148328,-0.5014585610580792,0.2861237328904636,-0.4326071855511247,-0.4820044338380132,0.3983944843973523,-0.5932429445208723,0.13144819936368196,-0.0340122647919615,0.869275686551709,0.44172059444960116,0.15179027223571226,-0.19269768285368394,-0.47536338715288323,-0.2129179423460195,1.013785866048511,-0.3862497053953336,-1.0395700278417497,-0.5687610538910084,-1.1469584013487766,-1.156617909289208,-1.5155661728376177,-1.0676385411436766,2.5332099130698347,0.7416517951943932,-0.6793317806463167,-0.0075694831725847045,-1.0183053086475937,-0.5029339712804396,-0.5968075886675848,-0.3314272465297934,-1.5761920397509261,1.4482202072271548,-0.8263027980587891,-0.8717434852342392,-1.1886515074688875,0.8313399028528139,-1.4478318997256052,-0.31939856229950964,-0.2762346424815345,-0.9741973397404862,-1.3916516036263133,-1.6823662326600777,0.732872055705905,0.8955269781224114,-1.5630387876388285,1.0598535789386312,1.0529429442722487,0.04509673226706768
2009,1001000,-0.9521083878127601,-1.0155144686457347,-0.47125897729928945,-0.8501067347854038,-0.9429462187457411,-1.0843771599415386,-1.5298539116704557,-0.9251634207153722,0.8462104248253743,-0.3140232931819168,-0.3942034574794385,-0.8885947480736843,-0.059397965146209514,-0.14649765705837353,1.077920801012767,0.8720066158505533,-0.2832714198916068,-0.017977970383881107,0.15953268500898127,-0.7976855070582077,-1.1688701664576249,0.6566881797422502,1.2603969337349366,1.0865289263014084,0.4355060357551755,0.8074638211453646,0.5369045102384015,0.20535617535811707,-0.5095231949603728,-0.3977233224364421,0.18072651264328307,-0.3132739983228918,-0.4636068448403976,0.3761239006403916,-0.7020353069883188,0.2884895447627201,-0.04777577461941146,0.978864639950625,0.632308653500833,0.022695802898451526,-0.4299589995781629,-0.5091866179746287,0.09355559578204749,0.6542721161332659,-0.2053921243629817,-0.9563405653425618,-0.4893151635908196,-1.1017135143983214,-1.1740206217246258,-1.433723483656134,-1.0707055446866023,2.4958187909491882,0.7283547357164732,-0.6640730772603473,-0.1706513875599365,-1.1239424139667415,-0.4140887630796488,-0.6990750173931772,-0.44223290953127903,-0.8184105701345181,1.4482202072271548,-0.7951966627369907,-0.5527588013532089,-1.327645502955917,0.7862473406292422,-1.1448785601448277,-0.3841899756822345,-0.277751594339096,-1.0320603842415026,-1.3308564601360169,-1.634831756956681,0.7044093019187992,0.8521241499588844,-1.8457944453434263,0.8437273949696567,0.9692372425126783,0.04288928076933996
2176,1002001,-0.9389944355674709,-0.9679470506496657,-0.6558220368725904,-0.7205075453190819,-0.6559855260133743,-0.7435131611666159,-1.0715197233122211,-1.03294883594884,0.7690950522245477,-0.5380331301470153,-0.35581631100974753,-0.8885947480736843,-0.059397965146209514,-0.14649765705837353,1.077920801012767,0.8720066158505533,-0.2832714198916068,-0.017977970383881107,0.15953268500898127,-0.7976855070582077,-1.1688701664576249,0.6566881797422502,1.2603969337349366,1.0865289263014084,0.4355060357551755,0.8233817528404053,0.5369045102384015,0.20535617535811707,-0.5054146583084536,-0.3977233224364421,0.18072651264328307,-0.3132739983228918,-0.4685363360730234,0.3761239006403916,-0.7020353069883188,0.2884895447627201,-0.05314741806284119,0.978864639950625,0.632308653500833,0.022695802898451526,-0.4299589995781629,-0.5091866179746287,0.09355559578204749,0.6542721161332659,-0.2053921243629817,-0.8890366510242318,-0.4893151635908196,-1.1017135143983214,-1.1740206217246258,-1.433723483656134,-1.0707055446866023,2.4958187909491882,0.7283547357164732,-0.6640730772603473,-0.1706513875599365,-1.1239424139667415,-0.4140887630796488,-0.6990750173931772,-0.44223290953127903,-0.8184105701345181,1.4482202072271548,-0.7951966627369907,-0.5527588013532089,-1.327645502955917,0.7862473406292422,-1.1448785601448277,-0.3841899756822345,-0.277751594339096,-1.0320603842415026,-1.3308564601360169,-1.634831756956681,0.7044093019187992,0.8521241499588844,-1.8457944453434263,0.8437273949696567,0.9692372425126783,0.042558472070859284
2378,1003002,-1.2864184173786999,-1.1644569157810034,-0.6765778174267646,-0.6195701731237526,-1.1046312892254349,-0.9931029298968727,-1.009850465981731,-0.9273683001743567,0.8216546515562272,-0.4666952852551678,-0.8401460537688064,-0.3021924855649434,-0.13909431866894795,-0.11298271294254075,1.0346377804834148,0.7536175726097966,-0.439588574289403,0.16384407876730922,-0.05350348938468945,-0.32361626729463194,-1.1332647949338444,0.1583084225076699,1.1775859351655122,1.0196514393338518,0.4744874575140549,0.7432661869039453,0.5933369541293385,0.15619412094900856,-0.37236355405490756,-0.2696913501691816,0.06808846786010166,-0.14440022004691005,-0.42947708386323874,0.33088200026485814,-0.7410503818742236,0.5033726674157902,-0.13989355514922336,1.0911428010539361,1.0227964810709418,-0.19480118445663994,-0.8518380871504249,-0.5623659034405059,0.2854677565062447,0.45983296306149063,0.03613560343679298,-0.6658763781350878,-0.33406281014724953,-1.0999357663200582,-1.212305239453081,-1.162587694278179,-1.0290683883017946,2.462592625752728,0.680799033929226,-0.6559246654051408,-0.43911508928699156,-1.2762226992116223,-0.3437229133127105,-0.8990939283321184,-0.4843961530195341,-0.04896293161212313,1.4482202072271548,-0.8125103353291543,-0.29869381833048003,-0.9390133320673846,0.7929849498592266,-0.8246162774456045,-0.5387965629542185,-0.3259643771457903,-0.983308191791896,-1.2315925876436862,-1.2949820730248538,0.7848426532973977,0.8479527134400026,-1.8517465181933317,0.453080805763203,0.7903008342696589,0.04219258496127931
2627,1004004,-0.360338483015189,-0.2676483850641799,-0.1919807725559299,-0.6687045511932057,-1.0708006154008767,-0.9702167665086411,-0.8982926087514398,-1.0280482573072656,0.9837672917110714,-0.8282221921747711,-0.7721450205488297,-0.05200117166712188,-0.13909431866894795,-0.09754306047309544,1.0223135510184407,0.7386803025287189,-0.439588574289403,0.09437075922414316,-0.05350348938468945,-0.30663474384844713,-1.1242644940576498,0.14258486860394817,1.1790269884901519,0.9996942595870257,0.4522605947777072,0.7430716373293386,0.5933369541293385,0.15619412094900856,-0.3573701868082242,-0.2696913501691816,0.07082514520401052,-0.14440022004691005,-0.42947708386323874,0.33088200026485814,-0.7410503818742236,0.5114255227643756,-0.1552824924160719,1.0911428010539361,1.0271419068493537,-0.21580554219213013,-0.8518380871504249,-0.5623659034405059,0.2883374347362906,0.47306646412208914,0.03613560343679298,-0.6025551485539027,-0.2863523819210629,-1.105641381558815,-1.212305239453081,-1.1101800744788022,-1.0280466068333147,2.4306433052248657,0.6762799803868745,-0.651538352190416,-0.43911508928699156,-1.2639506865771184,-0.31932234811471394,-0.8985744655681421,-0.4676759594584236,-0.04896293161212313,1.4482202072271548,-0.8112608193925831,-0.29544100333614426,-0.9119593302110512,0.7929849498592266,-0.8246162774456045,-0.5387965629542185,-0.3259643771457903,-0.9654650795150015,-1.2315925876436862,-1.27323778944206,0.8200478516665761,0.8479527134400026,-1.8791840344022068,0.5033524608654383,0.7903008342696589,0.041997043791811565
2749,1005006,-1.1208393039468745,-0.631662705839679,-0.2728711390980967,-0.959862333719245,-1.272495245628655,-0.8355114674524683,-0.9606774411419887,-0.8831432022335566,0.5531791290686617,-0.309277097460899,-0.368691085331075,0.15372560883854244,-0.20157295303446315,-0.1054010264969787,1.0546813882433554,0.6151639264469402,-0.44380538299754246,0.3922866090700874,-0.05978205471817436,0.0038967939681406427,-1.165053837136772,0.02286889389396781,1.1291801774758188,1.0194614839491503,0.5157219878960769,0.6950497697301877,0.6607141720821886,0.16419491345033904,-0.29985147054295486,-0.18728614084794926,-0.03271029183963411,-0.02375962751238517,-0.42093008810647076,0.28510581781382227,-0.8944772579959672,0.6012092633712067,-0.21399919132013434,1.2201449399995579,1.2275768927604744,-0.4005486212446119,-1.0989243225244665,-0.6249950236200892,0.38556551885312007,0.41712794005358983,0.19233962225484544,-0.4523061518176854,-0.33047632450176695,-1.1230234667005923,-1.3302833060240393,-1.0719423632976945,-1.0204834532360088,2.4376296135105857,0.7354338053775282,-0.6955134052652289,-0.6434380408630344,-1.4017636334374592,-0.37056258184869845,-0.9949513467796741,-0.5313572684078116,0.34742705655506173,1.2421894724013471,-0.9007991535412102,-0.016953698521813273,-0.6014929779442335,0.8490704534580358,-0.6853026552036472,-0.6167189224379406,-0.4484231525054433,-0.9179046085434833,-1.2607739051757534,-1.1216397997650034,0.8460529733417936,0.828204206587885,-1.8666803830210605,0.20423302180653646,0.6612702935274613,0.04165286878489738
2917,1006009,-0.8718480941831334,-1.0707538872674236,-0.6853697411448583,-0.6004963632872604,-0.484556647462684,-1.088709382968523,-0.6062917702504037,-1.0246688835402302,0.7232106904460656,-0.46146134434079467,-0.9307357163516677,-0.31821542207080855,-0.15672043519459034,0.011050656220115364,1.022129065766393,0.6580645018875577,-0.4962833644694245,0.014519326300355217,-0.2372968482414587,-0.28639749218988647,-0.9794767269116373,-0.012436383232780597,1.1764048362061938,0.8718267397910142,0.48283322780543037,0.7023212944581662,0.4745087090474197,0.08526155852913789,-0.3195535576053266,-0.195382060778295,0.01147731552802049,-0.1626843502527611,-0.33398483376735455,0.3178964924579634,-0.6829461483251754,0.6062004465691087,-0.146061478221079,1.2031674581935639,1.0727609772072941,-0.2919604005480061,-0.8805064139516301,-0.526396159558854,0.4135593054821864,0.20573023753778735,0.0132690848374233,-0.3736088630778001,-0.11122965360248496,-1.0451599267310205,-1.0885632340458258,-0.9664269911054029,-1.0327821142936449,2.2646882475686296,0.6426139626012213,-0.5499250665726048,-0.5567651019119132,-1.22730155535655,-0.1728289103487949,-0.89233615029831,-0.5207912642091475,0.22284184498168283,1.4482202072271548,-0.7253658082703491,0.06332820325855383,-0.9752857773084997,0.6268639131500651,-0.45708270095987624,-0.5474581591898948,-0.22555069693829158,-0.9825649067249119,-1.1010459151162377,-1.205719115522018,0.876215498361538,0.8593013801108653,-1.8791840344022068,0.3223826848968871,0.7344498357272521,0.03989752424055637
3079,1007012,-0.6898202673178909,-0.9354843736689619,-0.6015910304948808,-0.9171914492175949,-0.642238273765896,-1.2605648327190704,-1.4180230361643333,-0.7466495097299524,1.0795329614807527,-0.45576108560700934,-0.5208020392984751,-0.5269736476175555,-0.17350988700196215,0.018049274409891475,1.0148769872427594,0.6476625749394789,-0.4907971351013899,0.014519326300355217,-0.2372968482414587,-0.28639749218988647,-0.9692687668794348,-0.03226458947076773,1.1604351086850249,0.8645569132236709,0.4655755628094393,0.7023212944581662,0.47667301785717586,0.07521060472597578,-0.28790225861181795,-0.18063795111378764,0.01147731552802049,-0.1666865033743404,-0.33705105943544117,0.3178964924579634,-0.6823778537055385,0.6223098150160844,-0.13637683162304332,1.1852729004332578,1.0727609772072941,-0.3245967962029595,-0.8741946804017702,-0.5217299683235784,0.4135593054821864,0.1864757538762887,0.0132690848374233,-0.362441957947901,-0.11122965360248496,-1.0425213458666738,-1.0834949363692161,-0.9664269911054029,-1.0327821142936449,2.247864682309338,0.6401932478260364,-0.5499250665726048,-0.5792071384751548,-1.22730155535655,-0.16637376614399124,-0.89233615029831,-0.5202628257058926,0.2388593467748761,1.4482202072271548,-0.7274079055774065,0.08437669290548387,-0.9797399786619074,0.6268639131500651,-0.45708270095987624,-0.541341828456489,-0.2122334288811543,-0.9825649067249119,-1.1010459151162377,-1.17773474548633,0.8836860158875666,0.8643025835827807,-1.8791840344022068,0.32914117663109854,0.7275360592795183,0.03955758436671242
3225,1008016,-0.8744661817297852,-0.6517970861157224,-0.6762225971718058,-1.0128313235486344,-0.34541571380016306,-0.88678141210691,-1.2673693144060294,-0.9888433978609071,0.8751981638864983,-0.6485098960431896,-0.47832794507498394,-1.3798681675935727,-0.12975738793247268,0.07133942239495479,0.9130336996100613,0.6776014859562909,-0.6645060192118483,-0.25354844032127327,-0.5232024680507038,-0.6371647787243105,-0.8106706797706421,-0.16374963819954064,1.2522461120668889,0.7078702013703355,0.44619527957616995,0.6651560620628739,0.16614874037286068,-0.020955841268859986,-0.39396099692303976,-0.25039615470755827,0.028769144343305148,-0.45758699750649756,-0.21504056891586437,0.3753075109890623,-0.4294606744044286,0.5586679407123012,-0.039569783228054885,1.1700340567750147,0.7724641355311839,-0.1960525235323237,-0.5943098796240994,-0.42843478946413627,0.4019163762720028,-0.012543634580232187,-0.28362937260803217,-0.22880844285574753,0.11905957600728026,-0.9220505766917049,-0.9041075997288733,-0.9029195507387324,-0.9576556697143614,2.237527073672818,0.3627520945206913,-0.47752081878186,-0.5046140249961615,-0.9616453076233694,-0.023907249859715315,-0.5980613493584166,-0.5673171675588808,0.11053148880901581,1.7815907437141467,-0.5340159494957554,0.16723024669456094,-1.2013820193254099,0.189182627076793,-0.1220999948944785,-0.4454174131814432,0.07126326377857879,-1.114553380774614,-0.8384807327553624,-1.2396571722209613,0.9138784439865434,0.9309587946288299,-1.8642397955128849,0.19611842609171412,0.8120299380982234,0.03921850250569437
3267,1009020,-0.956578598435781,-0.5608628076681489,-0.3677222663673813,-0.9189777460322504,-0.5717509040705614,-1.1875337672783066,-0.5869490945794229,-0.9850049356963922,0.7235816098939832,-0.5514566252116757,-0.5438590894051752,-0.09563905261117715,-0.10428926677354727,0.16385635570957435,0.9422404834829795,0.6778049640781804,-0.703842199221383,-0.3673714383090118,-0.3769571307823006,-0.7781716765791713,-0.7673806716466851,-0.14296259103687992,1.1806405027811433,0.6777191941966215,0.41105356479953464,0.7394147507792097,0.12151753488424236,-0.12527458112388984,-0.30793990474682376,-0.13240739791299658,0.05962750854420662,-0.531744240662467,-0.1634829787353077,0.3821415171971668,-0.28644340447666145,0.6400748540227158,0.02942860426186926,1.0936695953201514,0.727673905945269,-0.2199298610243582,-0.3344235479695799,-0.3471218431297897,0.4830695398160383,-0.06047256645267691,-0.493783834353242,-0.2551887446761702,0.4072069089803369,-0.8850127156170359,-0.8563414627050898,-0.8001280085690263,-1.0106486723989778,1.9666214233778785,0.3139311017981052,-0.38432023441665614,-0.47804915314504404,-0.8292941689439197,0.1034749455731624,-0.533858054382018,-0.5142856347519791,-0.06228531366425728,1.8516369238025674,-0.4976315889380944,0.2786132089057453,-1.3631079652386495,0.3262080776386787,0.0710056474281744,-0.33076062134807777,0.13533990812703844,-1.0809140654710787,-0.8162303830777417,-1.2827331446135266,0.9247884135886737,0.973075024991533,-1.870310660816228,0.4602541702234484,0.8417264039995038,0.038932455133759536
3338,1010025,-0.8005329952033701,-0.3937144978559194,-0.03269288695121624,-0.6725159693940447,-0.7312258952066953,-0.7983337957679912,-0.4599585745633765,-0.49380715328105046,0.9383794156961391,-0.4504413848274103,-0.87388443329068,-0.114901182143773,-0.10645882462252955,0.01842479054143254,0.7551423069707127,0.698327568160307,-0.7778609293638089,-0.19046940532475753,-0.8121652647425033,-0.8312634120662022,-0.6985888750520897,-0.27596076230778877,1.32876931526248,0.5975361430302562,0.4672712798129036,0.6021366887419558,0.039665617113558295,-0.15635990653244672,-0.5649983163210088,-0.35337710178549836,0.012794520832167571,-0.6298023236210467,-0.1304289202027159,0.40991237983795,-0.2289057335193613,0.4739255147636407,0.04075619919299333,1.1753248115929604,0.6019584726019116,-0.06227421947978045,-0.3992123205802909,-0.36584174901052696,0.35645819582766086,-0.20480764887303865,-0.4824295992120991,-0.03470141715470571,0.30921597996980327,-0.8720426975860732,-0.9403108350667714,-0.9338827103266719,-0.8227822832905266,2.3945562441917536,0.18055149876683818,-0.3938290394704584,-0.4739082375016862,-0.7376230141045093,-0.03135659069566075,-0.46946063081557793,-0.6382989544373304,0.055772833905379585,1.9367114234159133,-0.3319992827128239,0.22673322438723684,-1.3402997801559065,-0.24513276172514273,0.04292061885156505,-0.40818758488349305,0.2265689728748738,-1.2478757936677376,-0.7558408621740706,-1.2845935543298246,0.9348542324564303,0.9516416344509386,-1.8168662533899864,-0.18701036213282904,0.8530854272685732,0.03859548238072075
3497,1011030,-1.1890810580556173,-0.7704133651452328,-0.5547371391932878,-0.8907921218107115,-0.8816312993749685,-0.6309307539017925,-0.5026122317447579,-0.7998719816603871,0.8322721874349673,-0.49944482583878264,-0.7202702409629317,-0.23617894861894087,0.29175406175668894,0.6282740135056558,1.2717641875977332,0.5978392634576793,-0.7643209203587434,-0.9137937903837285,0.723151936833015,-0.6988042289828303,-0.851164499437379,0.17134780219868787,0.8793658709933004,0.8871311698935075,0.5396971886746303,0.8348396045358657,0.06392150140617049,-0.1936459665394758,0.15902248572922204,0.39150619048734475,0.1846380178354966,-0.3608380054940649,0.008497665089945839,0.26714612845870184,-0.3535134740397601,1.0260756319759827,-0.06517653386448066,1.263380668633133,0.9412458407888614,-0.31850035085288,-0.28986193970399077,-0.29090056936413244,0.7353609604048854,0.1339588160939347,-0.6639565910129276,-0.5162000241329542,0.4800846022061213,-0.7958424993815676,-0.26522169988130523,-0.4457569588088092,-1.2703386085485289,1.3813405473980145,0.5148461499970941,-0.33704961924521304,-0.41394051249094027,-0.9441239117626392,0.6208679299163801,-0.7942796565840067,-0.12495132576019713,-0.31004217716677324,1.6664399317683363,-0.6561415813867973,0.7138364528581571,-1.525287278125938,1.5224409757245627,0.28674491953174774,-0.18078237785548476,-0.11108415175911267,-0.6405882720098627,-1.1233059525255709,-1.3866037588149167,0.8501877338043675,0.9579284047088044,-2.286328958539054,1.2451381249674598,0.8536805520974218,0.029662701515655417
3561,1012036,-0.7514787852506579,-0.7797499724907687,-0.6527939859153729,-0.7620746741264521,-0.5240036999627725,-0.8551419659573395,-0.5113546506639857,-1.215950142855571,0.8813443055573098,-0.1690643040948103,-0.6381017844084785,0.6142599581093364,-0.7362149651110526,0.0064971863606073255,0.7823339486511581,0.663562536967327,-0.5166516457316892,-0.05094056618628296,0.8560824065627426,-0.710471560599498,-0.9667025979031451,0.39952996122009266,0.546671390978759,0.7374952211466547,-0.11792365993828752,1.2419308881655944,0.699616774150477,0.07019398796968904,0.015180008773738153,0.2357469221672932,0.1900080284152862,-0.8265382189067711,-0.6353157172423453,0.71660457499465,-0.5648282135390351,0.9369166217124713,0.20810390015893063,0.4219117425440625,1.1099798350132504,-0.8015756778847081,0.12288899463930968,-0.4947922503194904,0.4905196789193032,0.49316570106091945,-0.170481958183479,-0.7603973995942741,0.8396825575377752,-1.0150293581314331,-1.0720996671203264,-0.6938027247661424,-0.9875645951670444,1.6920316501052646,0.5002607230525684,-0.6469921421003357,-0.5982490531891849,-0.7335230812376291,-0.017573278644074482,-0.39323555514121133,-0.31821628394842133,0.9111562049970979,1.4813910344561274,-0.9284076634116617,-0.5209353244520721,-1.411361575139269,0.8784622798152921,-0.23187568344660037,-0.01358202562921582,0.05669705894689882,-1.0043208053963322,-0.9107170922105082,-1.221323435191303,1.1063979320073336,1.14558715171818,-1.6102947241035213,1.6031011092952656,0.7072541218855533,0.029926699766922863
3645,1013042,-0.7791834202713184,-0.6749678496516299,-0.3748948528508358,-0.8548556700175215,-0.7706419173936181,-0.6631549074926824,-0.4888029515441606,-0.644320726563658,0.9047302314738651,-0.3180510727313806,-0.9107895736624817,-1.176986155820149,-0.9598798742229625,-0.09331060352059282,0.624054117817152,0.4123327743429628,0.08133167310214222,-0.4252198453475944,-0.04445419570802855,-0.8040630506567514,-0.4732680275024228,0.14810285998379286,0.9295805637161487,0.7144523007796845,0.7593626588275317,0.5660141692972145,0.6531053638979506,0.40796787072157464,-0.29038663551654154,-0.6420412390994117,-0.060340455261959275,-0.23878380827444529,0.043964447713460864,0.37790488240821696,-0.6584960673590832,0.14990689567193916,-0.45813329950924714,1.3711171864509986,0.9094308051791025,-0.5266635603915417,-0.8925954867607535,-0.24205382538909512,-0.5237817340772195,0.05106168297357745,-0.8745219820089067,-0.3552397132873334,0.3429058265123918,-1.082490879276663,-0.6361977233201327,-0.6258816617223324,-0.8606113462422522,1.8644374289550725,0.8018294618856823,-0.379427461216568,-0.538991741318067,-0.8723398816931692,-0.18017676104025648,-0.7936485715142986,-0.41187054090837927,-0.7753169500912643,0.7004829236910339,-0.5378327007157723,0.09816632290818625,-1.4138510824790973,0.44499420467240924,-0.14905067676180228,-0.5126545375922862,0.0343600844041619,-0.8750523851841612,-1.114944941473187,-1.2052333258132486,1.1511247964056495,0.828845606725229,-1.7734091126217697,0.3112831049359307,0.581685726028602,0.02245229202201181
3738,1014049,-0.6435629414842188,-0.6538627698369149,-0.42239442835607877,-0.6212908125486424,-0.5935787163728423,-0.6846933916353111,-0.7099240714908672,-0.5039372307276186,1.163456357547578,-0.622772874085559,-0.6344455571607739,-1.0255884840562308,-0.20989974669426467,0.14334860713955497,1.1239832604367574,0.534085989237969,-0.40814851577714006,0.08284231941987355,-0.4681225013129203,-0.8919209165575213,-0.82827935544178,0.29574075763735763,0.9283477673778215,0.683305356675932,1.5230837427762813,1.070620582358667,0.8020978510736635,0.07641738252440537,-0.21823837740957494,0.4535504571945482,0.45451005201568495,-0.6677435052676267,-0.32396243680206155,0.44791563880468543,-0.004854438508861902,0.5355819443791955,-0.26066980732649087,1.1655476736922001,0.702344756829509,-0.8725943960626171,-0.5263524257036664,-0.5761541944894932,0.178483637025636,-0.36811452803882894,-0.5806584323410362,-0.6143605171664891,0.3439399218134595,-0.8474505312426565,-1.113078936785743,-0.653338945221722,-1.1599853770369615,1.7542480155458315,0.8572699147252758,-0.6128876836417908,-0.7593055380547712,-1.144755462430145,-0.7884964886887823,-0.41836397549821003,-0.49000079232813837,-1.1752143432394366,1.2201548480675986,-0.7045937359123176,0.183982205510327,-1.4458036171128317,1.2331028677332312,-0.11940138107084665,-0.21064553087919347,-0.3230522621725442,-0.7498699954469956,-0.9903223482814358,-0.8706484406041707,0.9475482629867642,0.8654102177630302,-1.7734091126217697,1.3664873409924603,0.42690000858043864,0.02219217083886227
4028,1016064,-0.5592652075698098,-0.65222632841227,-0.30347029095787664,-0.6866862631363138,-0.5281850677075007,-0.7709890589864594,-0.8193186859653505,-0.7814660717365846,1.3003375391790806,-0.8473534685486722,-0.9685505668490036,-0.523671068554327,-1.0752528159467092,0.09364216912751035,0.9770803809337443,0.5275636997334865,-0.3632860006923502,-0.6394543635880008,0.7988443801159604,-0.8931080853375705,-1.005054343229482,-0.3800896920652747,0.8840415045007962,0.22826744305426985,0.9333557025850769,0.611665406536467,0.1485026893075522,-0.04503056405975296,-0.34839972865559,-0.18378808434731758,0.04817433172299941,-0.5330495463169769,-0.2944974082177927,0.24632941413911372,-0.5868373879817117,0.7502883943355025,0.04648614393884069,1.217063702357426,0.6477191077008634,0.016074191456446927,-0.6453462107898321,-0.5978178776222712,1.3612094728274784,0.5300644608258207,-0.7881382537535848,-0.3188691582593924,0.5120070202826768,-0.8151494004280149,-0.9219207192338023,-0.26120133109485943,-0.5380724779997864,1.7817163183739788,0.524930309522548,-0.5268662564562482,-0.14351368453936716,-0.8925498688428208,-0.5713091427262741,-0.34294500712415965,-0.30746033424329744,-0.7517274839731871,1.608943544194065,-0.3222816565015338,0.7567427770839732,-0.7294885793028635,0.5214325045789001,0.8697987916732309,-0.22176373614539732,-0.25639247372862184,-0.9260751091488787,-1.0972279492681656,-0.9943759168381506,0.5318576354406004,0.9082136386791038,-1.7734091126217697,1.279530855431906,0.7407739995030059,
4277,1015056,0.09317200448112543,-0.046390813768242264,-0.4558591197447849,-0.7318242333759087,-0.7157499493702779,-0.4599959568014973,-0.8825317588687253,-1.0200172132338319,0.895195871512831,-0.7571120552148618,-0.7199959882913342,-0.9647940519994714,0.2920427640428159,0.2579795961313786,0.48247221041687294,0.9484108941398497,-0.4908177050849873,0.3056755849549672,-0.46257544481025775,-0.7477654649300429,-1.2415731716215266,0.7745447131807883,0.6531834217327505,0.8613070933871518,1.1332036652456945,0.9307686002071535,0.44735725172263563,0.16578831648671874,-0.4523938057182987,-0.5760996876341689,0.0669783292842762,-0.16463811080117535,-0.23486616642174163,0.3861126843817675,-1.0006629556508924,0.6962383867971605,0.034200859794925764,0.5629046778570285,0.552286654155976,-0.3872643175995106,-0.3834807858899207,-0.9100227262743297,0.6778382081250778,0.04251527387413281,-0.6557448329431552,-0.7595156229147939,0.23553705382028978,-0.6907706142455067,-0.8257542995099615,-0.9294087319540937,-0.9070880069654581,1.7885797694299734,0.41860099886106006,-0.21118846078680112,-0.9238329318164774,-0.8713132508633719,-0.5713091427262741,-0.5294407984184303,-0.4171837566700513,-0.9635309727476173,1.0824949283561494,-0.16966963367638502,0.5281042460129485,-0.629055100389086,0.22549666020431794,0.49939811349828783,-0.11408020244669764,-0.15930085805931826,-1.0354765913822557,-1.1583116726196798,-0.8254136376496676,1.0876953696173528,1.4575369083803804,-1.7734091126217697,0.4839979333968776,0.4094000037404711,
