,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
1813,1000000,0.24265336208777688,0.10268876055612548,2.03351383702785,1.3225266266138795,0.5820919379136585,-0.19373138003208615,0.09551747980282337,0.19161173534915416,-0.5202909616495148,0.5291671550596692,0.4663486616326842,-0.9869720164972251,0.4656132543211723,0.7527875695264198,-0.5063771267195586,-0.12299361414271003,-0.4805658309507118,-0.2132246070895069,0.42672860119370015,0.2147814096864261,0.32478701124869197,-0.5627903448256243,-0.04618594951297304,-0.12767781232038755,12.01893150251791,-0.6251014633664819,-0.80670216705991,-0.7681615977672469,0.5093735188813987,-0.8482173667161196,0.45443377911964417,1.0061222455406629,0.19236905038565513,-0.981297893237497,-2.1297131801273426,6.161440472372363,-0.5948983776480984,-0.2505092916833085,-0.7875620200725465,-0.26056720202969796,-0.48614163761212736,1.667405204288681,-1.030884219894081,0.2196011463450656,1.121076030786895,-0.11727612273901981,-0.2841072549478617,0.40959947549250003,0.048852903380992636,0.5466653915623773,-0.07565504325365895,-0.12481099908529897,-0.6502921569011569,1.4364554509119003,0.8872673110008841,0.5223884893919304,-0.3019552477503249,-0.03380631579283653,-0.2294113667794656,-0.960117292730348,0.12419514040273667,1.3011971228898271,0.1927115134615096,0.4162422333690351,-0.6092201858973874,-0.40030136934055355,-0.7036821893536918,0.09348250433281906,0.29683799402501715,-0.10444845323191812,-0.4119082393514552,-0.6840313863862464,0.6195850575854468,0.2643874696811626,-0.43828036362706896,-0.3126306011541574,0.058238101616695626
2066,1001000,0.44578679613795036,0.1160900540041038,1.8738008286838457,1.3581928626033435,-0.020348988895163286,0.15897288276945223,0.5463942979096588,0.4976176907982832,-0.47483988491714874,0.25206188657064776,0.4511177840978184,-0.39389739512857425,0.16284580281206096,0.733619643021469,-0.25165546492393287,-0.21863155909720475,-0.4546631121459296,0.010729206483225324,0.21153792101007773,0.30059906880311227,0.1619713565178413,-0.16562834776599508,-0.18576317297944014,-0.25961706803536816,11.926300901704783,-0.6016741559168302,-0.6755665351034358,-0.7941900008147182,0.4083909179011767,-0.6505431601928967,0.4089443621698512,0.9735381993466725,0.23297414525148555,-0.8823627909234585,-1.9266888236068693,6.523530687630488,-0.5927714409293035,-0.3846960234491924,-0.8772138314391911,-0.46769439948234703,-0.4950268614707924,1.596640873647741,-0.8956412960319916,0.38878172375324405,1.239656139525456,-0.11727612273901981,-0.04820659360793338,0.30069162087847323,0.08808897093402351,0.5559852732956654,0.0037095008304343135,-0.16483799250440662,-0.5898162676187246,1.4449274188886636,0.9623633497095393,0.5223884893919304,-0.13661563949224173,-0.028980108906897232,-0.19158387151403367,-0.6811335195949407,0.11762258698875236,0.9690372136283945,0.011862431748513251,0.1722845416138109,-0.35364518869440364,-0.27289069137995986,-0.6306819101218025,0.21080031300883553,0.3720983123371459,-0.09138156321312861,-0.4692566424091318,-0.6854976541234117,0.5738269270766856,-0.04031895160178758,0.20609142064179792,-0.3126306011541574,0.05734045114959674
2230,1002001,0.19363342373747044,0.5072907933122333,1.8176029162045355,0.9652696271166654,0.6182668011197356,0.0823678066963077,0.5831044239000658,0.23156586663741077,-0.9014834490544922,0.6790203389087173,0.3199108748671199,-0.2776708919562948,0.16284580281206096,0.733619643021469,-0.25165546492393287,-0.22087389171623378,-0.4546631121459296,0.010729206483225324,0.21153792101007773,0.30059906880311227,0.1619713565178413,-0.13330767187614143,-0.18576317297944014,-0.25961706803536816,11.926300901704783,-0.6075488540759703,-0.684427863589333,-0.7941900008147182,0.4083909179011767,-0.6505431601928967,0.4089443621698512,0.9735381993466725,0.23297414525148555,-0.8823627909234585,-1.9211680865902556,6.523530687630488,-0.5927714409293035,-0.3846960234491924,-0.8772138314391911,-0.46769439948234703,-0.4950268614707924,1.596640873647741,-0.8956412960319916,0.38878172375324405,1.239656139525456,-0.11727612273901981,-0.04820659360793338,0.30069162087847323,0.11546379041738768,0.5559852732956654,0.0037095008304343135,-0.16483799250440662,-0.5898162676187246,1.4449274188886636,0.9623633497095393,0.5223884893919304,-0.11822559037440451,-0.028980108906897232,-0.19158387151403367,-0.6811335195949407,0.11762258698875236,0.9690372136283945,0.011862431748513251,0.1722845416138109,-0.35364518869440364,-0.27289069137995986,-0.6306819101218025,0.21080031300883553,0.3720983123371459,-0.09138156321312861,-0.4692566424091318,-0.6854976541234117,0.5738269270766856,-0.04031895160178758,0.20609142064179792,-0.3126306011541574,0.05698990776233115
2344,1003002,0.7587075272948866,0.28450726091345174,1.403488277564617,0.5180117526797284,0.7714281906474866,-0.14738301527956713,0.2575038499931444,-0.03243396203710374,-0.596231171543902,0.20477137910264204,0.5044212997044105,0.4574224543733564,0.2408490122883635,0.7051338155197585,-0.2094621589623026,-0.3636219344180622,-0.41941076167831115,0.17430411784958977,-0.2291038804619671,0.43684100821428073,0.03710792097863714,0.41362933899074134,-0.43724763699669095,-0.421264384369653,11.976285120063954,-0.5728244942863354,-0.5362711768100887,-0.8232825152619117,0.4345546247120252,-0.34054338745132184,0.38705949745764046,0.8981232345232641,0.23380646662302224,-0.8395542561130724,-1.7165345752187673,7.205790779970853,-0.5735416653368047,-0.5412038332019578,-1.0922852541852945,-0.8881787805309738,-0.49527413060405634,1.4511307791712214,-1.1605017320777586,0.6450712964934194,1.4031465619459615,-0.11727612273901981,0.577043185358032,0.11818064129906368,0.1894627980148622,0.5782209470355661,-0.058407679829232555,-0.1710627476066486,-0.42655645259571756,1.305848244096935,0.9743504599061633,0.5223884893919304,0.33221560323921145,-0.017243303898389555,-0.19529145584140575,-0.10352075554167228,0.1450943696709775,0.10876700542701856,-0.2991986959589311,-0.15550935004024397,-0.15568149048625163,-0.20857685589197125,-0.5790637034948615,0.4880623680639842,0.4398547405329918,0.10906052309661601,-0.4560289000289094,-0.7279899557834171,0.8455670259465369,-0.4948837918867895,1.5294485847086654,-0.3126306011541574,0.05659827378288474
2542,1004004,0.17083527017370898,0.92384310189439,1.6151710187882924,1.1703159539072823,0.4330779432498614,0.22516384114897486,0.04337016806869955,0.02252172145490783,-0.5899611849745373,0.27465059735520825,0.35775579577267674,0.7163869438557573,0.3398785114840829,0.7056001419728908,-0.23156456999414995,-0.3581223343179913,-0.41941076167831115,0.1975358440649563,-0.2433107555478898,0.4516898727195449,0.0463470006510762,0.41362933899074134,-0.4524907885344059,-0.4076682782365924,12.03078557240671,-0.5728244942863354,-0.5475630630898999,-0.8401802192677001,0.4755045332972939,-0.2938769095689098,0.38705949745764046,0.8981232345232641,0.240238832759699,-0.8390916857238996,-1.7110636977328584,7.180651831824305,-0.5735416653368047,-0.5412038332019578,-1.0922852541852945,-0.8885017596225577,-0.47611773645595973,1.41554061170187,-1.1580690207092943,0.6450712964934194,1.4098500644383791,-0.11727612273901981,0.577043185358032,0.12557378539413622,0.2139617395516801,0.5817903304354302,-0.06121379438235623,-0.1710627476066486,-0.42655645259571756,1.305848244096935,0.9743504599061633,0.5223884893919304,0.33221560323921145,-0.020013557441267794,-0.20173607808437488,-0.1070364791147967,0.16200110175412366,0.10876700542701856,-0.364602275967234,-0.15550935004024397,-0.15568149048625163,-0.20857685589197125,-0.5790637034948615,0.5046895346311677,0.43121104011319583,0.10906052309661601,-0.4536449294976051,-0.7273661792800665,0.8634842983606535,-0.5059049239387924,1.5389582939183812,-0.3126306011541574,0.05618696300550996
2879,1005006,0.2279594948815691,0.8946919715426638,1.9748841490714977,0.5020418988479887,0.22683264892801924,0.28796657453778957,0.33911508229890325,0.17544351437259387,-0.8445304147498008,0.4858164568014985,0.5299266419496403,0.5444724550228819,0.30679575857014785,0.6609334304942485,0.0300983887091707,-0.5314368572698878,-0.32671614706761193,0.23603623391243683,-0.35639253389912495,0.47791813485395757,-0.04077268930621811,0.9272539722082496,-0.6137840196629374,-0.4266904736720557,12.111494869849691,-0.5360486260640732,-0.39768710433844534,-0.8827997676455062,0.4332579041021996,0.022270976681477175,0.3568382003382915,0.7610598077363524,0.07611325804337052,-0.7605715016555011,-1.572725723094758,8.781698059569308,-0.5840330727605153,-0.730949248072169,-1.1671438499759224,-1.1217801130101492,-0.4539984765054149,1.2142209582170547,-1.3220403815017678,0.9097971449956151,1.5638791984110332,-0.4930422519592194,0.7582491173996982,-0.0630190024517888,0.2627673881329315,0.6310060977840536,-0.13984888792591016,-0.1895185201997659,-0.3411578907308542,1.2674630547200496,0.9755411834045205,0.5593771230897933,0.5340202313823166,-0.07463884879855895,-0.23590999726331002,0.2901509616152391,0.1724278272600548,-0.070765740407196,-0.5849413058071011,-0.239345549939075,-0.13787804730654846,-0.26048868349709997,-0.46905397741305116,0.6414158952185227,0.5181790905201884,0.16543070830926473,-0.47246286151205097,-0.7548518891529211,0.9813205403984666,-0.9994977980514079,2.788093008587901,-0.16021177389067667,0.05575316564841526
2922,1006009,0.5713840966829391,0.4605644086829168,2.179659307590435,0.6823785501849525,0.2754946926988544,0.292580880795969,0.5131787620566981,-0.2879100244376824,-0.5178439470795514,0.33729782625488114,0.1450896991801309,1.0051647410369753,0.3063477325338642,0.7395211194621859,-0.25198333550674845,-0.3559789625648107,-0.45460137494855396,0.4057248578188652,-0.41235749271084965,0.5199632431743539,0.006421194523821296,0.33444897602971757,-0.5080848510706647,-0.46265931095102075,11.241141113886702,-0.5893856193057363,-0.5948768191037906,-0.7784759871877077,0.48824452113062305,-0.1895997653786239,0.3705902759772666,0.9307029271285597,0.4171727762967652,-0.8308936097669095,-1.6508317281552634,6.868632936557329,-0.527588598608083,-0.5777231175123716,-1.2063241085207204,-0.9566799111661998,-0.46207642109095626,1.4610588438063203,-1.1066808876405139,0.6115154437370413,1.4515337808726119,-0.11727612273901981,0.7398509377350275,0.05384512861477837,0.22737899856761035,0.521431163726664,-0.02264874327293071,-0.19678092615467693,-0.39572390095390547,1.2608020584450708,1.1529232941135779,0.5223884893919304,0.574879427746612,0.03991353619074185,-0.13494168630883585,0.11077451300142521,0.1642835654959455,-0.1717141316278637,-0.543525530551167,-0.19947132969600126,0.04968226728457874,-0.03360704555112488,-0.5838214448468615,0.5777041998393756,0.4195875739011569,0.15915167390578425,-0.439280234683752,-0.7035354560262332,0.8726489487431449,-0.46151110154710523,1.445894603229242,-0.3126306011541574,0.05538584982293882
3081,1007012,0.5912611974122864,0.4863440178668784,1.7906579444885897,0.9394960760505439,0.7180660491897213,0.072728603230254,0.2898583600064248,0.407689559606218,-0.5084621907333712,0.2115446691773394,0.3630814190328875,1.502866705494395,0.2897140898180364,0.7395211194621859,-0.25198333550674845,-0.3559789625648107,-0.4666473047168729,0.4175756021089705,-0.41235749271084965,0.5199632431743539,0.001577426903190116,0.42591376965619054,-0.5080848510706647,-0.46040912152552965,11.141617955633485,-0.5901169113783905,-0.5872693540187501,-0.7784759871877077,0.48554658118302685,-0.1895997653786239,0.38167067682481215,0.9339379340998994,0.43152715106236345,-0.8308936097669095,-1.6385838647025763,6.78769638490191,-0.5459590733244447,-0.5936907783737366,-1.2063241085207204,-0.9566799111661998,-0.46207642109095626,1.4549279554516699,-1.0895579135663558,0.6234345836718578,1.4671945904961867,-0.11727612273901981,0.7573741034040608,0.04852745925915088,0.23879946066622318,0.521431163726664,-0.02264874327293071,-0.18806586687148655,-0.39572390095390547,1.2612568038279879,1.1351680821509478,0.5223884893919304,0.574879427746612,0.04912541638646759,-0.13494168630883585,0.1349865473602386,0.16670239546987242,-0.1717141316278637,-0.6360427637491461,-0.19947132969600126,0.08440302615499283,0.0026193959019181266,-0.5733791454877474,0.584417397090501,0.43219363039016506,0.15915167390578425,-0.4379868431098093,-0.7035354560262332,0.8726489487431449,-0.47718869517022794,1.445894603229242,-0.3126306011541574,0.05506279474072662
3238,1008016,0.65113656364399,0.5194723038794482,1.3281616789374182,0.8956838930947916,0.546339388711737,0.2747122607104292,0.3009213288648291,0.2596772076628431,-0.31735144525542797,0.6092278006446484,0.3073401881104064,1.6210816066678542,0.29537258993797516,0.8698032767932941,-0.5222354051702839,-0.21076565034929462,-0.590881304602643,0.5726880089143748,-0.47561490776158144,0.5920484069236359,0.028751218880084948,-0.4252498599816839,-0.40043021931958805,-0.581378169074794,9.534897703179247,-0.5999253158160606,-0.9246538264103836,-0.5119616531346634,0.5366362023038841,-0.37466113451004107,0.43635986299638385,1.185116054197097,0.7387228666629995,-0.946199064510332,-1.7309518232018886,5.257024203793949,-0.40841872705877064,-0.42582047267152434,-1.3493201884262211,-0.6928878100321423,-0.6001194521736407,1.7114003202654364,-1.0158524120981032,0.24822507271842562,1.3096295370822844,0.325953909175195,0.785614249319995,0.12928808943958991,0.15801918510854113,0.3154969484787978,0.11966798569929826,-0.1857866167742881,-0.4384249485688763,1.2566419314849318,1.2642654158071782,0.4505090834482675,0.6015531234267059,0.2970649613473695,0.03584136668002898,-0.03793442307829402,0.15460052742712707,-0.42159733346104566,-0.6360427637491461,-0.07889496643652101,0.461868269132882,0.3768675935370582,-0.6730326273161622,0.48200999582473697,0.332962019021212,0.18211936562956027,-0.30280899584364496,-0.5736648309867658,0.7264477695065665,0.32720157668558497,-0.6358865694851449,-0.4844073705874431,0.05472688397512016
3295,1009020,0.5896183445328866,0.27228337191944085,1.0704892121079121,0.7081896607667909,-0.3707101238752323,0.16560686479676884,0.4612289156347952,0.1637109269444142,-0.5686683359014036,0.770780148995195,0.5797438352477831,0.49018371457253196,0.26948308766356205,0.9130559974227083,-0.5908063663358014,-0.125905764713864,-0.6866337217227229,0.731076152718009,-0.47999276454934015,0.6263158315242907,0.07869209660288633,-0.5197410210644543,-0.32961959831058457,-0.5730329173032291,8.855183839938565,-0.6180963150896076,-1.0958923263910985,-0.5606909178939139,0.5739049918966225,-0.41020075528160016,0.424067087826658,1.1656246234435057,0.8957105889390147,-0.9304917945664903,-1.7592788177685958,4.701858926961689,-0.4840160989230206,-0.39457162041410426,-1.3059501768310824,-0.5900656543295583,-0.506280712364277,1.7013535319875697,-0.6038752729471798,0.12984305373641886,1.3688527013662328,0.4760923422284447,0.7089395747100344,0.18929097007071902,0.16270539889227756,0.3112349571444008,0.15189947134128187,-0.19402827964250938,-0.5398445992269937,1.2575969776945475,1.301432455471599,0.4505760701931426,0.668234871103224,0.3107953480136703,0.08798263632470046,-0.10170796607668142,0.16722920482614692,-0.286405041601282,-0.7381022363260825,-0.15175506811589856,0.7273227543867512,0.6036851942269819,-0.6972946996409468,0.47000347823351524,0.2755915695303647,0.11963442390786236,-0.3318936239088104,-0.4755605862328669,0.6608414453772811,0.3635070218965541,-1.2009957188886624,-0.5992587302643736,0.05445718865431903
3415,1010025,0.30506895036316467,0.6829639800739492,1.5060925850350553,0.9602842360165723,0.650499578436163,0.7106629519678365,0.433992828256408,0.2539639282781738,-0.6408184746364587,0.24455514545612608,0.5770093748477166,0.5708127466051149,0.32168654835946053,0.921497745156464,-0.8707418435026134,-0.1492965619658981,-0.6536477257143748,0.6442267781371849,-0.5540719559326617,0.6495494771141535,0.018300771513118447,-1.200655101886437,-0.3147433759099461,-0.7147120154560176,8.618624755818743,-0.5573712444068336,-1.200983467175667,-0.30342078057367,0.5548998591518602,-0.38003634751725607,0.46621657268143457,1.3319191715936205,1.0360998692953594,-1.0808644314983424,-1.8036456193430377,4.529830889824958,-0.25655605784224383,-0.31127348381663744,-1.4650523497790482,-0.6144876108292692,-0.7415881245943419,2.0156970982600733,-1.1280785355326817,0.057048256465087294,1.1261984944835224,0.6733525688676616,0.8224312672086401,0.1745122627847964,0.0944751473877604,0.18332302115825766,0.1835982233746103,-0.18529768668643515,-0.46674920724547436,1.2592222112503062,1.4720693897746404,0.39601483685419536,0.5853157999978816,0.5057732571602495,0.15223330498411025,-0.08576419151200546,0.14492358170836098,-0.5705321440735595,-0.7230105835811758,0.06209535820962551,0.6485078755640536,0.48800771177318003,-0.7458692047142029,0.4585558303738582,0.28191334916553834,0.21427139126135714,-0.19084234637420822,-0.5143507316724262,0.6767347503222606,0.8286619107118027,-1.7375182364433754,-0.7328010053349617,0.054191733643308086
3491,1011030,0.44603700662958434,0.20887296197499683,2.1767397387165968,0.6938746377211394,0.268512406101273,0.02791084303280335,0.12479786628346605,-0.09568791435769806,-0.6031763544110497,0.2433244007591075,0.5584758799287851,-0.032929362562028226,0.20305060441254968,0.8416162164236031,-0.23580863262891302,-0.023868360714186257,-0.7545445310339595,1.132969503238104,-0.46035491693534386,0.6173114687734684,0.24610057727404025,0.32809198792243094,-0.2566005213920283,-0.5290926354992777,9.279353773013524,-0.864706166967624,-1.0990737466223892,-1.316889473138536,0.7366358481137114,-0.6481717593712124,0.1603087651770946,0.544128210631575,0.6017580381419086,-0.6787190635195887,-1.7843980113877824,5.703211212161293,-0.7994409886534822,-0.5247077691634908,-0.8439660358963991,-0.4530819709582027,0.32799102190595225,1.0639015370429779,0.593999211560525,0.19346927683550383,1.8021447348331057,0.12165249039919263,0.4664709880075151,0.14444993860862604,0.24741764675894623,0.6096961411120687,-0.018915198716964152,-0.3921494746160748,-0.6356353599321274,1.1835362996713894,1.5503746541568244,0.58102560505917,1.3282851261936492,-0.11418056783218089,-0.15777081311237792,-0.32378454652568234,0.21069780022517637,0.37924513888942224,-0.8250032169501634,-0.3286603828654852,0.8548712724140416,0.7392439741127516,-0.642354494018655,0.5638054249721922,0.14788749173613921,-0.14964966871970578,-0.71598854793687,-0.3408984972636751,0.5915276998320708,-0.7324444632570031,-0.30233862442500425,-0.5351470668119889,0.042659104604193865
3575,1012036,0.4819050203320844,0.6616838706966569,1.7646977409006728,0.9834162881660096,0.28580347791515565,0.44316552416268634,0.6743530115863962,0.4893821174639125,-0.36076070828509277,0.16195768673069327,0.35329411686968076,0.27382069362621075,0.04977218642547765,1.0806741311022303,-0.2216870230693065,-0.08889279816014256,-0.7817140751586862,0.08304400016312542,-0.17145385909702993,0.4285470793935068,0.2036928207329123,0.9616228822822648,-0.6294359857923887,-0.01516834104583069,7.042773589857134,-0.6616660669991964,-0.6799110823092342,-0.581717417401158,0.4440508579941635,-0.195776806554811,0.6391071265787356,1.0869974198241565,0.9100877886655697,-0.9408568200108437,-1.5173200074929911,4.1380266809868775,-1.0541602455571406,-0.6497008132174373,-1.214015909375783,-0.22297157557542496,-0.18601135452529974,1.4268548023853906,-0.6028098680401363,0.8155581430858907,1.9041165119656354,0.49429223375917686,0.592051028503795,0.27665774160181306,0.6198760083116341,0.7606392578192586,0.3031371854968424,0.006291199638098063,-0.6680681381742384,1.4591927200577606,0.5188218862716253,0.5115053729696343,0.3216078679720665,0.4267876939934487,0.31818189310641865,0.25048442521031833,0.245136639099083,0.8324064860323407,-0.6560194174681612,-0.6381117871055969,1.126817757623319,1.411020703311597,-0.4426247053758375,0.4291423668890878,0.6119894062502205,-0.24582423299442677,-0.34723866065431797,-0.4599439614799865,0.819347058465368,-0.5194922114749742,-0.5231250109548443,-0.18984642139738725,0.044089398299118836
3800,1015056,0.4430386248145788,0.919853566249332,1.9986696969585054,1.3214659896774013,0.6203727101104194,0.5429726667857145,0.712974218614274,0.3344541979920508,-0.44634084132860097,0.4063452648871306,0.2660223922519516,0.8017812769604503,-0.9153454078069783,0.5319123011074667,-0.27604606427164247,-0.2080152360204032,-1.0107001514091787,0.6458837524926238,-0.3626700461403437,0.32954604292415224,0.5071182857203309,0.17116473771647928,-0.7833988707909235,-0.4105620718469019,8.865009790993778,-0.5957751410841104,-0.5110331304966269,-0.6301142618501602,0.34772414822252246,-0.5607674544202725,0.4732752186205627,0.7648738499776311,0.8270981491622599,-0.7627362212931887,-1.5642675074732388,6.129807822513165,-0.8833869108365263,-0.3917362747801805,-1.1025135871831326,-0.7816954787295057,0.2256338085146483,1.5615187627293463,0.5771260938005187,-0.9493970605970471,0.8065347258381532,0.03682782762309859,0.6435051654108883,0.5993695921387315,0.07495538652634966,0.6971730498730335,0.7349510292104677,-0.28375506901795267,-0.4280854640439779,1.5537197216311367,0.31649545698224857,0.08505323482336981,0.7780926313803421,0.2619597033241739,0.08962740049373606,-0.10323724004340087,0.2609135630220845,0.20209105227853708,0.00020419769406481887,-0.8492618431133016,1.2704123752931522,1.3749169578428138,-0.13570227858985376,0.32253460298658204,0.2333933270658262,0.04140802247193746,-0.1425231808517139,-0.3929945107167332,0.2910193851415914,-0.7684299192011712,-0.39082933750013615,-0.5701717055201015,0.034700858468219464
4282,1014049,0.10001341393235187,0.6754675165040761,1.8610126822046058,0.5186618327611978,0.2932190719213729,0.4069286808992844,0.41438364987539217,0.2637368856658718,-0.45095220420449084,0.2603427120923957,0.2748092314747767,0.3675821260098518,1.0287568949642967,0.9026348491151083,-0.491029196722731,-0.2570926210635272,-0.017706195315952113,0.7042584960635472,-0.2720176426829354,0.29570146684030274,0.16494134176209999,-0.11934266959807602,-0.3215588620486363,-0.5009739055091037,9.230258425248868,-1.0838853308138796,-0.3060445287311085,-0.7643832054329972,0.43416228696552633,0.10965500674550507,0.18677667411015872,1.0944411342306097,0.7523330141071459,-0.9628747348436872,-2.1422961621503207,6.749401933671629,-0.18745270541633594,-0.724392524719608,-0.7562165224746714,-0.3916215589737297,-0.35026644523213374,1.6245769799061556,-0.5491368182033632,1.0853632676224898,1.6000153453328407,0.0,0.06139770561230676,0.3493630795068426,0.4221523754085757,0.5180295432636643,0.3966304198345673,-0.18081723105736067,-0.46542417164647026,1.5515195550310403,0.6357270209638499,0.42438895482652994,0.43143124553858114,0.17451670711727257,0.13387625839800676,0.3476542635603281,0.0706375967417619,0.8993697712129513,0.07853559192082986,0.3905385341734152,1.326844890304781,1.1934603978022775,-0.07230091028756301,0.5303356688112224,0.6790389975867543,-0.03055889198915176,-0.4076124308407221,-0.20112905698798222,-0.2606316780637294,0.539921594270216,-0.5344189401162384,-0.7680889744904763,
4614,1013042,0.675970650931756,0.5301226323388363,1.34502742051599,0.6474745921056754,0.6405926800080267,0.5274843499490511,0.5626554958835115,0.15479253565590453,-0.7843370355261857,0.43061110143132564,0.5355901310859977,0.07607284199469923,0.969662880593173,0.9587084299914693,-0.3522857293157789,-0.3563033025322279,-0.4936611363494996,0.19065140100037306,-0.396800688296773,0.8669644707257019,0.6796603836674511,-0.5642812042362509,-0.30227488773227157,-0.7321764229814678,7.270413651614761,-0.8278802914694662,-0.6501067648319944,-0.8082241724243809,0.3744765215015889,-0.2580721029460363,0.6144617226881155,0.9218654017468103,1.0503280761229454,-1.0572920389960272,-1.7470165134213094,5.676224768069679,-0.5280072754661159,-0.9143224412673369,-0.7701014914883983,-0.8170764287692649,0.15138065248328542,1.8419615903627378,-0.4561959511874188,1.1235966992632642,1.9690562135013467,0.29707867046196224,-0.011757945438606861,0.11443619200047107,-0.1030709914931585,0.34600667013917025,-0.19629386337351934,0.04873756762742714,-0.8128740735070951,1.3945963134239778,0.7363975623279039,0.24426055958683288,0.4550643429330663,0.4122288428244846,-0.12617063563634145,0.3743590807693574,-0.1471027470867265,-0.5080203211893125,-0.539388436048393,-0.1770912289734687,0.5402801377793849,1.0376694735299774,-0.35628375469330653,0.4582099332087251,0.34764074395094596,-0.04631438279160772,-0.19522485729020245,-0.326677255712069,0.5330737628902407,-0.2232376441126857,0.7115794682190267,-0.6882792975229426,
