,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),Adjusted net savings ,Private galaxy capital flows (% of GGP),y
1913,1000000,0.07089453462813458,-0.523806508924284,-0.2272408017157294,-0.4853938526704919,-0.2880073601054665,-0.19113417133655805,-0.13061759889846564,-0.1649394640390618,0.6261741577515421,0.1075204961122888,-0.7129892495498377,-0.07164481565464202,-0.774340304171487,-0.8843709668184225,-0.06015086098549976,0.30240939566875946,-0.5850825432819835,-0.927869058544623,-1.1465169689554635,-0.2402229584852279,-0.4555949034756411,1.2192190014820878,0.5365483855380208,-0.22604143756998912,0.6168975278869457,0.9320703683832873,0.07448640797889379,1.1405903469156629,0.3625138311416272,0.7068627620396454,-0.8394166444324616,0.6438791178701282,-0.0901794458092191,0.22214504120741965,-0.08693083067423153,-0.35893292923657244,-0.13795851495065195,0.13610873424104963,0.04940041107159723,1.5650134965074123,0.6860289615120472,0.6597482131360285,1.4838638009871299,0.848025145823843,0.4357466872251405,-1.3645700531956022,-0.6333326311913532,-0.7178686162468667,-0.7234243214094583,-0.003037546392323903,0.2258849628297665,-0.9117694699742334,-0.06672053829481957,-1.0976736015762039,-0.10671667905441864,-0.6634360347424554,0.378148187629091,0.11319575904286068,0.8523614578166322,-0.13829065485523093,-1.1034674073233577,-0.4597717229719213,-0.9890948637477097,-0.5719196152880498,-0.4667003980774277,0.05605802417355876
1997,1001000,-0.08491975074412764,-0.468173698874917,-0.41622357669569815,-0.892912189124013,-0.519255759114848,-0.19113417133655805,-0.13061759889846564,-0.1649394640390618,0.6261741577515421,-0.4541831526124718,-0.36874586367058265,-0.027140569427875284,-0.15374105878154662,-0.8413391021851326,-0.15003317314973885,0.30328415204134523,-0.3994151037946912,-0.5968334682162715,-0.8780373699678518,-0.07001155153431421,-0.3832510554547639,0.8057102164357591,0.5423326005772394,-0.10935404303044388,0.5400043077845517,0.8748206950434592,0.04575623591196555,1.1564474130878164,0.32763279677428836,0.6057314515239545,-0.8415116651275425,0.4920996808317167,0.09033438313089875,0.12094144124857642,-0.05166822277949959,-0.24712765661780278,-0.20142925112142895,0.28375068795112485,-0.22593261070410492,1.8595191739669559,0.8062070704416198,0.2773641666779626,1.2068929095428655,0.7024996609988609,0.08519897140213421,-1.0311757505432275,-0.5561035489278005,-0.6957393070662296,-0.7123205963810578,-0.0668090908445536,0.35323753155441023,-0.6767366525308048,-0.2680522585866012,-1.1115276932882694,-0.21945915250070044,-0.5358009322689379,0.32786103978056746,0.2966234444179343,0.9029234913270558,-0.0694667629471728,-1.080301333404813,-0.418276769547649,-0.8646532706546413,-0.4077301138998209,-0.17515181624027698,0.05360482562478952
2185,1002001,0.23450856284937197,-0.01869785668528748,-0.6095377875215232,-0.4601448988027274,-0.24299965348622143,-0.19113417133655805,-0.13061759889846564,-0.1649394640390618,0.6261741577515421,-0.5760560053837988,-0.2772195681500682,0.010697989980085707,-0.15161417065565438,-0.8413391021851326,-0.15003317314973885,0.30328415204134523,-0.3994151037946912,-0.5968334682162715,-0.8780373699678518,-0.07001155153431421,-0.3832510554547639,0.8057102164357591,0.5423326005772394,-0.10935404303044388,0.5400043077845517,0.8748206950434592,0.04575623591196555,1.1564474130878164,0.32763279677428836,0.6057314515239545,-0.8415116651275425,0.4920996808317167,0.09378494239397561,0.12094144124857642,-0.05166822277949959,-0.24712765661780278,-0.20142925112142895,0.28375068795112485,-0.22593261070410492,1.8595191739669559,0.8062070704416198,0.2773641666779626,1.2068929095428655,0.7024996609988609,0.08519897140213421,-1.0311757505432275,-0.5561035489278005,-0.6957393070662296,-0.7123205963810578,-0.0668090908445536,0.35323753155441023,-0.6767366525308048,-0.2680522585866012,-1.1115276932882694,-0.21945915250070044,-0.5358009322689379,0.32786103978056746,0.2966234444179343,0.9029234913270558,-0.0694667629471728,-1.080301333404813,-0.418276769547649,-0.8646532706546413,-0.4077301138998209,-0.17515181624027698,0.0532417498606389
2492,1003002,0.19420742846062147,-0.49453064667670027,0.1892658882737801,-0.9879515096306919,0.13966316633660228,-0.19113417133655805,-0.13061759889846564,-0.1649394640390618,0.6261741577515421,-0.295295150395369,-0.6464697379520657,0.026303204865510937,0.32859854988709986,-0.7831301282755304,-0.266541346719382,0.3108326693802155,-0.13451938589418075,-0.11100152464973068,-0.5410091733398079,0.21620547917988264,-0.2464117828019255,0.2208098610775959,0.43253771702767496,0.11024794256214847,0.40323443639346146,0.8214066947767205,-0.013098226045245012,1.1623344798142308,0.2579808691447661,0.5777757376405593,-0.8150405224035129,0.40843072725638047,0.3063971293530057,0.05703780003551105,0.08936810536907475,-0.05303066650552436,-0.37198066307836924,0.4519120649479472,-0.5625000257022535,1.955844382432881,1.195343043753089,0.061112804871060585,0.6055399152971463,0.33971404854753773,-0.06005506070960844,-0.7598509555115547,-0.25711949501421577,-0.6498104170227293,-0.6889122470698668,-0.07376378681651825,0.6898823599499821,-0.4843216745192468,-0.33038777426383037,-1.0604957131018369,-0.33629407418998336,-0.4032091994134725,0.31537317865353615,0.7451456864769449,0.972551720487349,0.01148868127104694,-1.1048334475568964,-0.4391765843008024,-0.6621021830365792,-0.14230436898770718,0.18510994209919412,0.05282393429594756
2568,1004004,0.2629185440087416,0.0036310385414338076,-0.2571186925424314,-0.32952194669326634,-0.3878644741917608,-0.19113417133655805,-0.13061759889846564,-0.1649394640390618,0.6261741577515421,-0.4306899995204368,-0.20282352017884683,0.109664705319302,0.3192342520966952,-0.7800154817088811,-0.24596445346584592,0.3108326693802155,-0.1312572812348333,-0.11757869022828894,-0.5410091733398079,0.21620547917988264,-0.23305035930130355,0.2208098610775959,0.43253771702767496,0.10380812734651501,0.40323443639346146,0.8225487745131465,-0.013098226045245012,1.1236673742907604,0.2544876453176082,0.5956034652752186,-0.8047270735192269,0.40843072725638047,0.31385557566910144,0.05703780003551105,0.10257888411975818,-0.05303066650552436,-0.37198066307836924,0.42848672523875114,-0.551209367866862,1.9288265761402559,1.2043444963055903,0.08427104584465699,0.5985735310706963,0.3107798131745821,-0.054909610071372086,-0.7598509555115547,-0.2576441418445865,-0.6257023776441247,-0.6889122470698668,-0.0578405931791213,0.6898823599499821,-0.4843216745192468,-0.2994968366549165,-1.043983036167276,-0.2895583075637898,-0.4032091994134725,0.314701759173392,0.7451456864769449,0.972551720487349,0.01148868127104694,-1.1048334475568964,-0.4391765843008024,-0.6621021830365792,-0.1307775618291375,0.18510994209919412,0.05171516834784362
2704,1005006,-0.11512088036094359,-0.046996277444215515,-0.17871083714414482,-0.7080640709240306,-0.1665773657261656,-0.2858294974607365,-0.08183702400318281,-0.19974380442858405,0.6066631002492378,-0.2120691722983,-0.2386451530530504,-0.04163478702882419,0.42331251407967424,-0.7681461853398411,-0.35714284557882603,0.3322730663986548,0.08450200580551216,0.22814855439951087,-0.24532289887260322,0.3992475131073233,-0.16852390020946129,-0.16369039895360024,0.39785457865309143,0.1966476336402922,0.3628334658415475,0.7809924284525824,-0.07639440290609285,1.1832153037151256,0.1716745772885165,0.649274091764093,-0.8121470540149826,0.34169166220204056,0.44940378402640035,-0.06050168058172324,0.09656303343870488,0.099984968539655,-0.4462428832209678,0.5825203818582925,-0.7748585656888569,2.194878643686782,1.39727459078458,-0.0900113693448783,0.514516480848296,-0.0075764939966546,-0.32434874963977045,-0.3955529280824831,-0.391290593534231,-0.622183428656241,-0.5848169807279362,-0.08610458507790074,0.893440966724397,-0.3386454263157701,-0.4283503690455197,-1.0369565149399746,-0.4874378525040344,-0.3620911873436715,0.3877838708887901,0.9605317283140937,1.0106074331809343,0.06409795569031836,-1.154575978473531,-0.5052061028700809,-0.45606568580544127,-0.2683834301289586,0.35207632542137046,0.05132542047760957
2961,1006009,0.10847372137244488,-0.2937613143268423,-0.2688928443815657,-0.3276720110999952,-0.32743946147074515,-0.13846844423573287,-0.25210268126275037,-0.12021174371615476,0.7361723905160579,-0.32896282250494024,-0.7565690299440685,0.3094002401825222,0.5410865179303762,-0.7308041645592606,-0.22740621156995636,0.17151204796207456,-0.03131920845886865,-0.04498351568531978,-0.48477000618986915,0.35751336400427625,-0.06884204015865214,-0.06811490125869346,0.39935929385461966,0.11486697608136931,0.29253823626635694,0.8287913282169329,0.039480393521067934,1.0888100411922452,0.31185292043128854,0.48914943961952967,-0.7704135445430594,0.4108326379033671,0.6152049223461592,0.03718327664448806,0.16556457998489355,-0.07221390899822085,-0.4252386451990443,0.4012884582291363,-0.5321781873340132,1.8255929075033044,1.2166563076987098,-0.038983235244175865,0.2785010352929708,0.2743411454840413,-0.06150241335241602,-0.655616720608071,-0.0642438864114272,-0.5602438576151261,-0.6994945771585868,-0.06815772092546538,0.6930855892093452,-0.2847068747989031,-0.29733278616721814,-1.0309773271273612,-0.15975386228097974,0.16293909353016922,0.10578879636165282,0.7543586320076815,1.085568679475806,0.12872178583836255,-1.0227143335241242,-0.3364029026997506,-0.6343170840231308,0.1124182815812076,0.17785343913516427,0.048791116231486686
3553,1012036,-0.020108538331391222,-0.06793159617550923,-0.0663577526333503,-0.7567747940545083,-0.37230112130744425,-0.23162365422709325,-0.3215318953686256,0.10079108237742286,0.5617500872697562,0.011086210788834691,-0.49009320051108,-0.22181367042610356,0.32233084757853747,-0.727647150890333,-0.12488342062708026,0.01272095304113009,-0.37206239164570554,0.22563854613624867,0.08374295508079717,0.4387275246132675,-0.32303923591809364,-0.11926103128604634,0.33962733086712343,-0.4453214258901549,-0.33393259344893683,0.7400435192174142,-0.1980765684736369,0.7410409503830117,0.15461264343530087,0.4629844497485674,-0.38846892529990246,0.0018595802959808629,0.404929539490721,0.047322477881950674,-0.05976025464718004,0.8534737103687415,-0.2683895036558876,0.024769609674995773,-0.02129018684834879,0.6164847216960976,0.6918928585059114,0.21215156843838257,0.7633755494621474,0.29429431555721663,0.070492370408744,-1.064860792668051,-0.8309239060817076,-0.18725920798104434,-0.19193225412997836,-0.060545128392871225,0.2311479058703563,-0.5081885497094852,-0.35906854881046246,-0.64254643281673,0.45062079909501757,-0.33397529290621913,0.8279428658106393,0.3519154671776237,1.1916450961556926,-0.37074110796714416,-0.515260942571533,-0.31888713733861956,-0.4924365918212537,0.035861078674674966,-0.25137422351937294,0.037951967055345766
3656,1013042,0.1091164113985032,-0.15322812503252276,-0.4246663121962628,-0.5920064067441353,-0.17588853705199628,-0.0029532935635961893,-0.1251429766832334,0.28692988891738685,0.7852916709458517,0.1201122307505764,-0.9317425644740684,0.7759802651972342,0.007299862454185674,-1.0123866171688936,-0.41962872400391527,-0.051316657995704326,-0.2594207366713453,-0.18932383247213563,0.2212610013863868,0.19919011342263127,-0.4719945408427663,0.7523316704362478,0.7433231517877781,-0.3987035665262404,0.3412105902422657,0.4110064298790241,-0.07679220586337066,0.9668294844945767,0.5606414828330837,0.1103166681018546,-0.6471475252107706,0.5509316961507611,0.6709749941458392,0.15790247471967991,0.0058237541927835075,-0.24063075836699227,-0.31195551070464766,-0.2502182538892569,-0.35724893788308976,0.5797915904841296,-0.42417891413334957,0.01819289941130186,-1.0834114835264856,0.7297941628036693,0.5517039419177511,-0.9012715541606745,-0.19732047051883222,-0.4138576373560067,-0.48015011329545404,-0.025935954572895336,0.21939997345124507,-0.3389070041548977,-0.8003308109038879,-1.4811051224428269,-0.3621489018288917,0.7941667373111976,0.30842301659361093,-0.43828670258641783,1.111840854792789,-0.060213625751664245,-0.6699426179920304,-0.23513610350951358,-0.33133732383509085,0.4017752267878794,-0.8966562240569301,0.030764269300312064
4054,1009020,-0.47817150068324227,0.14650029897104044,-0.35141461007453073,-0.5726715231408918,0.04808179576987556,0.11139091767309821,-0.3366935645526753,-0.3547954114457285,0.5362209662001475,-0.026285708789425353,-1.1548226570542464,2.1396093163674705,0.8683273732240967,-0.6080710939432786,0.043938496621142076,-0.06456656526453171,-0.25414330753633085,-0.40375187484930003,-0.9874869961729397,0.25767953973272767,0.10600099024067854,-0.29070285117956046,0.345428811071026,-0.1005560036537542,0.09053107371396649,0.9179245951782152,0.19512043549989155,0.8961044161572445,0.520328218634275,0.25270242778174795,-0.7068032491220505,0.49111071172966186,0.8865690742754834,0.1500378334302711,0.5379179449278936,-0.29228278033207783,-0.32043860382261335,-0.002769787302278369,0.12010533547823866,1.0683661865888052,0.7911713001388142,-0.031118227151259864,-0.4533928214531364,0.6305827096727756,0.3506119115236536,-1.0402129371770632,0.510419667929895,-0.3917676340739655,-0.7670781894907702,0.011864901632045139,0.22023795409693317,-0.21846384930941182,-0.08464430803673291,-1.0254342762411728,0.4678063775378448,1.4848484803417075,-0.1193865942989411,0.2436053815913632,1.2585300259737382,0.20026719753431685,-0.43692348533106445,-0.06310078189105525,-0.7272648497950357,0.9803961457585078,-0.4888331593631861,
4201,1008016,-0.06348140021048937,0.31737500790177664,-0.24092745774590782,-0.49435329950244894,-0.010027593070517319,-0.26224350615355335,-0.4129242481820755,-0.06957359645633514,0.5583520005439413,0.03960861925146894,-0.6241475406048482,1.964240492144545,0.8939013076320933,-0.643725646391076,-0.07827705400981536,0.06906396803371745,-0.21684772615516096,-0.3413422746631741,-1.1194170521717757,0.33703941164457485,0.08735364246508767,-0.028114792877229577,0.40003854267218075,-0.003558881845795887,0.1569333425854117,0.9209016545689941,0.18215419988970435,0.987578668426455,0.4602738787013205,0.2364659487929287,-0.7097907595872214,0.5189464315439292,0.8330067461879592,0.14461620195192298,0.5538147785549998,-0.2623424741005383,-0.42099797103007464,0.20471723436864633,-0.09519635540993875,1.4001721038675914,0.9023271583621141,0.005598535314279776,-0.33165132373341116,0.5609605495375063,0.21149001372666984,-1.0079982786617498,0.5773696552545639,-0.45026468070241804,-0.8271021229674648,0.036873480519591356,0.36087790996576014,-0.19591597067354274,-0.15773478568373375,-1.0100537692180338,0.12081022639364908,1.3600718694214193,-0.11520597384993068,0.5113537564271088,1.2585300259737382,0.1909257220302983,-0.61346844864339,-0.13511626695308776,-0.7960520560586376,0.8424982363716356,-0.3075043646834871,
4230,1015056,-0.006886700590713385,-0.4859286119750183,-0.4057775124522344,-0.40673019606637373,-0.44813856367792887,-3.0578182921793677e-05,-0.37033926298037656,-0.5014707343842473,0.6112877241592776,0.19624304716297664,-0.7777635544857237,0.3799975623128886,-0.9091256311847482,-0.8663294731769433,0.15778926185004047,-0.058142355311062516,-0.2808277495568598,1.150141036966108,0.6834684800696305,-0.05860101651419555,-0.0775346254147052,-0.3520643689766591,0.5714748849692433,0.20271936549439312,0.19197383940502655,0.5280855996753301,-0.36457094319384026,1.1711966261420388,0.35267764469957086,0.054411696801807526,-0.5996971091357254,0.3336033277785615,0.3622004074943697,0.3173043911848702,0.4008081405374341,-0.4269475498588728,-0.32031690251362405,-0.1672049856374476,-0.372460160727892,0.5947242248386787,1.1314219525459837,-0.068613733385056,-0.8133483079470286,-0.771137151056377,0.43959804352850385,-0.4481318102208963,-0.1556369146367035,-0.6603978882460325,-0.32271031022311897,-0.22890377338109358,0.5289424923277599,-0.583894304126834,-0.5068529308935389,-0.5740793375945428,0.03464193886065275,0.8416528734776125,0.07175685990864182,-0.053068311525170137,1.455263416398811,-0.07332655203068736,-0.2555771762517773,0.20600279586512005,-0.7225802374062299,0.7924866467027164,0.5238498303027762,
4254,1011030,0.05212005079544334,0.017657850972836484,-0.6133664095279711,-0.3311229103831379,0.1681815572944182,-0.11985538910654045,-0.3473597992048792,-0.4360408274551637,0.3930426861790561,-0.2260449204300501,-0.9199684519642568,0.38199541101654527,0.30367547103550097,-0.592564801990693,0.15615339820702623,-0.462973752545712,-0.09152482814539795,-0.010729904041006063,1.0081644903250782,-0.05041400007092607,0.06412833244144578,-1.1838974003473848,0.1800185716126086,-0.012205860060177603,0.535861129337229,0.7786282246495416,-0.022368421196979328,0.7157127703597781,0.44930210439827867,0.7507520854442132,-0.9990901978294322,0.3308724411723297,0.9105812662676636,-0.07359940595012632,0.06035505376118724,-0.6515113388731923,0.1450001828572708,-0.26032375398945834,0.06677305128640254,0.9522606074030885,1.00637945049168,-0.36114070254971203,-0.19373463519586942,0.3121308824095355,0.3608082114438019,-0.7982361595238989,-0.8759349358152237,-0.20719541019833662,-0.370445789739742,-0.2307210137164974,0.361936325414232,-0.47003004048344077,0.04423745683658945,-1.2976971460121878,0.7785135774174167,0.8688053851967336,-0.08721362777481252,-0.1888390979197854,1.297357395560233,0.3982859313192811,-0.2909130962347448,-0.1637605741130635,-0.10485547328427047,0.7286435603598281,-0.3200555622765472,
4260,1010025,0.06426777775977678,-0.5434785485763235,-0.778868320284128,-0.2938265741145133,-0.3353853606180168,-0.0008126967724655964,-0.2740939933262122,0.02588643932975504,0.6777248286653558,-0.19131041007101923,-0.7733060971424055,0.8261331127582621,1.1903011873442775,-0.5715453788474955,0.01891667630360569,0.06503617750673694,-0.32808260447496157,-0.8302755848071112,-1.5117255709899324,0.3327424817485536,0.20952972146248985,0.14810730002036385,0.41068143951692243,-0.12272074232648619,0.019926726858524334,1.009446864965388,0.29906298227452965,1.013002989513666,0.5764734836360395,0.11057491690753145,-0.6831374775820168,0.6092808124890968,0.9161869315376259,0.21042361586536273,0.8155448826426053,-0.3287684272491926,-0.4325442953348197,0.06522768748858254,0.265574367463702,1.2261795120786285,0.6828901604741374,0.08843430882981689,-0.8394439600514361,0.8174179180689688,0.41327628566395036,-1.0732097704934027,0.9783361640849747,-0.43642116757775806,-1.0101754667575293,0.15260269093359197,0.17102153606266554,-0.15366437605460245,-0.07935536783680887,-1.0021888251336843,0.3060975173018499,1.8008360727492487,-0.46219601454037706,0.3865461285278138,1.3232654536018689,0.2160364676316228,-0.4447871292133574,0.02449557014745235,-1.023569757407206,1.1674652516933883,-0.6272523291982544,
4298,1014049,0.12415264961005464,-0.00999277402350747,-0.13519391467329658,-0.45702656938830427,-0.31102548314401535,-0.2420782134860968,-0.24909725658331036,-0.3423747347804172,0.6671254993697631,-0.12744144737476498,-0.6541810502062116,0.2808901088387244,1.4361228839032685,-0.9492771555337518,-0.13410117562709636,-0.05144846349179993,-0.5992627340165367,0.10532658529784236,0.04842529775345766,0.16732858842616338,0.19214731161077753,-0.3608244140743674,0.6033193546957242,0.03867650198017234,-0.025616608929792267,0.7674929578716255,-0.12060396349826105,1.106416582599415,0.7038526850438838,0.29390547990545757,-0.5148858955312583,0.5434410053711141,0.9974656485450585,-0.13728236594785242,0.1258267181770118,-0.29259477031415043,-0.43073421441259374,-0.5084927043634663,-0.0685937982088137,-0.44609332387741996,-0.32166899966242357,-0.02684047250568006,-0.45841291837912596,0.09839139642999842,0.4236018582189178,-1.4638676004915205,-0.5255975278441805,-0.5385017986213743,-0.23918680742887893,-0.17121279802121148,0.25059500188117706,0.4287142710898202,-0.25023351782171055,-1.2958507392425638,0.2914668622371824,1.0423035595462682,-0.11411021479174718,-0.1463476218815146,1.212764770203203,-1.015814075849692,-0.2567413588304813,-0.47612939503905916,-0.3185393955142487,1.0352934573450803,-1.1871739837096396,
4372,1007012,0.26778417233658774,0.09977668590244143,-0.46406668308889837,-0.4946142690027102,-0.4255158879445485,-0.0014422164175676264,-0.09500452883321453,-0.14243838646518944,0.21406511367742279,-0.7345373180321758,-0.8807151168352866,0.7798514120991644,0.5410865179303762,-0.7302300012477082,-0.22870086276278798,0.1599245102569694,-0.02705880542614309,-0.04498351568531978,-0.43555960922841863,0.3663016254424334,-0.06386780620369276,-0.12165410256941878,0.3954208727612018,0.11141373350224429,0.27352163383963934,0.8249507912336155,0.039480393521067934,1.0488551015389802,0.3158154734651177,0.4842718733737081,-0.7613945901604082,0.38515185640040106,0.6152049223461592,0.02540907151520514,0.16556457998489355,-0.047965776206114495,-0.427847264973149,0.4012884582291363,-0.5321781873340132,1.7876517565108516,1.2166563076987098,-0.04793516813812878,0.26409127026247115,0.24746267295256932,-0.06880749968874394,-0.655616720608071,-0.08005118840265558,-0.5541636380373088,-0.6994945771585868,-0.06815772092546538,0.693190848070157,-0.2847068747989031,-0.29733278616721814,-1.0218747837521718,-0.16486250673646907,0.1920911489712423,0.10578879636165282,0.763907420333072,1.095947855354852,0.12407277677612429,-1.0109502042290877,-0.3364029026997506,-0.6144507531460726,0.12457389546046209,0.1821599626263254,
4751,1016064,0.043442691740111686,-0.314272878557098,-0.3460057256847107,-0.45469011057519465,-0.3788291309349077,-0.057611645715370544,-0.3206080418669754,-0.37373486152870355,0.6365015977107206,0.08809615992615528,-0.7620517117106951,0.3799975623128886,-0.33442530731504944,-0.9016361601706396,0.012721784439498148,-0.05368569195664713,-0.3844533053295,0.756059304127869,0.4508978447256597,0.013910634592423168,-0.07825805271306,-0.21197671975902746,0.6025394256636641,0.13273044642958598,0.12767007954074577,0.5822087850724196,-0.2548547248699835,1.1141196718841444,0.4743931452462383,0.1307595105557656,-0.5825602923881348,0.40340889965578663,0.5460417852966543,0.1954514161558015,0.2748802346644444,-0.30236376872212406,-0.33507043728225233,-0.23343287818886382,-0.2912585375616169,0.3447403795228052,0.7080249320408641,-0.04950057942568268,-0.7111356835575467,-0.3784499065540276,0.43959804352850385,-0.8184812375014738,-0.27523263951662486,-0.6285949820779926,-0.3143147627323102,-0.21044266126593128,0.40445536813932553,-0.3197551469887353,-0.4855791982224425,-0.7900292768568921,0.06914108905193041,0.8416528734776125,0.053516737503361514,-0.08089881987195997,1.3638706973098522,-0.3240593408167773,-0.28083492483295175,-0.06689119382575541,-0.6058697630304433,0.7924866467027164,0.0680045831515165,
