,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),y
1834,1000000,-1.0565570061076006,-0.798858296650998,-0.1290706008580058,-0.4886219551774843,-0.5929872379906674,-0.6962481392025744,-1.0244461284531177,-1.3592499505048676,0.6144677794350691,-0.23825399420521512,-0.7880278086632995,-0.5771560914048697,1.3438176528316932,-0.6989938327613683,1.0626233602435082,1.4526094191821128,-0.06179005384028827,0.7560326014660237,0.11988198822761813,-0.7734827787700723,-1.0343017109526107,-0.5639682917937184,0.752254537384292,0.7728620220728412,-0.11446040889649788,0.5140907716153568,-0.3539403761340222,0.5732175172582707,-1.1032614608743376,-1.6684695182882074,-0.3567362092916591,-1.9490063491674428,-0.7241869096035072,-0.45985389020640255,-1.1501568908345179,-0.4801626800274967,-0.06382217583029083,0.9719598566732305,0.4624306354752958,0.8186031015769748,0.9648802935990309,-1.1848131520775036,0.9564927461395294,-0.612418018859313,-0.49015243152173393,-0.7905835891822696,-0.5605049469176252,-0.8417385388247903,-0.7481484680812482,-0.8352109024155324,-0.9818187984972917,1.2828848056702389,0.7632440884223651,0.14265381713799022,-0.4779626846841367,-0.9411124315828812,-0.9022445393763763,-0.8181818733768818,0.5613050022610655,-0.8120105500211993,-0.34553851064418595,0.15239672094639226,-0.7993027884649386,-0.6448195402768808,1.2948155290624135,-1.1123831156791466,-0.6900917050287333,-1.277030728871899,0.8219515316140257,0.6848523846647212,-0.4445780133940269,-0.03430620108240701,-0.5490345352010547,0.04776554162224589
2074,1001000,-1.0085753246999827,-0.7526530878098586,-0.44360783448156726,-0.6382694212366848,-0.5703452695155846,-0.6794771565580233,-0.5522438028895605,-0.9096436920672772,0.6144677794350691,-0.414503607875063,-0.7226262655334286,-0.5205077232657532,1.0669550783776653,-0.8115098205079535,1.051054035798299,1.307925959550007,-0.12563840192470405,0.48008605854081954,-0.006517814592281559,-0.8578831592723754,-0.962906260646262,-0.4795089257966513,0.775052770565155,0.8173989815170202,0.020362806744286317,0.5209388179969698,-0.35019829385049406,0.5851498517956805,-1.1973519439974132,-1.4106762507983484,-0.4354429051169423,-1.8736999792156666,-0.8097454094750138,-0.44325000175440266,-0.9578598631163368,-0.2786941347697486,-0.08723232549449987,0.9042635539889841,0.48478325193079824,0.9508394811589291,1.2379376457055984,-0.8008087533170777,0.12127799282201451,-0.5836932883492362,-0.690585636209901,-0.7599273754567568,-0.3349579886348674,-0.944446702848285,-0.6753994933200056,-0.7825630226122827,-0.8002612035403583,1.2322876648841132,0.7039119423167225,0.08127541360224504,-0.4865688319825152,-0.8670045511627771,-0.918511758320294,-0.7607463832088497,1.0133601690680833,-0.2996301246551629,-0.20975572512216623,0.04224670599104908,-0.9389430425391768,-0.6296570478362494,1.2483410136698898,-0.9789409393574658,-0.6513572728211752,-1.1492273050182789,0.8219515316140257,0.6848523846647212,-0.3883858172639664,-0.1704031054024582,-0.5490345352010547,0.04565759536275072
2162,1002001,-0.4864292183942728,-0.24587494171845403,-0.7758013526778867,-0.341309456341152,-0.6176157610384985,-0.803587575716621,-0.8056565384598942,0.022182200585928017,0.6144677794350691,-0.057063087554106995,-0.7678302089607976,-0.5311648275819004,1.0669550783776653,-0.8115098205079535,1.051054035798299,1.307925959550007,-0.12563840192470405,0.48008605854081954,-0.006517814592281559,-0.8578831592723754,-0.962906260646262,-0.4795089257966513,0.775052770565155,0.8173989815170202,0.020362806744286317,0.5209388179969698,-0.35019829385049406,0.5851498517956805,-1.1973519439974132,-1.4106762507983484,-0.4286083027155127,-1.8736999792156666,-0.8097454094750138,-0.44325000175440266,-0.9429344100637455,-0.2786941347697486,-0.08723232549449987,0.9042635539889841,0.48478325193079824,0.9508394811589291,1.2379376457055984,-0.8008087533170777,0.12127799282201451,-0.5836932883492362,-0.690585636209901,-0.955916188165162,-0.3349579886348674,-0.944446702848285,-0.6753994933200056,-0.7825630226122827,-0.8002612035403583,1.2322876648841132,0.7039119423167225,0.08127541360224504,-0.4865688319825152,-0.8670045511627771,-0.918511758320294,-0.7607463832088497,1.0133601690680833,-0.2996301246551629,-0.22292017212770546,0.04224670599104908,-0.9389430425391768,-0.6296570478362494,1.2483410136698898,-0.9789409393574658,-0.6513572728211752,-1.1492273050182789,0.8219515316140257,0.6848523846647212,-0.3883858172639664,-0.1704031054024582,-0.5490345352010547,0.045347445766083405
2444,1003002,-0.6012555099712951,-0.6311195790412004,0.232466820842288,-0.3816483986297361,-0.42295026262141094,-0.7492365341496082,-0.6249039362050024,-0.5615403857300998,0.6144677794350691,0.5279956082595275,-0.6905585562974355,-0.4633217676314726,0.6145490759857654,-1.0162671947274953,1.0273585440245456,1.1067097257913365,-0.289614980509131,0.022653455577018526,0.01526148095048778,-0.9226990788554523,-0.8731731985715477,-0.35184992218523187,0.6704785104584782,0.8841600404911538,0.144330754126545,0.5285102968007773,-0.3743108464720251,0.5514644473946513,-1.4106541147105411,-1.0673778821056277,-0.6208988020825924,-1.8775216349148531,-1.032197509140931,-0.4591297927846487,-0.693345280800501,-0.3423676441468625,-0.21364464458442656,0.6613443922499801,0.4862761885097179,1.0233589093732878,2.04717851315224,-0.6174200519955284,-1.2048134997552993,-0.4950909434006329,-0.9278636447829861,-0.8949188962804965,-0.05984423473497081,-1.10895631013029,-0.602324459364025,-0.6961351981386451,-0.5444893814248748,1.0168775520996514,0.48375859007824895,0.03278005439083393,-0.4293752060209395,-0.6129439895610693,-0.9784886183368365,-0.5380263712228632,1.0187928266896966,0.400355328985226,-0.22292017212770546,-0.11615247488158248,-1.1612432509855009,-0.6263692263345824,1.2517816921247116,-0.8063768655421264,-0.5976652355903154,-1.031231914483678,0.8219515316140257,0.6848523846647212,-0.23575732743341898,-0.09731090957101757,-0.5490345352010547,0.04500428499804121
2643,1004004,-0.490305114952102,-1.0120149097311197,-0.5967403800545432,-0.9696034798357673,-0.28726885337698155,-1.166577514787367,-0.9918623183409684,-0.6212287710671002,0.5730871295596817,0.608231287618096,-0.9148993678174606,-0.4571972488238881,0.6208622847499313,-1.0322923215399646,1.0273585440245456,1.092281113535294,-0.2872449961686271,0.0260033293421476,0.019104698308477358,-0.912403942396928,-0.8731731985715477,-0.34031636333295495,0.6704785104584782,0.8841600404911538,0.14608737817530623,0.5285102968007773,-0.3770272152980382,0.5514644473946513,-1.4139068828765549,-1.0666808581903866,-0.6208988020825924,-1.8863015473311975,-1.032197509140931,-0.45262433281932213,-0.6906627226190936,-0.35703238878230287,-0.2181478509470855,0.6599653770141077,0.4862761885097179,1.0233589093732878,2.04717851315224,-0.62649351761613,-1.1606590021646193,-0.4950909434006329,-0.9278636447829861,-0.8691541099687633,-0.050584711253107345,-1.10895631013029,-0.602324459364025,-0.685599013505502,-0.5369070580488288,0.9863472305964508,0.46931773681077243,0.03278005439083393,-0.4293752060209395,-0.6129439895610693,-0.9814763837755865,-0.5380263712228632,1.0400018651107166,0.400355328985226,-0.22292017212770546,-0.11615247488158248,-1.1612432509855009,-0.6263692263345824,1.2517816921247116,-0.8063768655421264,-0.5976652355903154,-1.031231914483678,0.8219515316140257,0.6848523846647212,-0.20536319209423007,-0.09731090957101757,-0.5490345352010547,0.04475706207637131
2743,1005006,-0.7984501779619755,-0.7539568693888709,0.1758744668671669,-0.6758688049623993,-0.42520015218285007,-0.6924921312287532,-0.7611892155501606,-0.7043271695929316,0.6179079086281275,0.04260756937740957,-0.7782245138801503,-0.41320722752369066,0.32285155820805994,-1.197957373677486,1.012093611126497,1.0108284286467404,-0.3141659953741797,-0.23857202408982814,-0.0050313377453389384,-0.9999231421182911,-0.7968606105883609,-0.1977424336373396,0.5830741384919522,0.9465317768391437,0.2938576224781859,0.5350838498937056,-0.34122554269294214,0.478286879604051,-1.503573119233805,-0.8510924499722046,-0.7298656053465464,-1.850236999701543,-1.15197940896104,-0.5078697798422084,-0.5393948755760635,-0.34344657801858763,-0.1945655149068692,0.5327230920720583,0.49414357400460895,1.2260976511616786,2.4234170689712045,-0.29593455073550984,-1.841980833594903,-0.4642051003772609,-1.0663019648217664,-1.0621014350825304,0.26746121510342497,-1.2334280799724222,-0.5045650215613123,-0.6149283270273371,-0.40165392391217175,0.9721451872536404,0.3015503028668549,0.016573908788784758,-0.3962775562304115,-0.4525344285026727,-1.1040927159155864,-0.41663299141499566,1.1370608169822154,0.839927875174593,-0.22292017212770546,-0.1919493244288938,-1.3843033370078968,-0.6369913938443407,1.3038699460487866,-0.6809729311407978,-0.5111182475925345,-1.0088593867478057,0.8219515316140257,0.6848523846647212,-0.4091676463567441,-0.06054619336871328,-1.0325574039176475,0.04445931403927572
2881,1006009,-0.8420214591913131,-0.33454749221644536,-0.7083974078591279,-0.8823576915625999,-0.10126898197510667,-0.7289798269625213,-0.6984422063693773,-0.7609025900214744,0.6450800995474872,-0.13703418092979527,-0.8966357986544646,-0.4628376021611742,0.46165491774127965,-1.0557356917320646,1.0131982182302475,1.0529360708525564,-0.3036251444121352,-0.34691931756840705,-0.008838779220057724,-0.9196688625042456,-0.84099427117436,-0.3878131305027585,0.6983434412402048,0.83417074204588,0.14608676247095542,0.5668207085686504,-0.48444182683501524,0.6055714556106201,-1.441518898796656,-0.950393699456145,-0.7042748340576493,-1.894016641671329,-1.0998108347550843,-0.3358454424678123,-0.5640568610394412,-0.3302069148198084,-0.3327096808707521,0.6326020357376911,0.47666150974626426,0.970578157333036,2.1078316530696593,-0.45047951037126494,-1.42014408359305,-0.41172194237649135,-0.9611850629388955,-0.8746163695196661,-0.10680795901979609,-1.0820571063563558,-0.5701153499962803,-0.6550089651881723,-0.3832655538004832,0.81115674112032,0.4443745509670995,-0.04103986800926915,-0.4336462985544437,-0.5056140710831671,-0.8623711113676508,-0.42370731691469893,1.0400018651107166,0.52765124114008,-0.0687840709500326,-0.17507397053090779,-1.2135124712077623,-0.6495946183981189,1.0913761696851434,-0.6774167481753627,-0.6523773258051908,-0.9043473109960013,0.8219515316140257,0.6848523846647212,-0.20536319209423007,-0.18067952105059587,-0.5490345352010547,0.04311515186713677
3663,1013042,-0.8278889864329748,-0.435080471862775,-0.7718835804961124,-0.40328081759212325,-0.3288677767961674,-0.8046182444820896,0.06257487078528641,-0.44555574612358617,0.23796809315781073,-0.04947817788002969,-1.339565038224037,-1.0053246795258248,-0.10154904343482102,-1.030895511029949,0.4945003550863724,1.0245143479714975,-0.4797271989192017,0.15078249309137387,-0.06499178144327018,-0.5766816406200362,-0.3041758956202454,0.31746937061474223,0.3792519191731896,0.5805069078623298,-0.6438765342816224,0.8557032994744564,-0.3561604423793301,0.7768520422224184,-0.9999827487443511,-0.9812948318522312,-0.7447561846447741,-1.9603943458536919,-0.8991490260216874,-0.11561793271919568,0.07164117760308572,-0.006351148995787781,-0.3313527310255558,0.11283864774236374,0.4698366533488909,0.22217224299846658,0.8166254518900239,-0.005564332600511514,-1.3197308179955496,-0.870685358201481,-0.780050593663254,-0.883008616572659,-0.22821318994179504,-0.711017107015636,-0.3428097029034779,-0.36198056387160793,0.06462203087191004,0.3967304745040145,0.38086028321582205,-0.8435637048137771,0.23748074190036017,-0.5888406828536346,0.16307549070584357,-1.1349250715606476,1.553820130157298,-0.05393050817277546,0.06328164972462512,-0.098231507090241,-0.4088775508335748,-0.41015966444575813,0.28083247404892886,-0.4679770020016281,-0.5380457302778996,-0.7749601832204274,0.6850127509695981,0.5887707224957297,-0.11384936470832646,-1.939459526707543,0.13358598534001628,0.02472461468121445
3711,1014049,-0.7165005643536788,-0.7694568774822992,-0.2818004829167775,-0.5470093736413946,-0.27064300024801435,-0.8013803634207202,-0.39959645978186076,-0.01668138185766269,0.9988141840302597,0.053757580658183424,-1.0172447043209247,-0.9998458790085467,0.5805538828070769,-0.4286560612192581,0.36802164327656284,0.6376345150248723,-0.41406024602127156,0.2360553217695188,-0.8122516998638998,-0.20654278293983386,-0.45439812052990247,-0.38427370777120107,0.5119124418170947,0.3638514345795407,0.20904987321443186,0.5070373440390245,-0.016425793904388666,0.6600453279288516,-1.10746800844367,-0.7871239927749141,-0.9783390819588064,-1.8154979493972037,-0.9609654317407227,-0.24978204274819918,-0.27378472697397044,-0.38817683650009144,-0.2516966617435787,0.31086516798420344,-0.02042477331078021,0.06032208345498141,0.33988589817967074,-0.1111259157848315,0.47887099013162115,-0.7389618295554263,-0.2991041550317464,-0.5387579888262843,-0.33249000796195843,-0.6019577497139535,-0.5037133378409916,-0.562995870374402,-0.5447793603663761,0.6696505302750901,0.08657131204206504,-0.981792663563585,-0.531521829053111,-0.526160551509912,-0.02805054210996171,-0.6438092599291149,1.6390145280638853,-0.9266492353486585,0.5942827683194426,-0.3605127535119585,-0.7410737376918324,-0.17465422824188248,0.27929569583129454,-0.7906673079814387,-0.5319518222820487,-1.0487275029686367,0.6348153227943885,0.5713479545634946,-0.11384936470832646,-0.3229672929099658,0.13358598534001628,0.026719877382152868
3970,1010025,-0.7303484946738797,-0.462737346747269,0.15267497316825793,-0.47832442131816216,-0.14708128779134966,-0.7184364363304966,-0.9345026157280872,-0.7009573768702394,0.9125142609364758,0.12357534156924167,-0.9597129441551755,-0.6522193571683503,0.7227573942982853,-0.8264696492813474,1.0147438152001562,1.1955713759429585,-0.2665419068841392,-0.8564117442234566,0.06478758129199655,-0.8687786160927932,-1.037616069618879,-0.8840119707433393,0.7936253219254288,0.4708071433302958,-0.532470222001508,0.48841844342862323,-0.9081181733226473,0.7839994777558331,-1.275836560374968,-1.0457103588174166,-0.7340129526829917,-2.0016705947562015,-1.0572676929359859,-0.026307921743091916,-0.5302156667547373,-0.18693667965485908,-0.7798336128532058,0.8831494761052253,0.5035930370728604,0.6274624893341266,1.3667770596645776,-0.5113256449033082,-1.3258789606642318,-0.3781551482433159,-0.6747731345937775,-0.4389817125492708,-0.7989180651383394,-0.7416638508180076,-0.6501876683261716,-0.7043458060291155,-0.26403644843812074,0.4691762375164505,0.7685182705943173,-0.19060897332051854,-0.690809333828385,-0.5471368389152272,-0.08449362252293864,-0.46306875238006867,0.48605271271446043,-0.2519207363274912,0.0178671994527698,-0.2784715182968442,-0.9949429493983821,-0.893783873562782,0.6260022293901528,-0.7069484287557425,-0.9005228212397945,-0.5545298327750962,0.845354368433425,0.588788574003398,0.4001342521050897,-0.3362456561341508,0.3895686805429181,
3971,1015056,-0.7248181035194373,-0.6570870526634548,-0.18420364627433675,-0.8575046002844776,0.30907300273653254,-0.4499720770026325,-0.41610249933004656,-0.21028601544710404,1.0349860061573735,-0.21813979533160444,-1.0692138739684989,-0.7560811389674728,0.4356737936425539,-0.6685766317049259,0.6489921021876384,0.69851643596338,-0.8643841103084756,-0.17545652091567393,-2.018145905504155,-0.607104343843488,-0.36610750971107653,-0.08044685002898296,0.3720529096006945,0.382194339809304,-0.09896020769219988,0.5736150869567008,-0.4770655126895857,1.1299887748796857,-1.0016126633750102,-1.0246074232913969,-0.7562412470996318,-1.6105886291799514,-1.0100246235703216,-0.24799733099651378,-0.2504603761694553,-0.46172450402096615,-0.7303157694174495,0.6416853203609831,0.1267991589624605,-0.13375211732960443,0.3141448326103759,-0.4546719971737828,0.6644271141058136,-0.40354853957982056,-0.4812413027490684,-0.9708420077607662,0.08722516357283149,-0.5102839122606607,-0.20927684317604547,-0.5197268828422816,-0.43961805646354263,0.965695250932569,0.02071495391706665,-0.40309598526881185,-0.5327643599910267,-0.6205615208301775,0.22253406838257134,-1.0720254058125003,2.5074558617387983,0.3289310114746002,0.417346147735875,0.15708126824111346,-0.23916225802972907,-0.4056780356028694,0.6664630770855815,-0.6617538352281439,-0.9557185297407056,-0.7871274839547026,0.873584168811269,0.5518840496570043,-0.11384936470832646,-0.2419549394454102,0.13358598534001628,
3986,1008016,-0.6825115807712812,-0.4667534378492036,-0.9709943884236645,-0.4226183168237474,-0.2374961828057471,-0.7532080377095757,-0.6989242281910614,-0.5849173230982464,0.9019908295553274,0.16061278559991504,-1.2629251730697506,-0.17235447667178697,0.6216172521773696,-0.906458761414821,0.9959375366731618,1.13230369678616,-0.27505069131811083,-0.6308737965946967,-0.0012256197067846092,-0.8554063577695156,-0.9517417823283979,-0.6897717268293989,0.7773594224543782,0.6144102147775714,-0.200970932210516,0.5509544703705225,-0.7037453093438389,0.709513738982226,-1.340969926906037,-0.97077349835771,-0.7133623847123739,-1.9563849742758763,-1.076440285025543,-0.11432698774221867,-0.5519210024335839,-0.25656768733824586,-0.537673178425712,0.7473145646354433,0.46453754489926036,0.6810060578440358,1.6006444486024787,-0.4486494060538909,-1.1414490722104877,-0.29697572740553907,-0.7712186110677314,-0.6378308749570272,-0.44698859778836547,-0.8066691380298839,-0.6138021440257383,-0.6892176870320844,-0.3216977498860993,0.5923775466629562,0.5902208796396614,-0.1417486077071352,-0.5368661991448351,-0.5426168406396892,-0.39335552840703253,-0.44321033652002945,0.7014776508914844,0.200096657689455,0.0178671994527698,-0.21303330706419682,-1.1063991272202358,-0.7322108639857664,0.7388849570226544,-0.6735345858734013,-0.8003510637911497,-0.6789913723089746,0.8219515316140257,0.6848523846647212,0.19928775713668695,-0.27993132764615347,0.13358598534001628,
4002,1007012,-0.6381983868418424,-0.5496361195854705,-0.5684951036268022,-0.741694493554948,-0.5949881902152327,-0.8670682175171521,-0.5683335245939508,-0.5501042194678344,0.9077368372723675,-0.21686966466293622,-0.7670681404778458,-0.9384763228118864,0.46165491774127965,-1.0550538511732757,0.9950894713695908,1.021457928408428,-0.3036251444121352,-0.35902431973590004,-0.03194594408321228,-0.915732839741245,-0.84099427117436,-0.3878131305027585,0.6973499727496575,0.8237290535214651,0.14608676247095542,0.5668207085686504,-0.4883261097045509,0.6055714556106201,-1.4457287439811017,-0.8851416184658168,-0.7120352335647117,-1.8897541924518237,-1.1143249714355643,-0.3358454424678123,-0.5546747650799818,-0.3129112507491881,-0.3386820251239574,0.6351781217448297,0.46113573819468984,0.932432825811608,2.1078316530696593,-0.37541643403683944,-1.42014408359305,-0.34344270155786916,-0.966983026181726,-0.8746163695196661,-0.041764471296495236,-1.0820571063563558,-0.5701153499962803,-0.6534506954313722,-0.37949708958520056,0.7935651265578321,0.4407911299668734,-0.06716277014778602,-0.4308347592095651,-0.49720768364166273,-0.8623711113676508,-0.42370731691469893,1.0400018651107166,0.52765124114008,-0.01972565170577534,-0.17669398563965774,-1.215420035750901,-0.6449014208814964,1.0913761696851434,-0.6641834067320213,-0.6523773258051908,-0.8970695582158755,0.8219515316140257,0.6848523846647212,-0.20536319209423007,-0.18067952105059587,-0.5490345352010547,
4022,1011030,-0.5806906258084316,-0.4354451356123547,-0.44304362870160013,-0.6454082752107432,0.10587686964794159,-0.2876054902676465,-0.31200470385816315,-0.333781707167085,0.871649437824574,-0.14239352319689724,-0.718754976782518,-0.9817421683178819,0.7511111469237162,-0.8513558102065398,0.99334826416232,0.8825380555495336,-0.025243889722143052,0.30141032999429307,-0.2356538233767235,-0.545146710375395,-0.6262649908217974,-0.3784572186869219,1.0281672992088844,0.2417619267274887,0.3035391424693301,0.8170763735992884,-0.29692457778822035,0.650567286323321,-1.4960953023201826,-0.9758685249924309,-0.48874759757149533,-2.007372260717958,-0.5825757416287091,-0.08398268197080933,-0.69323579538639,-0.7312962562415916,-0.20929997682154247,0.5987126567508367,0.01625165840113448,0.6844803847416583,0.38046639488013906,-0.4659628759245797,1.1364867884897891,0.769018394896238,-0.8272240211192062,-0.8452423808566577,-0.5107099166034887,-0.6936425399462396,-0.6358267775574991,-0.7179720529526166,-0.4775670866717069,0.5648111254590027,0.329943717121308,-0.20316168580129823,-0.10565804306444324,-0.6557644321391631,-0.5289427321504531,-0.40746076660063824,1.4921780575493189,0.0027117539410531325,-0.024421633190701203,0.31935376477293553,-0.9531092020800029,-0.31272610785633376,0.8507678206438163,-0.44315015787952294,-0.5245361438380702,-0.9949192260672051,0.8635543791932072,1.0265732688200646,-0.15888313840194737,-0.3166717238856509,0.13358598534001628,
4076,1009020,-0.4173398490665271,-0.7102042105313727,0.4044265193894925,-0.6433836781257396,-0.1810702566356873,-0.6481095516718305,-0.3562449546262753,-0.5613905209139297,1.060502883521836,-0.6760697657449284,-0.6302757810225065,-0.12849652322553046,0.7341397087711394,-0.8291541595592801,0.9688707932403482,1.1168521587771887,-0.22515337765131643,-0.5618751463746999,-0.11133591135733198,-0.7936337079475458,-0.9142107459797539,-0.7238958483680915,0.8136255700465918,0.3755097192695769,-0.23686881687613845,0.6120859333608757,-0.6999097151993463,0.7554204059535775,-1.328085199575081,-0.9824586764766055,-0.6826782012078931,-1.9714673273828527,-0.946270191599125,-0.0580838611683461,-0.5762918755527393,-0.29312611230407043,-0.5613543141152759,0.8199561666541604,0.25583894952344055,0.6115503916211958,1.1206568084939896,-0.4771452693202986,-0.750327358004429,-0.05520000968640961,-0.7105873596574855,-0.5729754186649216,-0.5354451988912828,-0.7484345549387402,-0.6360386554592679,-0.7145233585497153,-0.36518318903330377,0.5357544145088636,0.6026857537716144,-0.2261047091155781,-0.48801140348667205,-0.5684005314837375,-0.2841312760200254,-0.48453809457531016,0.810137859331419,-0.07868006097466589,0.0178671994527698,-0.13091706297842953,-0.971198068096055,-0.6424601431649835,0.6593619173279245,-0.6415175410588867,-0.8144295785518316,-0.6699400524903389,0.8219515316140257,0.6848523846647212,0.23078106970212442,-0.3260339231392023,0.13358598534001628,
4211,1012036,-0.03914183042573502,-0.29276115441241257,-0.8421988326866087,-0.5679604103201447,-0.3274128317111042,-0.5047274598706608,-0.7363967017146049,-0.4162004293915846,0.7187308713763804,-0.32000639043367174,-0.5806780233114088,-0.62957395573277,0.7609025096545416,-0.6649018048219115,0.7253090223678036,0.879703393684213,-0.33525264887990264,-0.5685159916788374,-1.0354762549301055,-0.13777154418338644,-1.2844775379298656,-0.23762893938154062,0.7025811128569254,0.2507775958520928,-0.07480274416918192,0.7079639952828447,-0.5481545196108055,0.8414103801149463,-1.313753720096619,-0.8099930639280593,-0.7682698251468744,-1.7244958915059203,-1.4498937436275077,-0.22871779554019933,-0.6810520928615474,-0.04777107826198745,-0.3624393884905553,1.1007641570301605,-0.3138579421034257,0.4614006721197844,0.8964924785484453,-0.4874850631938554,-0.28739830030175284,0.5255693281177258,-0.6136296432903073,-0.7393411034394308,0.5235531818040544,-1.0206266255461522,-0.5251421961303058,-0.7962541584955326,-0.7933955877331584,0.8430944416080431,0.584073038411064,-0.5104187363249313,-0.3373857174402066,-0.5207930595076636,-0.6257051382507794,-0.9492813605311309,1.7643401557574532,0.10065779652909461,0.0178671994527698,0.07139596550889027,-0.8946810156218825,-0.33011876212064506,0.44854926719295507,-0.7815495795956178,-0.8228274278729728,-0.9131430898656115,0.3521736938046656,0.36370765558771007,-0.26578574724357373,-0.392821868856974,0.13358598534001628,
