,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
1808,1000000,0.4674374308915176,0.7764150207985963,2.754965452662261,1.0770801094241067,-0.060646109347504355,0.5673442421119025,0.7155723534144619,0.2267181125106592,-0.6168946365773134,0.15146465958482977,0.1740508142280246,1.459860861424783,-0.4738134118876649,0.9428318376214737,0.09182238163364587,-0.5449200616444676,-0.07992195237378048,-0.3888675489215004,-0.9734287399873754,0.4394379202585052,0.6181731900821298,-1.3327172106837022,-0.2376157857153804,-0.47388542878475515,-0.07630837548525767,-0.8082851653648891,-0.038500902381460596,-0.7074333666223462,0.3153846802210852,-0.2556044413635312,0.6048884600201236,0.3083936414173616,0.23435487107443612,0.1414918405002252,0.08254001243560838,1.3713347119187533,-0.5038836500606224,-0.6071647870929266,-0.7609941317603527,-0.23053224545778264,-0.013541924783383454,1.628523568262487,-0.10646264379785834,0.2202506016391249,4.813642854106554,-1.110468815846153,-0.07488210044803296,-0.21342243166024735,0.20256621548405834,0.012590334987196911,0.07409447529567893,-0.29873838996065,-0.5107073117677261,2.354896910326511,2.2704799696983526,0.19456105609975244,0.24079869482498453,-0.04214361286068797,0.34256919498818444,0.9140369546254238,-0.4315966160175324,1.0821103976104849,-0.5134532592412906,-0.19390240469854103,-0.06161064616218887,0.24662732591290565,-0.6749764629543589,0.4702446917867207,0.2891620552726554,-0.19280556726301956,-0.6033071375293688,-0.6647941355776802,1.380400943892591,-0.7544250446496357,0.5426336841868187,-0.46833560379481404,0.1724603953474052
2002,1001000,0.3982907970158943,0.6336184843402378,1.7922950223137537,1.1896451623675683,0.4254481590875397,0.5649920517591811,0.6743062953145661,0.12198631027741552,-0.6885495101837116,-0.049168741760607995,0.3509337175532242,0.8749205616363648,-0.49014897210645747,0.9882579255721265,-0.06315807937505515,-0.4365346324182736,-0.025295663602540482,-0.4890330067796821,-0.8341864538725805,0.645078326309615,0.6077043524317794,-1.024874921641044,-0.4521793236350941,-0.5188037265296712,0.21287437651176241,-0.7484332671642672,0.0006199250812856228,-0.75994901532317,0.29010439472815347,-0.13695288955570933,0.6191773500493324,0.32374602835660765,0.19983172029517982,0.09601243024592349,0.11066152006188275,1.1358046173880905,-0.376721358864404,-0.6221068723995962,-0.8474331848214582,-0.27985590907177804,-0.04264274978445529,2.026332821899436,-0.00598760192323852,0.7930387947814946,5.04877673511369,-1.011206615383646,-0.03264498130781743,-0.024185429930340195,0.2824685169409909,0.15308690505735012,0.12993066448640775,-0.28592576571378975,-0.4706221684157134,2.422931455084594,2.1947989400066494,0.19733418572509945,0.2694293923180343,0.06637398118623591,0.3203076802721481,0.9376764375707133,-0.2563674969393754,0.6808423644345942,-0.5134532592412906,-0.20104513878613253,0.01419883153269456,0.3962607958438268,-0.6102448228540088,0.43707381631773073,0.3939085452535868,-0.05694878414568696,-0.6409431981997398,-0.640831225515357,1.42037815617483,-0.7625032577999131,0.8001675620801437,-0.549181811476932,0.17850735067550316
2287,1002001,0.28338636334023937,0.5443684999154637,2.5130318350583027,1.1768622778711968,-0.06603924278007035,0.41264667260346344,0.5855058181742601,0.24453609226816947,-0.7450528249529564,0.09245664999371221,0.08975918982470218,0.8441945454693095,-0.49014897210645747,0.9882579255721265,-0.06315807937505515,-0.4365346324182736,-0.025295663602540482,-0.4890330067796821,-0.8341864538725805,0.645078326309615,0.6077043524317794,-1.024874921641044,-0.4521793236350941,-0.5188037265296712,0.21287437651176241,-0.7484332671642672,0.0006199250812856228,-0.75994901532317,0.29010439472815347,-0.13695288955570933,0.626149511775986,0.32374602835660765,0.19983172029517982,0.09601243024592349,0.11066152006188275,1.1358046173880905,-0.3689222961090966,-0.6221068723995962,-0.8474331848214582,-0.27985590907177804,-0.04264274978445529,2.05989926151387,-0.00598760192323852,0.7930387947814946,5.04877673511369,-0.7291449605124329,-0.03264498130781743,-0.024185429930340195,0.2824685169409909,0.15308690505735012,0.12993066448640775,-0.28592576571378975,-0.4706221684157134,2.422931455084594,2.1947989400066494,0.19733418572509945,0.2694293923180343,0.06637398118623591,0.3203076802721481,0.9376764375707133,-0.2563674969393754,0.6808423644345942,-0.5134532592412906,-0.20104513878613253,0.01419883153269456,0.3962607958438268,-0.6102448228540088,0.43707381631773073,0.3939085452535868,-0.05694878414568696,-0.6409431981997398,-0.640831225515357,1.42037815617483,-0.7625032577999131,0.8001675620801437,-0.549181811476932,0.18027158026980328
2504,1003002,0.37544118401985993,0.4094470433988521,2.5586765275630277,0.9275286757430162,0.4510104558393419,0.30091328504991766,0.7738110850906698,0.6724569593867751,-0.7591214227698978,0.5046274004236593,0.1695146177329542,0.32358317973927586,-0.24866254983601202,1.0353125493488853,-0.3792670953822088,-0.23016991596018394,0.10415411361611936,-0.6444905897546321,-0.6529110339015328,0.9120796407880395,0.6516819896868455,-0.5308628483310436,-0.6759535332222409,-0.5257009022799283,0.49437393792218615,-0.6255910694942771,0.07810028511345476,-0.821271038931411,0.17621347748941082,-0.06480899330139263,0.7326688902653538,0.3363810184453625,0.1193039761175968,-0.015662848796651852,0.1490107727204259,0.9491989499370922,-0.18338860666029227,-0.7193697695544158,-0.9243468752089414,-0.3118767730201262,-0.062464821463401064,2.528681605819784,0.03243591102747123,1.452898333241398,5.445644249366037,-0.206790277743106,0.08809312937578259,0.20765431290719366,0.4571622687851528,0.2725422023633577,0.11841820908330096,-0.25127633163625057,-0.40064229721364325,2.702495568553061,1.9882092057486296,0.14085991827099767,0.3404376925305895,0.2935342215261273,0.28127074465688073,0.796569263091074,0.035941743719526714,0.3674082361745324,-0.5134532592412906,-0.24733379073668552,0.03519740139165814,0.47061031800462083,-0.5286490328502415,0.20529295560459399,0.5704458546264687,0.020171013750624266,-0.6623030639551364,-0.6476644231779437,1.3389899448091467,-0.6998614079265378,1.0633120820506705,-0.5495224946555688,0.18187913584565496
2603,1004004,0.6874723628530348,0.889066382157255,2.2453657371186653,0.8656161978357362,0.022728805847081455,0.7248031695410159,1.05813648657631,0.3858029907650601,-0.6091932702358548,0.3504396750258761,0.2767918488289604,-0.09458915678964556,-0.18694376738035764,1.038684168345403,-0.380919258183995,-0.2411624734701884,0.10415411361611936,-0.6444905897546321,-0.6379724137169362,0.9120796407880395,0.6615505456700289,-0.5308628483310436,-0.680727916110073,-0.5231057219425314,0.49437393792218615,-0.6255910694942771,0.07553706469245103,-0.7998034584025834,0.1722445183160034,-0.06760912450513316,0.7658471182587036,0.3363810184453625,0.11382434241325125,-0.015662848796651852,0.13005781185008616,0.9562618534077294,-0.1882784694077428,-0.7284681230215072,-0.94209332180033,-0.2961421131527656,-0.062464821463401064,2.578239016859105,0.018541841349010477,1.482967118382768,5.445644249366037,-0.1194859657377908,0.08658987679324612,0.20765431290719366,0.467143302662312,0.2725422023633577,0.11841820908330096,-0.2524185142460468,-0.4008859024068406,2.702495568553061,1.9882092057486296,0.13414968914503816,0.3558419485932497,0.34061839208509476,0.28127074465688073,0.7049185987823428,0.0487890106097705,0.3993854125440927,-0.5134532592412906,-0.24733379073668552,0.03519740139165814,0.47061031800462083,-0.5286490328502415,0.20529295560459399,0.5704458546264687,0.020171013750624266,-0.6623030639551364,-0.6476644231779437,1.3469890674089677,-0.685861266644541,1.0633120820506705,-0.5533084755590683,0.18404454183236674
2766,1005006,0.3451088571516702,0.9009770718887464,2.027261701434553,1.197441829741705,0.19804217357027296,0.46433421818029924,0.38073372276733497,0.38240874026323507,-0.7470325883081674,0.4230567788088268,0.45050031197521706,0.013718178841354556,-0.10410331295290273,1.0598715454379264,-0.6157914048286611,-0.01578660889049447,0.1575470945179426,-0.8132284179508595,-0.640200392193366,1.066592244118182,0.6128983490730315,-0.6435211695328756,-0.8172239410194849,-0.5441549641165078,0.7818416316688757,-0.5225415057799437,0.18844180067985122,-0.8787596757344912,0.05485916130128074,-0.11654708739057973,0.7973777649075006,0.36238049375756426,0.035499960959052605,-0.0457335090550944,0.17879566735144042,0.8154019549794618,-0.05712576617214046,-0.7946304210776114,-0.9467896606253894,-0.3775246334792202,0.02771231937111627,2.747482129993675,0.11577009659122817,1.4790661852395988,5.732622938976286,0.4258684864165731,0.13413669328808925,0.3949165624700411,0.44787155557551406,0.31122857825221495,0.04211543250927129,-0.27969258804231617,-0.3599461967458436,2.7134090688218477,1.7268227742825126,0.10417939739263833,0.39516456485227885,0.4534528226408813,0.25289396699782735,0.6748298802927786,0.14738042703445353,0.06458415779999924,-0.5134532592412906,-0.28647970859964705,-0.0032812854428457055,0.4944590664488852,-0.41998961919258593,-0.012632101365647129,0.6729388147789199,-6.072522241509348e-06,-0.6460268690401619,-0.6861478782732634,1.2620715756432526,-0.6613950155390279,1.1238476439536027,-0.5000084981389756,0.1892694447105826
2962,1006009,0.7860566312945302,1.1464127733830383,3.0312745471915963,1.3011593365966028,0.6655038438252449,0.7320128570551782,0.5909012575175036,0.7292025160014346,-0.8005239042933888,1.0482063489418187,0.2592673119794564,-0.47444207443704917,-0.11532740690831321,1.062513999460833,-0.5036307623839911,-0.28805321276956447,0.1709458839363172,-0.5364240252106309,-0.2878829502885637,0.9989338834843938,0.7383306353002429,0.005404325544036701,-0.7681497924787185,-0.5464833744509978,0.4543780634982746,-0.5736045665372689,0.01493442386942732,-0.754158841651903,0.19937183173105513,0.022881932420932203,0.7478565940732602,0.29237455063816237,0.09987896930824856,-0.05610980935070537,0.12870844292056483,0.6598115830473992,-0.10628159593451297,-0.7986733263779371,-0.9952222457393707,-0.2607579515010812,-0.16084482747812448,2.983056739846375,-0.03495397835298809,2.08503356926641,5.622348442293543,0.4201345376769208,0.10722758870448872,0.3456295452861945,0.6444170490252971,0.347190427842319,0.27925278260622854,-0.19472344478021406,-0.4108126210486068,2.885897899749543,2.5402788234528275,0.1147866503663199,0.3404331381249601,0.40491854783079384,0.2961514089234465,0.6458101245585026,0.20700774265955918,0.30961484813061085,-0.5134532592412906,-0.2457021569393772,0.19320395991399486,0.6303257489703556,-0.5137740124649739,0.259154072320499,0.6605636992396033,0.033979940018485505,-0.681351108293526,-0.6195793064776509,1.4354496978698967,-0.6424937606401991,1.1606114140239776,-0.6631994416027667,0.19851119986075288
3533,1012036,0.6541854580801599,0.8124106313206512,3.5489031922345164,1.5947203338060982,0.6118681827052339,0.8937189826650173,0.8291040690550093,1.0189222941226224,-0.8870099279447824,0.40395621435286777,0.6268965910693772,0.7628477909474696,1.0870987954322766,1.2700343366819495,-0.23674414701482263,-0.5226621992744486,0.006882701800253613,0.5580757764190525,-0.3043366770235386,0.7603986716935582,0.7494950320371679,-1.4648290787872622,-0.46384218748616696,-0.7274546951783044,0.13340294298124164,-0.5649232512229589,-0.6731040730898566,-0.600870470430366,0.26335992616537646,0.6782228536854289,1.135964541967696,0.5210836736646011,0.10772458912543723,-0.30815295208966076,0.13780061850215616,0.9836179806403212,-0.421340916211885,-0.4638331027476151,-0.9501418147396058,0.32761475885459257,-0.4546901490088599,3.48157810543222,-0.3425050964232884,1.7108725287081545,5.187159852349143,0.5911566775920715,-0.2860585873910005,0.5733190010453516,0.34876789622220994,0.9494213372770577,1.2522730458729352,-0.6366191732122202,-0.5565309492046642,2.9026512754458427,4.44617336805229,0.08767418103559059,0.20416827390571698,0.8712364213860937,0.4395684888885858,0.34278999374368824,0.36701221957845676,-0.5918839223467123,-0.5134532592412906,-0.09318623278730119,0.8270555589645849,0.5981960024742659,-0.5211830065452863,1.0845501046195798,0.9836086696652463,0.7573048099438626,-0.4429554409580041,-0.7703126137629696,1.9872850209148352,-1.6699996598900353,1.7546170389713551,-0.888305483038285,0.32951173489924024
3647,1013042,0.5374882387753565,0.9786722049134614,3.810377994831503,1.166465458286477,0.9429554893028755,0.8558398181675668,0.903238565281784,0.598047463289478,-0.8175899659561494,0.3780234254963766,0.33712346206769267,0.4798047094403762,0.8866797814438084,1.0830912161328055,-0.524740378546368,0.10652473620564491,0.04681919068979817,-0.13489421176126531,-1.2486531360812698,0.9959705736804793,0.6313201211447957,-1.3260562160456308,-0.7034918105383969,-0.909673907917649,0.8880378367079365,-0.5495017839250197,-0.21952151236960282,-0.7667564433307248,0.22007734687797476,0.3345390529097863,0.726548479952068,-0.030524535051868903,0.13999574283337812,0.36994546706253345,0.12634560910754675,0.8497925695546709,-0.17376349322222837,-0.5923499492720312,-1.0443788706680015,-0.3518331850886949,-0.8920497037669671,3.724224230070512,-0.4034737938040828,2.974418417900919,5.014917212806654,0.20916147784942113,-0.34008769528086985,0.29528729645716234,0.6198409501147517,0.5147578293931978,0.8217785906095364,-0.686670975481798,-0.3970064380994614,3.367869200307141,4.569832159703508,-0.10418559151807345,0.6293560677349168,0.8841836706717645,0.6414054871091928,0.5818801534623451,0.3987809229831261,0.17297171957465698,-0.5134532592412906,-0.31756824853779914,1.100216690933484,0.9288975363977601,-0.8825929444651625,1.3681417357557726,1.1940196398143683,0.03589907762957901,-0.8667675382685778,-0.736611936067061,2.1253368506504873,-0.13631994928964533,1.1865433800383294,-0.805785713328998,0.3560840380405331
4586,1011030,0.5946629832446338,0.6397131408462372,3.9534772643032046,1.304872066466441,0.7517825814560463,0.6793946298305402,0.9065299841734257,0.7241957727388424,-0.7585417394723103,0.008938859600538557,0.47435981504883284,0.10344408948114286,-0.12938772970156778,1.2040172151394852,-0.5089253257971904,-0.8310845048975829,-0.1537581164960114,-1.1095138664924717,0.2097930679816601,0.5698090899522275,0.7961709679447969,-0.2885653752246665,-0.7637862711960045,-0.6453578777942378,-0.8590230226164577,-0.5873632576751556,-0.9645375096637095,-0.246481889225369,0.27026704794670553,0.03114939969511378,0.9005974898849995,0.07659641704759393,0.05467338334598543,0.026186771692172903,-0.3228558902652943,0.9443993207986419,-0.027763384869862587,-1.241432836902436,-1.2717226747015324,0.0023170469707190144,-0.10084124735213136,3.615049914368242,-0.26048319486373456,2.3219355064470637,5.211258811685385,0.5586090242818686,-0.2760434938780255,0.4532750289420512,0.5732169657165184,0.49545919298343827,1.004687958150223,0.005951998202427993,-0.5020098841589433,3.295047376150527,4.473443896922544,0.18429287697628677,0.8988876723375321,0.46327664270574453,0.7385329489919085,0.748281628387578,0.3949336064901154,0.5749101830747931,-0.5134532592412906,-0.8561613922861596,0.6440870592021893,1.1218120376738347,-0.6299520717426818,0.7145373237996313,0.9191818620065592,0.5094654822672388,-0.655311923592119,-0.818449510813224,2.5224208555412573,-0.33584039545667616,-0.0998929613107156,-1.341090268693275,
4599,1014049,0.639885427959699,0.4337590120967277,3.657905174874418,1.1460655399194417,0.8733934948064151,0.7787424783217872,0.803540759327621,0.6155414657714114,-1.2624159193400981,0.3477726246820089,0.5569975739517268,1.0753028730847447,-0.9925914246857294,1.2725852627869934,-0.2780461751043401,-0.14148063268658326,-0.07360807200496892,0.409280653049055,-0.6187357061583496,1.0003430394703985,0.5243245996429076,0.2677535082875911,-0.6463037437269488,-0.7824057532762401,0.2873988089376919,-0.5709478875629918,0.06012764488717196,-0.9055651055801647,0.4499534961407439,0.33491100303776505,0.8940441185336583,0.6095571735821732,0.14551922573862897,-0.12166624692930753,0.04436137804100681,0.7779499571358912,-0.5835882352553903,-0.6449514412910546,-1.0085472472239196,-0.406497424995992,-0.6230994702613621,3.2721153233502736,-2.101605232059339,3.3727237390414717,5.800893386880395,0.7673012911615251,-0.5592247130756841,0.8587677721914246,0.6886136030057924,1.1794967599866748,0.9225155421626071,-0.3874190435570317,-0.41333388740049853,2.8736821657647957,5.102133390768498,0.2521876948237514,0.8813174637982512,0.5600397038557844,0.515808573705337,0.44849023126800647,0.4779663620276376,0.9346775293840192,-0.5134532592412906,-0.4572891465490637,0.7649374141714451,1.3455346816196467,-0.5653406819310961,0.7954963474842227,0.9107375097998567,0.5774659859252103,-0.6686430765907337,-0.5846188125742948,1.268144255345775,-0.6483314962295681,1.6840446130800286,-1.2478679250875189,
4651,1007012,0.7564985023506555,0.7491467069589052,3.90084300134988,1.2186523609879087,0.7544294459139189,0.680890394734146,0.727973648107892,0.14789075280067462,-0.8546394092861852,0.7023960652703919,0.6314535441816307,-0.38226320742852515,-0.08410916276191434,1.062513999460833,-0.5159620175875913,-0.2871628982747637,0.17868898604803082,-0.5313445584674262,-0.2878829502885637,0.9989338834843938,0.7383306353002429,0.005404325544036701,-0.77719884854955,-0.5566261451067398,0.4543780634982746,-0.5736045665372689,0.01493442386942732,-0.754158841651903,0.19833133664994093,0.022881932420932203,0.7478565940732602,0.2966283512831071,0.09987896930824856,-0.051540736819459206,0.12870844292056483,0.6416264055745488,-0.10628159593451297,-0.7958066926910309,-0.9952222457393707,-0.24959501141483373,-0.16966779196263407,2.983056739846375,-0.050335899458129774,2.140116925591646,5.622348442293543,0.45416704754568527,0.10722758870448872,0.3928340312485304,0.6444170490252971,0.347190427842319,0.27925278260622854,-0.19472344478021406,-0.41264556654608425,2.885897899749543,2.7143342953211427,0.10837343786247018,0.33823531286980396,0.44171269418637843,0.3000313806794626,0.6458101245585026,0.22297991937147899,0.30961484813061085,-0.5134532592412906,-0.24368783350115242,0.21097728401653032,0.6373571225015828,-0.5137740124649739,0.259154072320499,0.6605636992396033,0.05298214756262316,-0.6834132823768829,-0.6216896760413566,1.4597250609507864,-0.679116745249815,1.2090907482153592,-0.6867472389631891,
4664,1010025,0.7831590641208952,0.6202566952208374,3.5384550412724143,1.259240351504826,0.4937266806618391,0.9938694316728875,1.0942856298094679,0.6109118915692494,-0.8685809345131345,0.5056918610508072,0.1812482090463341,0.31602504079770083,-0.11231757948391195,1.0384205234408284,-0.2697617562827517,-0.6782399718618398,0.3375266121274556,0.6468716382639939,0.44563636440623056,0.9667031040226622,1.020676899850353,1.2442034751457953,-0.7030461793804463,-0.5275512987164651,-0.044484701366771934,-0.669959492166232,-0.30151283161507747,-0.5940727097273402,0.47611811747679045,0.30883058209160846,0.476384715838387,0.018938817813948395,0.18787029405776065,-0.13791362971286153,0.11633275805809155,0.37357451650616486,-0.22946332344831538,-0.7532971524013782,-0.9858462453860538,-0.11084497219060868,-0.4527874682531492,3.4360606190571548,-0.38305381028564583,3.3315436726806946,5.450506335243106,0.470632078815758,0.1587421532451254,0.31557404040735904,1.1050535285600944,0.4628242954779719,0.6140138183867037,0.04158699315841058,-0.6151929547506574,3.3836426720765247,3.379343243855727,0.11461945738167038,0.12175456974773269,0.2965548286041282,0.33724760669050086,0.5860478222858831,0.35063790366673514,0.7112444504771075,-0.5134532592412906,-0.06607516242211782,0.6612937050907737,1.137399058022173,-0.6283946877509111,0.7502701117519383,0.5373886807377946,-0.020193988914754088,-0.8284064952435507,-0.39322754667863336,1.5943001138675024,-0.6714594671370713,1.7818125476294029,-0.8884986617299457,
4673,1016064,0.8058785213422502,1.4784082801478413,3.7256814342297107,0.9945719531282886,0.6018338910166806,0.9725256369250924,0.7454919308136716,0.6807868813695254,-0.9719020388894533,-0.04472349116795114,0.35098690238625013,0.7696305700238874,-0.9244739248520368,1.0378485591102762,-0.49923682852316875,-0.793799364775676,0.4796855191896665,-0.3172309403543959,-1.0365324194904033,1.017102901474215,0.8851711699448549,-0.2891549578162371,-0.826454869019067,-0.4033375582181505,0.28674959448522513,-0.5603145514145897,-0.4746972684944379,-0.24952409877589787,0.41674911938614934,0.39148836952551463,1.0325884592457122,0.16143702803026486,0.16072912769789094,-0.2225437137316802,0.16805446637143187,1.2665318985018303,-0.2847235990261215,-0.5903820394939738,-0.7891784200203764,-0.10124073599695307,-0.220418706966548,3.6857851626579827,0.045449537675411544,1.9435610500570464,3.586676439751933,0.5940117543467304,-0.17914730229470996,0.8149324373669706,0.8335716533739569,0.7258785101570212,0.9960968461934268,-0.5797585560925705,-0.5232794504354169,2.952126023887744,4.900430419127008,-0.018013110086676127,1.5590558538718386,0.32115668137571585,0.694247676025349,0.17939016800037008,0.7827878038100792,0.7243149808193243,-0.5134532592412904,0.32966102480398113,0.7110947628829534,0.9293841731927978,-0.363339638028337,1.0188029353082226,0.6835425398144124,0.9330646553444456,-0.7327299597784602,-1.059994699927221,2.147365816928199,-0.6789155617218949,-0.5143308528753079,-1.0834748644863261,
4693,1008016,0.8684230002595841,0.5883839000472101,3.350681893766454,1.1425330691982356,0.41993472179474706,0.9494185368719443,0.7961871662423049,0.6165357966316911,-0.7886012561273013,0.4640874650084524,0.15767947089747344,0.5001949967065813,-0.08788772536617857,1.053075549782109,-0.41907371599473625,-0.530826387624717,0.2650791545005969,0.11109946626710951,0.10301828208729112,0.9569804446442753,0.8606642005334392,0.760494183415505,-0.7406708774482166,-0.5506488255627243,0.09079447696258987,-0.6296234013640581,-0.21044470698624,-0.6288965766087555,0.3921104564906755,0.22706321377238264,0.6001997915014674,0.13864518034904375,0.14863747589983514,-0.08841278508256609,0.10122476283149125,0.48256852772416203,-0.17866336999050644,-0.7759667237264389,-1.0092826162532103,-0.13225596044784457,-0.3138177282499136,3.3135744145968453,-0.27979489662149154,2.8811079205680827,5.509501800800274,0.4684913971134245,0.11756188188644384,0.3610970224234577,0.8810025592997461,0.4260202007997127,0.5308880723922985,-0.06621161229992342,-0.5096393345879136,3.180800685181599,3.177040026801641,0.11317586545742504,0.2288713148279857,0.3820914564524124,0.33883405493809227,0.6031947367151926,0.3042829100243916,0.555345759347912,-0.5134532592412906,-0.14230174225948905,0.4900987800406505,0.9588271182882263,-0.6013041412594707,0.5948310460922366,0.5970871332671173,0.04490698100561814,-0.7600127253823058,-0.49866313677161195,1.5660381931825464,-0.6829412368570713,1.4591174116121628,-0.8426647318087095,
4725,1009020,1.0417441223550705,0.8373338025475803,3.3751655023201925,0.9784827368814599,0.5302527684713416,0.6777873421924621,0.8167434363194109,0.5870386764917933,-0.6608270433083543,0.32960822197599493,0.4423209616676036,0.5294072654534655,-0.04428514771055787,1.0887486244089999,-0.36310207640207615,-0.687717520713672,0.20964280205279975,0.04591666758795487,0.2591690586254849,0.8270044565686218,0.9073129402267702,0.7986330259069715,-0.7066429314785821,-0.5701251644465237,-0.2503472276682294,-0.643385421302733,-0.45801639781130943,-0.543437661533513,0.422267560621035,0.2865651292037987,0.6526380197034366,0.09101055580147188,0.1552717642762502,-0.0735234953340226,0.030173643788162632,0.4996169580161309,-0.21214864686425322,-0.8206469653089213,-1.0550414105530075,-0.05846938310049924,-0.3633304470284317,3.4617283072481064,-0.3416358612854768,3.0206031388306473,5.394801692796275,0.49899622157619766,0.0181171276152789,0.37997135404405774,0.8886405507841562,0.49747327699282345,0.7190062322710324,-0.030498290161168846,-0.5544392834136722,3.320115645191349,3.9444577094086326,0.12566391786366782,0.3219760846871738,0.41708595556240746,0.42773676337059063,0.6038991137936908,0.36090353440258477,0.5976098385830761,-0.5134532592412906,-0.19906593575312975,0.6471572958435498,1.1009942493987308,-0.6223003865144804,0.6968918883448678,0.6328496960321606,0.21757559365659207,-0.7539325802604498,-0.513334413563186,1.8616208558784422,-0.6842188682212292,1.3004091147755132,-0.950070727958098,
4748,1015056,1.306082866328116,1.138475213804158,3.395111227997553,1.4236579277113788,0.830373250947237,1.1053468430645035,1.323519291779819,0.5496497106195722,-0.8731766345988353,0.13915601102640918,0.5654468907319229,0.2762389086473547,0.34640443572516033,1.4424832728903705,-0.2032751849837358,-0.5944457573846036,0.16335234860410475,0.3305191474227209,-0.13864099906264746,0.8628301570118982,0.47635959697092195,0.9996697999340417,-0.6271325602367803,-0.6638162760774841,-0.9230019367642035,-0.5015927920034384,-0.3164276600336035,-0.6666803209277864,0.7497885834668104,0.3301467510343718,1.1120516593445822,0.039940336690083234,0.17983786471721067,0.008581204496681856,0.506622959981922,0.529039183046247,-0.8499239231519962,-0.5417360518950773,-0.9837485173827027,-0.5519447640517785,0.6268059394800718,3.2489829013598177,-0.3795744217661098,1.8837481305005006,4.097691663526161,0.5979045176268362,-0.8772898461584754,0.4574249990339309,0.5049437200278837,0.9462048638221111,1.079363197698636,-0.6614321689181859,-0.5788982621437926,2.949326505715156,4.093910048704234,0.4178132820981455,1.6601917062705898,0.5626251883597174,0.5669678991177733,0.8874230318567153,0.42749324913672426,-0.2532731959680437,-0.5134532592412906,0.13961540908952955,0.9266421353656662,1.146268216123023,0.07999535293036862,1.1168557489991338,1.1867625549160439,0.23202712747633633,-0.9122998326907089,-0.8726563897025581,2.156602378025686,0.20555127728465755,1.15629788018112,-0.8832191023284748,
